year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.020439,514.0,635.0,584.0,1533.0,1071.0,834.0,1028.0,1311.0,1489.0,1269.0
20211010,10,0.020439,506.0,572.0,542.0,1479.0,1124.0,815.0,936.0,1270.0,1396.0,1284.0
20211013,13,0.020439,527.0,587.0,586.0,1376.0,1035.0,815.0,796.0,1356.0,1372.0,1271.0
20211023,23,0.020439,590.0,673.0,600.0,1431.0,1053.0,801.0,860.0,1126.0,1287.0,1293.0
20211028,28,0.020439,613.0,755.0,678.0,1208.0,985.0,869.0,898.0,1112.0,1108.0,1309.0
20211030,30,0.020439,602.0,719.0,710.0,1409.0,1086.0,911.0,959.0,1183.0,1173.0,1440.0
20211202,63,0.020439,643.0,676.0,823.0,1097.0,1135.0,970.0,928.0,1041.0,995.0,1003.0
20220106,98,0.020439,693.0,686.0,774.0,985.0,880.0,808.0,791.0,954.0,908.0,920.0
20220212,135,0.020439,872.0,821.0,925.0,1105.0,1145.0,962.0,944.0,1012.0,1028.0,1177.0
20220307,158,0.020439,794.0,852.0,941.0,1171.0,1151.0,1104.0,1100.0,1287.0,1095.0,1181.0
20220309,160,0.020439,737.0,784.0,872.0,1263.0,1316.0,1220.0,1145.0,1232.0,1226.0,1140.0
20220312,163,0.020439,816.0,861.0,943.0,1300.0,1369.0,1210.0,1083.0,1294.0,1255.0,1191.0
20220314,165,0.020439,805.0,877.0,986.0,1307.0,1283.0,1165.0,1076.0,1207.0,1200.0,1235.0
20220322,173,0.020439,828.0,891.0,981.0,1288.0,1379.0,1284.0,1148.0,1223.0,1363.0,1272.0
20220324,175,0.020439,783.0,899.0,978.0,1267.0,1296.0,1193.0,1198.0,1133.0,1202.0,1255.0
20220329,180,0.020439,808.0,884.0,982.0,1338.0,1338.0,1202.0,1114.0,1318.0,1287.0,1257.0
20220416,198,0.020439,752.0,883.0,934.0,1532.0,1222.0,1103.0,1138.0,1370.0,1385.0,1386.0
20220418,200,0.020439,651.0,738.0,749.0,1320.0,1227.0,1050.0,1114.0,1190.0,1353.0,1285.0
20220423,205,0.020439,701.0,790.0,780.0,1727.0,1362.0,1177.0,1290.0,1630.0,1708.0,1402.0
20220426,208,0.020439,630.0,788.0,797.0,1605.0,1236.0,1122.0,1085.0,1425.0,1600.0,1372.0
20220503,215,0.020439,595.0,764.0,711.0,1730.0,1313.0,1022.0,1109.0,1531.0,1608.0,1525.0
20220508,220,0.020439,494.0,678.0,641.0,1842.0,1307.0,982.0,1012.0,1614.0,1717.0,1667.0
20220511,223,0.020439,657.0,856.0,784.0,1965.0,1486.0,1137.0,1270.0,1705.0,1876.0,1813.0
20220516,228,0.020439,628.0,760.0,687.0,2193.0,1338.0,1050.0,1079.0,1727.0,2071.0,1821.0
20220518,230,0.020439,509.0,708.0,645.0,2079.0,1438.0,1097.0,1100.0,1707.0,1903.0,1724.0
20220610,253,0.020439,438.0,588.0,517.0,2129.0,1450.0,1091.0,1115.0,1967.0,2187.0,1846.0
20220622,265,0.020439,458.0,612.0,574.0,2040.0,1380.0,1021.0,1030.0,1745.0,1878.0,1892.0
20220627,270,0.020439,526.0,676.0,654.0,2228.0,1540.0,1098.0,1039.0,1742.0,2004.0,1903.0
20220702,275,0.020439,550.0,665.0,580.0,2090.0,1378.0,1015.0,1047.0,1718.0,2022.0,1920.0
20220712,285,0.020439,468.0,583.0,526.0,2055.0,1368.0,925.0,966.0,1767.0,2036.0,1919.0
20220720,293,0.020439,568.0,731.0,616.0,1996.0,1434.0,1030.0,1041.0,1766.0,2015.0,1768.0
20220725,298,0.020439,470.0,613.0,546.0,2023.0,1269.0,953.0,948.0,1569.0,1865.0,1767.0
20220804,308,0.020439,457.0,598.0,524.0,1810.0,1219.0,898.0,1022.0,1380.0,1732.0,1500.0
20220809,313,0.020439,471.0,522.0,511.0,1816.0,1323.0,979.0,994.0,1442.0,1789.0,1466.0
20220811,315,0.020439,696.0,850.0,794.0,1973.0,1454.0,1075.0,1134.0,1616.0,1858.0,1804.0
20220930,365,0.020439,445.0,443.0,452.0,1568.0,1061.0,745.0,839.0,1308.0,1401.0,1162.0
