year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,667.0,754.0,744.0,819.0,1063.0,1048.0,738.0,725.0,774.0,805.0
20211010,10,0.0,580.0,631.0,595.0,756.0,1014.0,944.0,685.0,704.0,718.0,669.0
20211013,13,0.0,654.0,722.0,727.0,749.0,1106.0,1097.0,705.0,711.0,718.0,809.0
20211023,23,0.0,729.0,731.0,726.0,789.0,1062.0,957.0,725.0,701.0,743.0,804.0
20211028,28,0.0,835.0,885.0,826.0,842.0,1114.0,1042.0,806.0,838.0,767.0,815.0
20211030,30,0.0,823.0,913.0,863.0,893.0,1105.0,1001.0,840.0,859.0,820.0,885.0
20211122,53,0.0,846.0,851.0,894.0,808.0,1129.0,998.0,784.0,744.0,808.0,982.0
20220212,135,0.0,947.0,888.0,934.0,754.0,959.0,872.0,725.0,702.0,765.0,918.0
20220227,150,0.0,998.0,963.0,863.0,771.0,992.0,913.0,793.0,734.0,732.0,812.0
20220307,158,0.0,639.0,648.0,656.0,658.0,951.0,945.0,616.0,626.0,614.0,699.0
20220309,160,0.0,645.0,662.0,635.0,740.0,982.0,923.0,691.0,717.0,729.0,673.0
20220312,163,0.0,567.0,618.0,620.0,601.0,963.0,891.0,575.0,626.0,593.0,662.0
20220314,165,0.0,619.0,598.0,577.0,678.0,972.0,895.0,631.0,630.0,635.0,638.0
20220322,173,0.0,611.0,618.0,613.0,631.0,942.0,898.0,588.0,589.0,601.0,688.0
20220324,175,0.0,559.0,561.0,594.0,742.0,1044.0,966.0,691.0,715.0,713.0,647.0
20220329,180,0.0,614.0,626.0,637.0,811.0,1058.0,979.0,772.0,763.0,780.0,706.0
20220416,198,0.0,474.0,507.0,516.0,644.0,926.0,926.0,592.0,604.0,615.0,570.0
20220418,200,0.0,384.0,425.0,409.0,578.0,837.0,804.0,520.0,547.0,559.0,478.0
20220426,208,0.0,493.0,527.0,551.0,670.0,901.0,892.0,572.0,615.0,631.0,619.0
20220503,215,0.0,477.0,485.0,516.0,690.0,925.0,882.0,548.0,620.0,655.0,656.0
20220508,220,0.0,391.0,420.0,460.0,668.0,929.0,862.0,575.0,604.0,634.0,560.0
20220511,223,0.0,531.0,557.0,601.0,749.0,1057.0,975.0,689.0,689.0,730.0,688.0
20220518,230,0.0,442.0,494.0,524.0,686.0,972.0,903.0,618.0,649.0,691.0,647.0
20220622,265,0.0,409.0,445.0,482.0,595.0,921.0,868.0,551.0,543.0,551.0,588.0
20220627,270,0.0,387.0,445.0,480.0,598.0,889.0,812.0,540.0,565.0,597.0,604.0
20220712,285,0.0,379.0,403.0,448.0,574.0,885.0,844.0,505.0,516.0,543.0,523.0
20220720,293,0.0,565.0,582.0,598.0,768.0,955.0,851.0,649.0,664.0,698.0,724.0
20220725,298,0.0,488.0,521.0,532.0,669.0,935.0,900.0,597.0,631.0,643.0,627.0
20220804,308,0.0,548.0,543.0,555.0,673.0,957.0,900.0,632.0,674.0,678.0,589.0
20220809,313,0.0,477.0,489.0,524.0,667.0,908.0,820.0,589.0,579.0,656.0,603.0
20220811,315,0.0,590.0,619.0,616.0,858.0,1059.0,948.0,685.0,768.0,768.0,759.0
20220903,338,0.0,503.0,525.0,504.0,685.0,955.0,918.0,609.0,661.0,632.0,580.0
20220925,360,0.0,399.0,403.0,419.0,581.0,677.0,602.0,487.0,540.0,579.0,509.0
20220930,365,0.0,472.0,455.0,461.0,680.0,1014.0,919.0,607.0,627.0,658.0,594.0
