year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,673.0,707.0,680.0,1345.0,1313.0,1120.0,1204.0,1236.0,1149.0,891.0
20221030,30,0.0,630.0,730.0,684.0,1510.0,1429.0,1088.0,1308.0,1241.0,1425.0,878.0
20221102,33,0.0,588.0,657.0,675.0,1121.0,1031.0,949.0,972.0,1119.0,1163.0,854.0
20221114,45,0.0,622.0,653.0,682.0,959.0,1285.0,1067.0,1054.0,1003.0,1065.0,805.0
20221127,58,0.0,514.0,510.0,480.0,1455.0,1154.0,1021.0,1147.0,1331.0,1385.0,809.0
20230116,108,0.0,522.0,528.0,614.0,909.0,1017.0,839.0,666.0,896.0,938.0,874.0
20230406,188,0.0,504.0,513.0,506.0,1010.0,1293.0,1129.0,817.0,937.0,1107.0,662.0
20230421,203,0.0,539.0,631.0,659.0,970.0,1206.0,1100.0,782.0,1084.0,906.0,748.0
20230503,215,0.0,712.0,784.0,877.0,1381.0,1624.0,1452.0,1220.0,1199.0,1157.0,1054.0
20230508,220,0.0,869.0,1015.0,1044.0,1298.0,1653.0,1419.0,1161.0,1188.0,1261.0,1298.0
20230513,225,0.0,648.0,805.0,823.0,1465.0,1739.0,1434.0,1139.0,1180.0,1232.0,1047.0
20230526,238,0.0,525.0,684.0,640.0,1411.0,1587.0,1277.0,1003.0,1056.0,1293.0,879.0
20230528,240,0.0,711.0,864.0,887.0,1466.0,1699.0,1493.0,1283.0,1440.0,1289.0,1132.0
20230605,248,0.0,620.0,663.0,658.0,1389.0,1473.0,1290.0,918.0,1242.0,1238.0,920.0
20230607,250,0.0,856.0,1000.0,1070.0,1562.0,1784.0,1580.0,1309.0,1549.0,1520.0,1302.0
20230707,280,0.0,760.0,827.0,825.0,1408.0,1786.0,1498.0,1101.0,1290.0,1310.0,1099.0
20230715,288,0.0,646.0,721.0,636.0,1256.0,1519.0,1254.0,1031.0,1195.0,1154.0,925.0
20230717,290,0.0,841.0,874.0,941.0,1534.0,1813.0,1587.0,1244.0,1325.0,1468.0,1189.0
20230816,320,0.0,660.0,718.0,798.0,1219.0,1634.0,1415.0,967.0,1253.0,1186.0,980.0
20230819,323,0.0,518.0,626.0,633.0,1176.0,1321.0,1119.0,952.0,1222.0,1065.0,826.0
20230824,328,0.0,610.0,646.0,663.0,1271.0,1420.0,1223.0,1077.0,1190.0,1282.0,814.0
20230905,340,0.0,599.0,608.0,688.0,1207.0,1495.0,1335.0,1126.0,1190.0,1111.0,910.0
20230908,343,0.0,487.0,514.0,525.0,1165.0,1266.0,1142.0,888.0,988.0,1125.0,659.0
20230910,345,0.0,575.0,681.0,714.0,1290.0,1607.0,1404.0,1013.0,1154.0,1120.0,949.0
20230915,350,0.0,590.0,685.0,690.0,1056.0,1412.0,1351.0,1116.0,1238.0,1096.0,824.0
20230925,360,0.0,616.0,635.0,641.0,1183.0,1431.0,1358.0,970.0,1317.0,1150.0,823.0
