year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,529.0,530.0,525.0,674.0,690.0,656.0,586.0,629.0,671.0,565.0
20211010,10,0.0,450.0,493.0,464.0,653.0,733.0,722.0,540.0,567.0,561.0,539.0
20211013,13,0.0,422.0,436.0,441.0,553.0,551.0,474.0,502.0,508.0,543.0,509.0
20211023,23,0.0,704.0,635.0,632.0,681.0,771.0,648.0,606.0,630.0,674.0,759.0
20211028,28,0.0,582.0,571.0,545.0,551.0,616.0,579.0,498.0,544.0,540.0,657.0
20211030,30,0.0,612.0,593.0,572.0,613.0,678.0,628.0,626.0,643.0,685.0,656.0
20211122,53,0.0,241.0,174.0,205.0,498.0,726.0,577.0,534.0,390.0,544.0,280.0
20211202,63,0.0,375.0,313.0,252.0,457.0,676.0,605.0,388.0,491.0,397.0,329.0
20220106,98,0.0,204.0,145.0,154.0,404.0,469.0,462.0,354.0,324.0,357.0,161.0
20220212,135,0.0,475.0,453.0,484.0,570.0,644.0,588.0,530.0,569.0,534.0,518.0
20220307,158,0.0,533.0,537.0,504.0,593.0,636.0,622.0,504.0,530.0,554.0,553.0
20220309,160,0.0,472.0,493.0,513.0,571.0,758.0,652.0,578.0,614.0,598.0,570.0
20220312,163,0.0,535.0,515.0,492.0,584.0,696.0,636.0,488.0,534.0,529.0,555.0
20220314,165,0.0,555.0,543.0,553.0,670.0,737.0,666.0,583.0,620.0,679.0,573.0
20220319,170,0.0,493.0,482.0,554.0,702.0,915.0,812.0,750.0,718.0,723.0,547.0
20220322,173,0.0,544.0,512.0,514.0,541.0,715.0,639.0,513.0,533.0,572.0,578.0
20220324,175,0.0,547.0,546.0,581.0,742.0,836.0,730.0,665.0,728.0,728.0,620.0
20220327,178,0.0,506.0,500.0,525.0,616.0,717.0,711.0,572.0,577.0,635.0,547.0
20220411,193,0.0,494.0,469.0,504.0,804.0,915.0,855.0,740.0,763.0,827.0,596.0
20220416,198,0.0,367.0,394.0,395.0,654.0,749.0,714.0,545.0,601.0,634.0,496.0
20220418,200,0.0,404.0,401.0,444.0,810.0,919.0,823.0,698.0,759.0,750.0,538.0
20220423,205,0.0,400.0,423.0,486.0,776.0,987.0,934.0,645.0,680.0,730.0,513.0
20220426,208,0.0,313.0,370.0,406.0,712.0,826.0,760.0,616.0,682.0,707.0,487.0
20220503,215,0.0,570.0,625.0,613.0,941.0,1107.0,1004.0,751.0,845.0,874.0,763.0
20220508,220,0.0,450.0,570.0,636.0,959.0,1079.0,979.0,789.0,799.0,892.0,740.0
20220511,223,0.0,490.0,537.0,598.0,869.0,1063.0,890.0,822.0,773.0,875.0,674.0
20220516,228,0.0,636.0,688.0,689.0,1080.0,1042.0,969.0,847.0,967.0,1047.0,922.0
20220518,230,0.0,526.0,626.0,685.0,982.0,1142.0,1020.0,913.0,993.0,950.0,828.0
20220610,253,0.0,555.0,614.0,647.0,983.0,1112.0,972.0,843.0,847.0,936.0,778.0
20220622,265,0.0,695.0,714.0,883.0,1015.0,1186.0,1152.0,919.0,961.0,958.0,1008.0
20220627,270,0.0,686.0,729.0,802.0,1097.0,1227.0,1067.0,930.0,1057.0,1013.0,967.0
20220712,285,0.0,715.0,678.0,758.0,971.0,1146.0,1067.0,859.0,926.0,924.0,893.0
20220720,293,0.0,630.0,692.0,725.0,995.0,1048.0,881.0,843.0,920.0,986.0,866.0
20220725,298,0.0,610.0,649.0,659.0,861.0,939.0,868.0,782.0,807.0,866.0,791.0
20220804,308,0.0,553.0,608.0,634.0,830.0,962.0,866.0,746.0,812.0,800.0,743.0
20220809,313,0.0,558.0,571.0,633.0,832.0,979.0,819.0,814.0,709.0,836.0,776.0
20220811,315,0.0,768.0,781.0,802.0,1136.0,1191.0,1014.0,932.0,1043.0,1092.0,1028.0
20220816,320,0.0,648.0,669.0,698.0,978.0,1091.0,901.0,864.0,852.0,1019.0,821.0
20220925,360,0.0,814.0,829.0,905.0,1577.0,1308.0,1295.0,1060.0,1370.0,1493.0,1184.0
