year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.332745,566.0,726.0,729.0,1372.0,1166.0,939.0,926.0,1218.0,1283.0,1310.0
20211010,10,0.332745,500.0,651.0,680.0,1311.0,1180.0,921.0,879.0,1151.0,1269.0,1289.0
20211013,13,0.332745,583.0,709.0,742.0,1419.0,1249.0,948.0,1002.0,1277.0,1345.0,1427.0
20211028,28,0.332745,591.0,756.0,771.0,1279.0,1187.0,986.0,913.0,1154.0,1204.0,1300.0
20211030,30,0.332745,817.0,794.0,845.0,1208.0,1082.0,874.0,891.0,1054.0,1085.0,1645.0
20211122,53,0.332745,507.0,506.0,504.0,751.0,858.0,776.0,605.0,710.0,736.0,794.0
20211202,63,0.332745,378.0,386.0,398.0,950.0,928.0,709.0,594.0,743.0,849.0,965.0
20220106,98,0.332745,293.0,355.0,389.0,859.0,883.0,795.0,623.0,798.0,799.0,851.0
20220212,135,0.332745,782.0,791.0,839.0,1144.0,1118.0,936.0,949.0,1081.0,1108.0,1258.0
20220307,158,0.332745,683.0,791.0,904.0,1281.0,1282.0,1142.0,1051.0,1201.0,1237.0,1225.0
20220309,160,0.332745,725.0,760.0,886.0,1273.0,1326.0,1159.0,999.0,1209.0,1203.0,1227.0
20220312,163,0.332745,773.0,870.0,955.0,1364.0,1430.0,1261.0,1148.0,1292.0,1343.0,1335.0
20220314,165,0.332745,733.0,851.0,942.0,1305.0,1340.0,1175.0,1069.0,1214.0,1251.0,1262.0
20220322,173,0.332745,752.0,886.0,994.0,1389.0,1417.0,1231.0,1117.0,1282.0,1339.0,1373.0
20220324,175,0.332745,703.0,849.0,933.0,1310.0,1319.0,1190.0,1029.0,1199.0,1233.0,1267.0
20220416,198,0.332745,739.0,894.0,1069.0,1567.0,1449.0,1285.0,1191.0,1427.0,1494.0,1516.0
20220418,200,0.332745,679.0,830.0,994.0,1739.0,1650.0,3466.0,1371.0,1405.0,1855.0,1386.0
20220426,208,0.332745,592.0,804.0,808.0,1620.0,1354.0,1139.0,1108.0,1456.0,1495.0,1470.0
20220503,215,0.332745,547.0,802.0,761.0,1627.0,1380.0,1119.0,1064.0,1531.0,1644.0,1669.0
20220508,220,0.332745,569.0,789.0,788.0,1755.0,1435.0,1138.0,1070.0,1579.0,1681.0,1771.0
20220516,228,0.332745,725.0,924.0,924.0,1982.0,1508.0,1249.0,1165.0,1691.0,1888.0,1866.0
20220518,230,0.332745,680.0,901.0,881.0,1844.0,1468.0,1176.0,1116.0,1596.0,1748.0,1825.0
20220605,248,0.332745,644.0,825.0,846.0,1885.0,1470.0,1213.0,1056.0,1609.0,1774.0,1726.0
20220622,265,0.332745,714.0,859.0,917.0,1805.0,1571.0,1267.0,1133.0,1604.0,1710.0,1759.0
20220627,270,0.332745,731.0,873.0,980.0,1881.0,1636.0,1288.0,1221.0,1615.0,1834.0,1750.0
20220702,275,0.332745,652.0,821.0,874.0,1793.0,1561.0,1257.0,1124.0,1576.0,1664.0,1737.0
20220712,285,0.332745,510.0,603.0,650.0,1642.0,1174.0,986.0,861.0,1295.0,1433.0,1151.0
20220720,293,0.332745,615.0,757.0,808.0,1752.0,1525.0,1255.0,1048.0,1463.0,1664.0,1556.0
20220725,298,0.332745,559.0,755.0,787.0,1733.0,1478.0,1228.0,1046.0,1452.0,1620.0,1595.0
20220804,308,0.332745,515.0,707.0,737.0,1659.0,1406.0,1173.0,980.0,1371.0,1543.0,1509.0
20220809,313,0.332745,568.0,710.0,768.0,1726.0,1464.0,1183.0,1023.0,1373.0,1638.0,1602.0
20220903,338,0.332745,481.0,621.0,615.0,1701.0,1315.0,1069.0,896.0,1441.0,1574.0,1609.0
20220930,365,0.332745,513.0,711.0,755.0,1539.0,1192.0,859.0,1019.0,1329.0,1423.0,1498.0
