year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.247925,579.0,692.0,618.0,1225.0,1137.0,899.0,793.0,1081.0,1161.0,1108.0
20211010,10,0.247925,404.0,497.0,495.0,1109.0,1097.0,846.0,637.0,936.0,952.0,951.0
20211013,13,0.247925,508.0,526.0,487.0,1095.0,1146.0,860.0,731.0,995.0,1054.0,1044.0
20211028,28,0.247925,559.0,656.0,620.0,1158.0,1173.0,985.0,924.0,1058.0,1107.0,941.0
20211030,30,0.247925,547.0,634.0,616.0,955.0,1089.0,887.0,814.0,940.0,961.0,896.0
20211202,63,0.247925,310.0,251.0,263.0,410.0,502.0,348.0,356.0,378.0,363.0,366.0
20220106,98,0.247925,441.0,496.0,493.0,768.0,870.0,822.0,631.0,702.0,698.0,715.0
20220212,135,0.247925,582.0,557.0,553.0,808.0,983.0,853.0,672.0,772.0,778.0,728.0
20220307,158,0.247925,800.0,799.0,842.0,1045.0,1262.0,1171.0,958.0,1009.0,998.0,1022.0
20220309,160,0.247925,671.0,711.0,764.0,1031.0,1280.0,1119.0,830.0,953.0,963.0,961.0
20220312,163,0.247925,780.0,809.0,917.0,1131.0,1415.0,1246.0,997.0,1042.0,1108.0,1050.0
20220314,165,0.247925,679.0,650.0,683.0,938.0,1235.0,1129.0,825.0,911.0,908.0,906.0
20220319,170,0.247925,751.0,794.0,834.0,1116.0,1443.0,1306.0,998.0,1046.0,1085.0,1034.0
20220322,173,0.247925,823.0,851.0,915.0,1179.0,1445.0,1286.0,1032.0,1114.0,1135.0,1095.0
20220324,175,0.247925,694.0,764.0,778.0,1067.0,1344.0,1240.0,955.0,950.0,978.0,956.0
20220327,178,0.247925,1033.0,1093.0,1098.0,1340.0,1528.0,1389.0,1173.0,1258.0,1325.0,1294.0
20220329,180,0.247925,968.0,1055.0,1125.0,1379.0,1647.0,1484.0,1249.0,1316.0,1332.0,1296.0
20220416,198,0.247925,880.0,960.0,985.0,1406.0,1501.0,1358.0,1091.0,1302.0,1295.0,1295.0
20220418,200,0.247925,670.0,823.0,888.0,1285.0,1481.0,1296.0,1038.0,1160.0,1218.0,1210.0
20220426,208,0.247925,734.0,881.0,815.0,1612.0,1445.0,1198.0,1093.0,1443.0,1541.0,1525.0
20220503,215,0.247925,573.0,731.0,643.0,1767.0,1483.0,1140.0,923.0,1597.0,1694.0,1583.0
20220508,220,0.247925,575.0,677.0,638.0,1844.0,1564.0,1207.0,923.0,1609.0,1814.0,1719.0
20220516,228,0.247925,833.0,942.0,888.0,2066.0,1522.0,1198.0,1071.0,1702.0,1953.0,1892.0
20220518,230,0.247925,689.0,785.0,708.0,1964.0,1642.0,1318.0,967.0,1620.0,1896.0,1804.0
20220605,248,0.247925,872.0,965.0,911.0,2060.0,1620.0,1286.0,1085.0,1722.0,1961.0,1912.0
20220610,253,0.247925,919.0,1018.0,905.0,2058.0,1732.0,1320.0,1157.0,1704.0,1947.0,1885.0
20220622,265,0.247925,669.0,750.0,761.0,1912.0,1613.0,1226.0,974.0,1568.0,1797.0,1785.0
20220627,270,0.247925,669.0,736.0,745.0,1890.0,1631.0,1229.0,1007.0,1557.0,1762.0,1674.0
20220712,285,0.247925,698.0,805.0,762.0,1881.0,1642.0,1180.0,1032.0,1683.0,1812.0,1866.0
20220720,293,0.247925,859.0,950.0,880.0,1888.0,1620.0,1197.0,1112.0,1503.0,1834.0,1776.0
20220725,298,0.247925,717.0,844.0,788.0,1843.0,1502.0,1151.0,939.0,1481.0,1700.0,1703.0
20220804,308,0.247925,682.0,817.0,778.0,1779.0,1465.0,1095.0,936.0,1479.0,1683.0,1699.0
20220809,313,0.247925,735.0,786.0,782.0,1794.0,1522.0,1126.0,948.0,1503.0,1723.0,1674.0
20220903,338,0.247925,596.0,666.0,625.0,1622.0,1349.0,1040.0,841.0,1360.0,1507.0,1557.0
20220930,365,0.247925,450.0,488.0,445.0,1229.0,1150.0,837.0,725.0,1072.0,1195.0,1138.0
