year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.54858,751.0,779.0,784.0,1249.0,1064.0,796.0,1028.0,1220.0,1219.0,1160.0
20221030,30,0.54858,806.0,848.0,889.0,1412.0,1297.0,1039.0,1156.0,1308.0,1312.0,1170.0
20221102,33,0.54858,776.0,865.0,853.0,1230.0,1064.0,897.0,994.0,1174.0,1214.0,1234.0
20221114,45,0.54858,1383.0,1478.0,1500.0,1548.0,1320.0,1156.0,1328.0,1491.0,1521.0,1709.0
20221127,58,0.54858,914.0,943.0,939.0,985.0,957.0,740.0,871.0,943.0,946.0,1230.0
20230116,108,0.54858,921.0,872.0,905.0,862.0,923.0,755.0,743.0,815.0,844.0,1144.0
20230406,188,0.54858,735.0,859.0,868.0,1506.0,1396.0,1145.0,1059.0,1291.0,1386.0,1387.0
20230421,203,0.54858,609.0,784.0,794.0,1548.0,1314.0,1082.0,1060.0,1393.0,1459.0,1551.0
20230508,220,0.54858,382.0,634.0,486.0,2101.0,1306.0,941.0,948.0,1843.0,1998.0,2266.0
20230513,225,0.54858,410.0,569.0,518.0,2046.0,1324.0,973.0,914.0,1724.0,1979.0,2189.0
20230526,238,0.54858,472.0,651.0,603.0,1941.0,1281.0,919.0,918.0,1648.0,1884.0,2219.0
20230528,240,0.54858,477.0,668.0,637.0,1990.0,1346.0,980.0,885.0,1668.0,1846.0,2133.0
20230605,248,0.54858,542.0,737.0,738.0,1815.0,1272.0,924.0,932.0,1533.0,1691.0,2068.0
20230607,250,0.54858,646.0,855.0,894.0,2125.0,1521.0,1129.0,1109.0,1723.0,1916.0,2232.0
20230707,280,0.54858,466.0,643.0,652.0,2015.0,1423.0,1028.0,957.0,1623.0,1851.0,2073.0
20230710,283,0.54858,1052.0,1194.0,1108.0,2244.0,1524.0,1084.0,1306.0,1975.0,2152.0,2368.0
20230712,285,0.54858,649.0,827.0,830.0,2220.0,1632.0,1165.0,1147.0,1833.0,2111.0,2460.0
20230715,288,0.54858,522.0,694.0,710.0,1801.0,1313.0,932.0,902.0,1492.0,1696.0,1985.0
20230717,290,0.54858,580.0,770.0,777.0,2179.0,1559.0,1086.0,1088.0,1783.0,2005.0,2216.0
20230816,320,0.54858,348.0,572.0,476.0,1865.0,1266.0,864.0,816.0,1497.0,1698.0,1999.0
20230819,323,0.54858,420.0,627.0,562.0,1672.0,1097.0,763.0,779.0,1394.0,1575.0,1903.0
20230821,325,0.54858,430.0,644.0,606.0,1982.0,1411.0,982.0,910.0,1608.0,1814.0,2171.0
20230824,328,0.54858,487.0,700.0,637.0,1781.0,1287.0,879.0,916.0,1496.0,1758.0,2121.0
20230905,340,0.54858,406.0,518.0,514.0,1581.0,1187.0,816.0,741.0,1305.0,1456.0,1718.0
20230908,343,0.54858,435.0,546.0,567.0,1531.0,1136.0,824.0,826.0,1301.0,1410.0,1604.0
20230910,345,0.54858,426.0,577.0,583.0,1641.0,1307.0,979.0,909.0,1315.0,1567.0,1601.0
20230915,350,0.54858,417.0,583.0,604.0,1698.0,1236.0,874.0,893.0,1455.0,1506.0,1642.0
20230925,360,0.54858,594.0,668.0,685.0,1613.0,1298.0,948.0,1050.0,1458.0,1531.0,1609.0
