year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.858428,318.0,538.0,373.0,2290.0,917.0,481.0,711.0,1750.0,2151.0,2820.0
20211010,10,0.858428,252.0,516.0,323.0,2301.0,1054.0,545.0,782.0,1907.0,2217.0,2956.0
20211013,13,0.858428,344.0,598.0,399.0,2593.0,1061.0,516.0,880.0,1942.0,2407.0,3035.0
20211023,23,0.858428,281.0,553.0,482.0,1681.0,756.0,384.0,960.0,1484.0,1415.0,2075.0
20211028,28,0.858428,374.0,860.0,768.0,1915.0,973.0,572.0,1031.0,1442.0,1608.0,2673.0
20211030,30,0.858428,428.0,893.0,899.0,2500.0,1250.0,694.0,1321.0,1731.0,2161.0,2696.0
20211122,53,0.858428,115.0,193.0,185.0,750.0,538.0,339.0,428.0,579.0,726.0,843.0
20211202,63,0.858428,78.0,95.0,38.0,630.0,354.0,239.0,208.0,413.0,404.0,383.0
20220106,98,0.858428,122.0,259.0,229.0,979.0,780.0,588.0,559.0,735.0,913.0,965.0
20220212,135,0.858428,398.0,548.0,537.0,1175.0,1058.0,749.0,734.0,975.0,999.0,1300.0
20220307,158,0.858428,455.0,546.0,589.0,1301.0,1227.0,1002.0,764.0,1061.0,1143.0,1290.0
20220309,160,0.858428,473.0,585.0,656.0,1214.0,1260.0,998.0,775.0,971.0,1079.0,1328.0
20220312,163,0.858428,498.0,575.0,635.0,1126.0,1229.0,1003.0,741.0,987.0,1056.0,1298.0
20220314,165,0.858428,470.0,558.0,668.0,1221.0,1385.0,1076.0,792.0,1038.0,1083.0,1331.0
20220319,170,0.858428,492.0,555.0,633.0,1002.0,1143.0,971.0,721.0,930.0,977.0,1226.0
20220322,173,0.858428,543.0,671.0,743.0,1304.0,1384.0,1064.0,843.0,1106.0,1185.0,1436.0
20220324,175,0.858428,560.0,662.0,782.0,1396.0,1433.0,1117.0,873.0,1145.0,1197.0,1462.0
20220327,178,0.858428,687.0,825.0,899.0,1642.0,1536.0,1207.0,1105.0,1382.0,1447.0,1637.0
20220329,180,0.858428,763.0,887.0,1004.0,1641.0,1579.0,1228.0,1130.0,1441.0,1496.0,1666.0
20220416,198,0.858428,554.0,731.0,722.0,1641.0,1300.0,1006.0,949.0,1470.0,1587.0,1602.0
20220418,200,0.858428,507.0,689.0,709.0,1552.0,1238.0,932.0,883.0,1390.0,1496.0,1520.0
20220423,205,0.858428,527.0,830.0,743.0,2066.0,1458.0,1039.0,1065.0,1794.0,1877.0,2003.0
20220426,208,0.858428,560.0,839.0,693.0,1912.0,1241.0,907.0,973.0,1668.0,1757.0,1869.0
20220503,215,0.858428,446.0,777.0,552.0,2321.0,1405.0,941.0,980.0,2049.0,2168.0,2402.0
20220508,220,0.858428,386.0,698.0,473.0,2535.0,1383.0,850.0,918.0,2077.0,2614.0,2669.0
20220516,228,0.858428,560.0,821.0,650.0,2750.0,1354.0,868.0,930.0,2204.0,2586.0,2960.0
20220518,230,0.858428,374.0,644.0,476.0,3046.0,1442.0,846.0,854.0,2294.0,2920.0,3194.0
20220605,248,0.858428,471.0,700.0,569.0,2887.0,1347.0,843.0,845.0,2248.0,2661.0,2911.0
20220610,253,0.858428,445.0,693.0,561.0,2888.0,1419.0,825.0,798.0,2305.0,2637.0,3113.0
20220622,265,0.858428,375.0,609.0,505.0,2891.0,1513.0,872.0,763.0,2234.0,2631.0,3120.0
20220627,270,0.858428,456.0,661.0,596.0,2705.0,1458.0,841.0,824.0,2197.0,2608.0,2819.0
20220702,275,0.858428,520.0,728.0,560.0,2765.0,1681.0,944.0,905.0,2144.0,2559.0,3430.0
20220712,285,0.858428,461.0,664.0,581.0,2711.0,1472.0,870.0,807.0,2160.0,2661.0,2951.0
20220720,293,0.858428,534.0,695.0,628.0,2536.0,1311.0,742.0,825.0,1997.0,2380.0,2738.0
20220725,298,0.858428,434.0,649.0,555.0,2367.0,1222.0,722.0,769.0,1881.0,2107.0,2565.0
20220804,308,0.858428,455.0,634.0,498.0,2370.0,1182.0,670.0,725.0,1781.0,2192.0,2519.0
20220809,313,0.858428,417.0,607.0,501.0,2248.0,1276.0,748.0,802.0,1876.0,2051.0,2593.0
20220811,315,0.858428,588.0,770.0,664.0,2832.0,1519.0,891.0,968.0,2097.0,2592.0,2891.0
20220903,338,0.858428,390.0,647.0,492.0,2481.0,1180.0,720.0,754.0,1853.0,2273.0,3129.0
20220930,365,0.858428,285.0,501.0,423.0,2627.0,1173.0,629.0,808.0,2139.0,2404.0,3110.0
