year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,755.0,1038.0,1299.0,1831.0,1909.0,1606.0,1360.0,1591.0,1732.0,2215.0
20221030,30,0.0,802.0,1089.0,1413.0,1961.0,2093.0,1843.0,1540.0,1848.0,1798.0,2261.0
20221102,33,0.0,976.0,1245.0,1701.0,1824.0,1845.0,1895.0,1458.0,1576.0,1774.0,2340.0
20221114,45,0.0,1159.0,1596.0,2169.0,1921.0,2196.0,2240.0,1641.0,1749.0,1864.0,2643.0
20221127,58,0.0,838.0,1156.0,1726.0,1519.0,1878.0,1691.0,1411.0,1520.0,1531.0,2140.0
20230116,108,0.0,753.0,907.0,1446.0,1251.0,1794.0,1627.0,1312.0,1285.0,1322.0,1776.0
20230421,203,0.0,623.0,908.0,1115.0,2207.0,2262.0,2016.0,1428.0,1942.0,2026.0,2225.0
20230503,215,0.0,501.0,821.0,985.0,2468.0,2278.0,1955.0,1492.0,2212.0,2337.0,2475.0
20230508,220,0.0,470.0,780.0,985.0,2537.0,2272.0,1793.0,1307.0,2159.0,2334.0,2479.0
20230513,225,0.0,468.0,765.0,920.0,2635.0,2254.0,1829.0,1375.0,2238.0,2487.0,2614.0
20230526,238,0.0,507.0,771.0,883.0,2541.0,2173.0,1735.0,1255.0,2145.0,2406.0,2541.0
20230528,240,0.0,502.0,748.0,887.0,2732.0,2356.0,1801.0,1317.0,2279.0,2568.0,2592.0
20230605,248,0.0,517.0,785.0,855.0,2630.0,2206.0,1748.0,1310.0,2159.0,2495.0,2571.0
20230707,280,0.0,414.0,659.0,799.0,2764.0,2372.0,1777.0,1269.0,2246.0,2620.0,2642.0
20230816,320,0.0,333.0,582.0,786.0,2387.0,2202.0,1698.0,1180.0,2003.0,2314.0,2282.0
20230819,323,0.0,441.0,669.0,825.0,2335.0,1917.0,1486.0,1137.0,1951.0,2157.0,2200.0
20230824,328,0.0,425.0,639.0,852.0,2209.0,1954.0,1456.0,1075.0,1882.0,2060.0,2078.0
20230905,340,0.0,383.0,599.0,795.0,2214.0,2010.0,1573.0,1069.0,1716.0,1927.0,1917.0
20230908,343,0.0,485.0,678.0,890.0,2082.0,1861.0,1544.0,1148.0,1777.0,2089.0,2101.0
20230910,345,0.0,387.0,596.0,812.0,2220.0,1941.0,1552.0,1097.0,1777.0,2087.0,1895.0
20230915,350,0.0,352.0,560.0,786.0,2079.0,1973.0,1584.0,1086.0,1736.0,1894.0,1924.0
20230925,360,0.0,428.0,589.0,748.0,2015.0,1918.0,1548.0,1130.0,1762.0,1936.0,1980.0
