year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.01936,592.0,676.0,647.0,1604.0,1127.0,826.0,835.0,1301.0,1441.0,1452.0
20211010,10,0.01936,516.0,611.0,571.0,1570.0,1149.0,815.0,759.0,1284.0,1514.0,1255.0
20211013,13,0.01936,564.0,547.0,557.0,1623.0,1093.0,777.0,758.0,1265.0,1436.0,1334.0
20211028,28,0.01936,537.0,583.0,558.0,1209.0,994.0,788.0,749.0,1029.0,1101.0,1223.0
20211030,30,0.01936,581.0,588.0,610.0,1276.0,987.0,725.0,750.0,1017.0,1117.0,1234.0
20220212,135,0.01936,526.0,539.0,570.0,996.0,1044.0,796.0,685.0,825.0,886.0,842.0
20220307,158,0.01936,748.0,802.0,849.0,1304.0,1469.0,1291.0,915.0,1079.0,1150.0,1312.0
20220309,160,0.01936,725.0,804.0,858.0,1325.0,1481.0,1294.0,956.0,1140.0,1208.0,1261.0
20220312,163,0.01936,810.0,877.0,944.0,1482.0,1660.0,1395.0,1001.0,1222.0,1326.0,1433.0
20220314,165,0.01936,791.0,808.0,909.0,1396.0,1708.0,1423.0,994.0,1220.0,1279.0,1335.0
20220319,170,0.01936,815.0,921.0,1025.0,1640.0,1815.0,1547.0,1137.0,1367.0,1494.0,1639.0
20220322,173,0.01936,855.0,915.0,1029.0,1508.0,1719.0,1462.0,1099.0,1267.0,1399.0,1525.0
20220324,175,0.01936,786.0,891.0,989.0,1547.0,1800.0,1487.0,1114.0,1373.0,1425.0,1496.0
20220327,178,0.01936,980.0,1114.0,1204.0,1943.0,1879.0,1584.0,1317.0,1641.0,1747.0,1897.0
20220329,180,0.01936,893.0,1060.0,1187.0,1919.0,1932.0,1609.0,1331.0,1656.0,1766.0,1871.0
20220416,198,0.01936,746.0,943.0,943.0,1996.0,1667.0,1310.0,1148.0,1728.0,1849.0,2071.0
20220418,200,0.01936,710.0,929.0,932.0,2103.0,1696.0,1282.0,1165.0,1785.0,1965.0,2190.0
20220426,208,0.01936,681.0,976.0,910.0,2621.0,1720.0,1222.0,1201.0,2142.0,2364.0,2567.0
20220503,215,0.01936,645.0,920.0,891.0,2603.0,1784.0,1243.0,1144.0,2159.0,2510.0,2685.0
20220508,220,0.01936,610.0,890.0,855.0,2687.0,1719.0,1160.0,1114.0,2198.0,2625.0,2690.0
20220518,230,0.01936,593.0,839.0,827.0,2928.0,1671.0,1149.0,1038.0,2212.0,2774.0,2723.0
20220605,248,0.01936,598.0,840.0,679.0,3216.0,1573.0,1037.0,1016.0,2532.0,3061.0,3130.0
20220610,253,0.01936,629.0,968.0,928.0,3544.0,1916.0,1320.0,1302.0,2858.0,3375.0,3369.0
20220622,265,0.01936,586.0,834.0,799.0,3077.0,1781.0,1156.0,1034.0,2266.0,2788.0,2858.0
20220627,270,0.01936,542.0,836.0,744.0,2908.0,1694.0,1089.0,1041.0,2280.0,2688.0,2797.0
20220712,285,0.01936,552.0,836.0,741.0,2975.0,1794.0,1110.0,1036.0,2476.0,2831.0,2939.0
20220720,293,0.01936,629.0,879.0,785.0,2853.0,1589.0,988.0,1007.0,2251.0,2767.0,2833.0
20220725,298,0.01936,540.0,758.0,678.0,2823.0,1505.0,965.0,941.0,2195.0,2660.0,2750.0
20220804,308,0.01936,596.0,823.0,785.0,2674.0,1435.0,904.0,958.0,2105.0,2456.0,2670.0
20220809,313,0.01936,616.0,844.0,768.0,2865.0,1510.0,955.0,1008.0,2211.0,2650.0,2757.0
20220816,320,0.01936,662.0,887.0,813.0,3143.0,1564.0,913.0,1055.0,2479.0,2829.0,2646.0
20220903,338,0.01936,606.0,812.0,753.0,2446.0,1277.0,879.0,896.0,1931.0,2188.0,2399.0
