year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.145408,829.0,935.0,1028.0,988.0,1235.0,1053.0,1007.0,1012.0,1050.0,1255.0
20221030,30,0.145408,849.0,944.0,1066.0,1008.0,1200.0,1032.0,855.0,940.0,989.0,1207.0
20221102,33,0.145408,808.0,775.0,866.0,1096.0,1198.0,1129.0,913.0,1069.0,1067.0,1064.0
20221114,45,0.145408,695.0,682.0,689.0,970.0,1154.0,1016.0,790.0,822.0,956.0,829.0
20221127,58,0.145408,414.0,478.0,562.0,778.0,1081.0,1005.0,796.0,794.0,868.0,750.0
20230116,108,0.145408,308.0,365.0,453.0,776.0,1006.0,948.0,611.0,750.0,707.0,536.0
20230421,203,0.145408,577.0,613.0,682.0,987.0,1158.0,1032.0,837.0,1021.0,923.0,877.0
20230503,215,0.145408,497.0,626.0,648.0,1192.0,1265.0,1158.0,904.0,1157.0,1110.0,1001.0
20230508,220,0.145408,419.0,546.0,624.0,1068.0,1238.0,1144.0,788.0,955.0,1011.0,995.0
20230513,225,0.145408,458.0,569.0,589.0,1209.0,1335.0,1161.0,864.0,1146.0,1150.0,988.0
20230526,238,0.145408,637.0,726.0,766.0,1550.0,1421.0,1128.0,993.0,1242.0,1361.0,1179.0
20230528,240,0.145408,597.0,654.0,749.0,1370.0,1396.0,1185.0,982.0,1299.0,1316.0,1085.0
20230605,248,0.145408,671.0,784.0,802.0,1420.0,1396.0,1151.0,962.0,1222.0,1237.0,1136.0
20230707,280,0.145408,631.0,680.0,748.0,1331.0,1420.0,1169.0,911.0,1093.0,1250.0,1051.0
20230717,290,0.145408,660.0,666.0,701.0,1547.0,1038.0,1037.0,867.0,1043.0,1318.0,731.0
20230816,320,0.145408,436.0,497.0,567.0,1133.0,1204.0,932.0,748.0,935.0,1036.0,900.0
20230819,323,0.145408,467.0,570.0,596.0,1160.0,1070.0,930.0,828.0,995.0,1110.0,923.0
20230824,328,0.145408,432.0,494.0,484.0,1047.0,1086.0,916.0,797.0,981.0,985.0,865.0
20230905,340,0.145408,323.0,367.0,439.0,1024.0,1101.0,878.0,646.0,809.0,883.0,755.0
20230908,343,0.145408,401.0,465.0,494.0,974.0,987.0,918.0,747.0,888.0,899.0,812.0
20230910,345,0.145408,346.0,461.0,486.0,1039.0,1106.0,845.0,670.0,833.0,985.0,785.0
20230915,350,0.145408,414.0,443.0,510.0,886.0,997.0,909.0,650.0,833.0,858.0,753.0
20230925,360,0.145408,462.0,531.0,594.0,858.0,1000.0,935.0,717.0,824.0,818.0,785.0
