year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,611.0,830.0,727.0,1387.0,886.0,569.0,916.0,1307.0,1293.0,1886.0
20221030,30,0.0,620.0,884.0,837.0,1475.0,912.0,589.0,992.0,1320.0,1334.0,2104.0
20221102,33,0.0,339.0,496.0,443.0,1264.0,717.0,444.0,705.0,1072.0,1210.0,1397.0
20221114,45,0.0,388.0,516.0,460.0,1119.0,686.0,477.0,671.0,815.0,908.0,1094.0
20221127,58,0.0,426.0,383.0,396.0,601.0,559.0,436.0,493.0,546.0,556.0,677.0
20230116,108,0.0,175.0,117.0,148.0,342.0,411.0,313.0,213.0,283.0,284.0,265.0
20230406,188,0.0,770.0,803.0,872.0,1220.0,1147.0,950.0,800.0,876.0,971.0,1210.0
20230421,203,0.0,751.0,825.0,846.0,1242.0,1092.0,945.0,932.0,1040.0,1097.0,1253.0
20230503,215,0.0,854.0,976.0,1149.0,1487.0,1448.0,1189.0,1128.0,1242.0,1288.0,1591.0
20230508,220,0.0,776.0,907.0,969.0,1632.0,1525.0,1155.0,1155.0,1447.0,1530.0,1589.0
20230513,225,0.0,813.0,994.0,1033.0,1834.0,1584.0,1258.0,1172.0,1469.0,1674.0,1730.0
20230526,238,0.0,843.0,933.0,977.0,1763.0,1484.0,1124.0,1127.0,1580.0,1570.0,1610.0
20230528,240,0.0,791.0,965.0,1044.0,1896.0,1647.0,1266.0,1134.0,1691.0,1753.0,1815.0
20230605,248,0.0,894.0,1013.0,1063.0,1759.0,1592.0,1243.0,1197.0,1501.0,1765.0,1704.0
20230607,250,0.0,927.0,1064.0,1105.0,2123.0,1811.0,1383.0,1259.0,1835.0,1962.0,1969.0
20230707,280,0.0,949.0,1042.0,1111.0,1865.0,1616.0,1188.0,1045.0,1640.0,1687.0,1879.0
20230715,288,0.0,923.0,999.0,1049.0,1835.0,1469.0,1083.0,1012.0,1596.0,1718.0,1714.0
20230816,320,0.0,710.0,887.0,868.0,1526.0,1423.0,1100.0,865.0,1424.0,1405.0,1634.0
20230819,323,0.0,669.0,805.0,774.0,1581.0,1137.0,899.0,887.0,1302.0,1424.0,1554.0
20230821,325,0.0,822.0,941.0,967.0,1877.0,1596.0,1251.0,1160.0,1703.0,1870.0,1755.0
20230824,328,0.0,631.0,775.0,748.0,1605.0,1170.0,789.0,742.0,1223.0,1413.0,1362.0
20230905,340,0.0,587.0,787.0,743.0,1458.0,1280.0,925.0,831.0,1303.0,1328.0,1566.0
20230908,343,0.0,620.0,739.0,681.0,1425.0,1046.0,802.0,786.0,1028.0,1276.0,1513.0
20230910,345,0.0,643.0,768.0,753.0,1566.0,1218.0,932.0,783.0,1173.0,1447.0,1535.0
20230915,350,0.0,590.0,784.0,723.0,1454.0,1179.0,909.0,801.0,1294.0,1280.0,1748.0
20230925,360,0.0,744.0,857.0,826.0,1552.0,1216.0,939.0,829.0,1402.0,1521.0,1797.0
