year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.743081,624.0,707.0,706.0,1438.0,1136.0,721.0,946.0,1353.0,1500.0,1453.0
20221030,30,0.743081,605.0,692.0,713.0,1493.0,1133.0,798.0,876.0,1338.0,1477.0,1502.0
20221102,33,0.743081,409.0,475.0,456.0,1132.0,808.0,555.0,657.0,939.0,1003.0,1122.0
20221114,45,0.743081,505.0,524.0,559.0,1126.0,1050.0,756.0,726.0,1089.0,976.0,1116.0
20221127,58,0.743081,311.0,358.0,355.0,744.0,793.0,563.0,502.0,602.0,634.0,865.0
20230116,108,0.743081,280.0,234.0,283.0,790.0,775.0,583.0,404.0,529.0,674.0,834.0
20230406,188,0.743081,352.0,446.0,447.0,1229.0,1229.0,965.0,681.0,854.0,904.0,982.0
20230421,203,0.743081,477.0,648.0,578.0,1473.0,1249.0,993.0,899.0,1204.0,1283.0,1546.0
20230503,215,0.743081,360.0,688.0,528.0,2042.0,1549.0,1121.0,1038.0,1738.0,1900.0,2263.0
20230508,220,0.743081,371.0,666.0,544.0,2249.0,1616.0,1168.0,990.0,1971.0,2136.0,2606.0
20230513,225,0.743081,354.0,662.0,523.0,2503.0,1645.0,1138.0,958.0,2108.0,2345.0,2847.0
20230526,238,0.743081,352.0,583.0,465.0,2543.0,1528.0,1040.0,979.0,2079.0,2395.0,3002.0
20230528,240,0.743081,405.0,611.0,544.0,2835.0,1791.0,1169.0,984.0,2252.0,2543.0,2843.0
20230605,248,0.743081,373.0,608.0,487.0,2428.0,1669.0,1139.0,1080.0,1948.0,2319.0,2643.0
20230607,250,0.743081,599.0,757.0,766.0,2776.0,2041.0,1376.0,1263.0,2221.0,2555.0,2828.0
20230612,255,0.743081,475.0,523.0,519.0,1588.0,1057.0,740.0,793.0,1227.0,1445.0,1489.0
20230707,280,0.743081,370.0,551.0,587.0,2702.0,1819.0,1225.0,957.0,2127.0,2525.0,2816.0
20230715,288,0.743081,377.0,553.0,474.0,2589.0,1482.0,911.0,914.0,1885.0,2325.0,2671.0
20230816,320,0.743081,264.0,441.0,457.0,2646.0,1489.0,886.0,799.0,2093.0,2387.0,2676.0
20230819,323,0.743081,330.0,508.0,457.0,2099.0,1265.0,884.0,864.0,1711.0,2041.0,2358.0
20230824,328,0.743081,260.0,372.0,392.0,2506.0,1279.0,750.0,888.0,1974.0,2265.0,2530.0
20230905,340,0.743081,234.0,412.0,383.0,2219.0,1413.0,864.0,723.0,1689.0,2066.0,2217.0
20230908,343,0.743081,325.0,366.0,349.0,2117.0,1129.0,745.0,707.0,1706.0,1944.0,2392.0
20230910,345,0.743081,308.0,441.0,432.0,2269.0,1367.0,816.0,932.0,1901.0,2050.0,2350.0
20230915,350,0.743081,252.0,371.0,329.0,2352.0,1320.0,837.0,825.0,1779.0,2137.0,2487.0
20230925,360,0.743081,516.0,562.0,573.0,2365.0,1441.0,883.0,991.0,1814.0,2104.0,2353.0
