year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211010,10,0.0,639.0,877.0,851.0,2201.0,1464.0,953.0,1059.0,1599.0,1815.0,1616.0
20211013,13,0.0,688.0,883.0,827.0,1911.0,1394.0,938.0,964.0,1587.0,1682.0,1578.0
20211023,23,0.0,614.0,644.0,611.0,1042.0,861.0,595.0,740.0,895.0,983.0,951.0
20211028,28,0.0,623.0,981.0,1035.0,1869.0,1438.0,1027.0,1218.0,1601.0,1658.0,1663.0
20211030,30,0.0,737.0,955.0,995.0,1868.0,1566.0,1187.0,1443.0,1565.0,1583.0,1710.0
20220106,98,0.0,695.0,905.0,1165.0,1629.0,1450.0,1153.0,1261.0,1491.0,1376.0,1774.0
20220212,135,0.0,835.0,1026.0,1308.0,1785.0,1883.0,1423.0,1395.0,1568.0,1575.0,1842.0
20220307,158,0.0,1123.0,1361.0,1647.0,2223.0,2384.0,2105.0,1764.0,1883.0,2020.0,2254.0
20220309,160,0.0,1038.0,1332.0,1582.0,2024.0,2244.0,2036.0,1644.0,1764.0,1813.0,2141.0
20220312,163,0.0,1198.0,1445.0,1698.0,2140.0,2401.0,2090.0,1773.0,1962.0,2025.0,2264.0
20220314,165,0.0,1156.0,1353.0,1658.0,2174.0,2465.0,2037.0,1631.0,1831.0,1954.0,2205.0
20220319,170,0.0,1147.0,1456.0,1699.0,2211.0,2433.0,2103.0,1670.0,1893.0,1939.0,2261.0
20220322,173,0.0,1163.0,1488.0,1771.0,2138.0,2460.0,2139.0,1732.0,1890.0,1945.0,2339.0
20220324,175,0.0,1113.0,1387.0,1707.0,2062.0,2384.0,2056.0,1535.0,1786.0,1787.0,2206.0
20220416,198,0.0,924.0,1261.0,1427.0,2231.0,2180.0,1776.0,1556.0,1950.0,1948.0,2172.0
20220418,200,0.0,823.0,1130.0,1384.0,2180.0,2091.0,1633.0,1534.0,1851.0,1932.0,2064.0
20220426,208,0.0,855.0,1212.0,1394.0,2523.0,2223.0,1725.0,1631.0,1971.0,2306.0,2185.0
20220503,215,0.0,706.0,1003.0,1175.0,2630.0,2199.0,1608.0,1437.0,2073.0,2253.0,2184.0
20220508,220,0.0,680.0,977.0,1147.0,2727.0,2030.0,1465.0,1367.0,2260.0,2506.0,2162.0
20220518,230,0.0,654.0,946.0,1079.0,2984.0,2053.0,1484.0,1312.0,2371.0,2798.0,2325.0
20220605,248,0.0,657.0,960.0,1090.0,2949.0,1919.0,1441.0,1134.0,2369.0,2831.0,2539.0
20220622,265,0.0,699.0,1000.0,1121.0,3055.0,2121.0,1573.0,1012.0,2440.0,2612.0,2597.0
20220627,270,0.0,623.0,926.0,1084.0,3090.0,2164.0,1447.0,1252.0,2517.0,2916.0,2424.0
20220720,293,0.0,710.0,998.0,1083.0,2894.0,1999.0,1434.0,1328.0,2325.0,2614.0,2398.0
20220725,298,0.0,615.0,953.0,1038.0,2712.0,1963.0,1412.0,1321.0,2210.0,2445.0,2350.0
20220804,308,0.0,719.0,990.0,1128.0,2586.0,1851.0,1305.0,1142.0,2075.0,2380.0,2083.0
20220809,313,0.0,708.0,996.0,1067.0,2831.0,1818.0,1280.0,1152.0,2220.0,2287.0,2188.0
20220816,320,0.0,713.0,913.0,1059.0,2575.0,1793.0,1248.0,1246.0,2134.0,2379.0,2080.0
20220903,338,0.0,683.0,924.0,952.0,2327.0,1645.0,1139.0,1030.0,1966.0,2227.0,1916.0
20220930,365,0.0,558.0,718.0,726.0,2383.0,1449.0,905.0,991.0,1875.0,2147.0,1512.0
