year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.276149,471.0,616.0,492.0,1642.0,1730.0,1267.0,712.0,1130.0,1176.0,1232.0
20211010,10,0.276149,354.0,475.0,375.0,1743.0,1671.0,1176.0,608.0,1088.0,1287.0,1079.0
20211013,13,0.276149,308.0,398.0,337.0,1303.0,1508.0,1179.0,575.0,877.0,993.0,980.0
20211023,23,0.276149,335.0,392.0,340.0,1408.0,1246.0,826.0,626.0,877.0,1053.0,942.0
20211028,28,0.276149,261.0,380.0,301.0,1360.0,1534.0,1164.0,590.0,755.0,834.0,712.0
20211030,30,0.276149,303.0,378.0,298.0,1189.0,1384.0,984.0,533.0,695.0,851.0,668.0
20211122,53,0.276149,217.0,313.0,133.0,918.0,714.0,416.0,310.0,339.0,411.0,632.0
20211202,63,0.276149,290.0,468.0,249.0,1166.0,963.0,612.0,366.0,362.0,552.0,985.0
20220106,98,0.276149,306.0,446.0,221.0,1096.0,999.0,757.0,338.0,365.0,503.0,746.0
20220212,135,0.276149,353.0,462.0,342.0,1034.0,1035.0,715.0,457.0,520.0,640.0,873.0
20220307,158,0.276149,435.0,568.0,459.0,1394.0,1847.0,1444.0,631.0,782.0,903.0,1073.0
20220309,160,0.276149,454.0,618.0,525.0,1475.0,1963.0,1570.0,711.0,852.0,955.0,1112.0
20220312,163,0.276149,449.0,547.0,456.0,1454.0,1960.0,1409.0,679.0,744.0,942.0,1066.0
20220314,165,0.276149,489.0,577.0,572.0,1522.0,2053.0,1639.0,728.0,866.0,1007.0,1116.0
20220319,170,0.276149,539.0,682.0,654.0,1744.0,2247.0,1795.0,877.0,1019.0,1173.0,1326.0
20220322,173,0.276149,488.0,656.0,583.0,1599.0,2055.0,1639.0,796.0,950.0,1047.0,1265.0
20220324,175,0.276149,538.0,705.0,623.0,1652.0,2239.0,1743.0,815.0,946.0,1098.0,1324.0
20220327,178,0.276149,660.0,796.0,710.0,1779.0,2413.0,1900.0,948.0,1032.0,1231.0,1447.0
20220329,180,0.276149,648.0,781.0,750.0,1628.0,1977.0,1493.0,912.0,1104.0,1202.0,1403.0
20220416,198,0.276149,550.0,709.0,615.0,1863.0,2107.0,1544.0,864.0,1063.0,1231.0,1479.0
20220418,200,0.276149,484.0,684.0,605.0,1720.0,2049.0,1545.0,833.0,1135.0,1329.0,1524.0
20220423,205,0.276149,573.0,754.0,677.0,1975.0,2517.0,1844.0,937.0,1274.0,1420.0,1635.0
20220426,208,0.276149,633.0,743.0,634.0,2030.0,2263.0,1782.0,880.0,1253.0,1488.0,1736.0
20220503,215,0.276149,567.0,805.0,710.0,2092.0,2337.0,1708.0,930.0,1448.0,1702.0,1782.0
20220506,218,0.276149,870.0,1069.0,875.0,2360.0,2522.0,1914.0,1197.0,1663.0,1892.0,2292.0
20220508,220,0.276149,546.0,758.0,612.0,2104.0,2066.0,1478.0,903.0,1467.0,1653.0,1894.0
20220511,223,0.276149,702.0,889.0,768.0,2312.0,2324.0,1665.0,1071.0,1532.0,1940.0,2138.0
20220516,228,0.276149,721.0,898.0,769.0,2389.0,2111.0,1583.0,1045.0,1676.0,1906.0,2165.0
20220518,230,0.276149,620.0,802.0,717.0,2382.0,2194.0,1576.0,978.0,1681.0,2003.0,2124.0
20220605,248,0.276149,836.0,969.0,855.0,2607.0,2227.0,1585.0,1073.0,1824.0,2106.0,2343.0
20220610,253,0.276149,821.0,943.0,881.0,2757.0,2236.0,1586.0,1239.0,1978.0,2359.0,2326.0
20220622,265,0.276149,560.0,747.0,695.0,2553.0,2589.0,1812.0,926.0,1680.0,2012.0,2202.0
20220627,270,0.276149,582.0,767.0,666.0,2474.0,2347.0,1652.0,954.0,1622.0,2006.0,2296.0
20220702,275,0.276149,637.0,836.0,689.0,2768.0,2329.0,1632.0,1004.0,1958.0,2241.0,2443.0
20220712,285,0.276149,558.0,752.0,631.0,2611.0,2221.0,1555.0,942.0,1773.0,2099.0,2403.0
20220720,293,0.276149,659.0,835.0,672.0,2451.0,2118.0,1482.0,964.0,1643.0,1959.0,2228.0
20220725,298,0.276149,575.0,759.0,666.0,2358.0,2070.0,1476.0,875.0,1581.0,1896.0,2233.0
20220804,308,0.276149,601.0,777.0,658.0,2391.0,2090.0,1479.0,848.0,1593.0,1891.0,2293.0
20220809,313,0.276149,622.0,758.0,648.0,2283.0,1924.0,1353.0,849.0,1529.0,1785.0,2077.0
20220811,315,0.276149,731.0,848.0,747.0,2410.0,2270.0,1696.0,991.0,1603.0,1866.0,2147.0
20220930,365,0.276149,423.0,544.0,474.0,1711.0,1645.0,1099.0,716.0,1147.0,1406.0,1366.0
