year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,354.0,529.0,418.0,1699.0,1340.0,910.0,717.0,1380.0,1444.0,1269.0
20211010,10,0.0,293.0,446.0,379.0,1910.0,1370.0,891.0,663.0,1295.0,1606.0,1240.0
20211013,13,0.0,482.0,618.0,532.0,1937.0,1517.0,1006.0,908.0,1494.0,1673.0,1509.0
20211028,28,0.0,351.0,547.0,480.0,1533.0,1375.0,942.0,697.0,1143.0,1204.0,1342.0
20211030,30,0.0,419.0,523.0,511.0,1762.0,1525.0,1057.0,847.0,1302.0,1513.0,1277.0
20211202,63,0.0,405.0,495.0,626.0,1740.0,1697.0,1215.0,980.0,1327.0,1516.0,1666.0
20220106,98,0.0,311.0,416.0,465.0,1259.0,1255.0,964.0,677.0,947.0,1060.0,1276.0
20220212,135,0.0,617.0,692.0,827.0,1185.0,1212.0,984.0,897.0,1033.0,1016.0,1041.0
20220307,158,0.0,1018.0,1291.0,1628.0,2165.0,2520.0,2270.0,1778.0,1819.0,1988.0,2025.0
20220309,160,0.0,1123.0,1362.0,1754.0,2189.0,2435.0,2198.0,1768.0,1896.0,2023.0,2123.0
20220312,163,0.0,1343.0,1530.0,1940.0,2234.0,2498.0,2220.0,1947.0,2002.0,2114.0,2291.0
20220314,165,0.0,1266.0,1499.0,1896.0,2200.0,2492.0,2193.0,1822.0,1962.0,2002.0,2239.0
20220322,173,0.0,1164.0,1471.0,1638.0,2081.0,2290.0,1922.0,1592.0,1667.0,1784.0,2047.0
20220324,175,0.0,1151.0,1439.0,1605.0,2048.0,2234.0,1850.0,1480.0,1599.0,1740.0,2064.0
20220327,178,0.0,1302.0,1629.0,1875.0,2327.0,2494.0,2176.0,1704.0,1886.0,2076.0,2290.0
20220329,180,0.0,1317.0,1529.0,1770.0,2169.0,2302.0,1968.0,1683.0,1764.0,1919.0,2189.0
20220416,198,0.0,1106.0,1481.0,1603.0,2131.0,2085.0,1661.0,1468.0,1825.0,1771.0,2170.0
20220418,200,0.0,1224.0,1501.0,1748.0,2175.0,2182.0,1808.0,1621.0,1900.0,2090.0,2271.0
20220423,205,0.0,1294.0,1646.0,1803.0,2520.0,2380.0,1914.0,1676.0,2028.0,2160.0,2514.0
20220426,208,0.0,1286.0,1536.0,1670.0,2574.0,2186.0,1726.0,1638.0,2090.0,2340.0,2536.0
20220503,215,0.0,1109.0,1519.0,1500.0,2633.0,2209.0,1737.0,1443.0,2130.0,2364.0,2641.0
20220508,220,0.0,1042.0,1464.0,1421.0,2873.0,2097.0,1609.0,1384.0,2293.0,2627.0,2752.0
20220516,228,0.0,1212.0,1492.0,1561.0,3089.0,2133.0,1593.0,1513.0,2441.0,2843.0,2941.0
20220518,230,0.0,1063.0,1411.0,1567.0,3155.0,2210.0,1508.0,1471.0,2511.0,2920.0,2951.0
20220605,248,0.0,1151.0,1529.0,1579.0,3322.0,2336.0,1757.0,1613.0,2638.0,2953.0,3370.0
20220622,265,0.0,1107.0,1363.0,1563.0,2990.0,2389.0,1798.0,1527.0,2369.0,2740.0,3094.0
20220627,270,0.0,1177.0,1413.0,1655.0,2876.0,2380.0,1729.0,1624.0,2232.0,2637.0,2955.0
20220702,275,0.0,1311.0,1556.0,1801.0,3264.0,2586.0,1867.0,1654.0,2549.0,2886.0,3221.0
20220712,285,0.0,1035.0,1340.0,1553.0,3040.0,2403.0,1892.0,1638.0,2379.0,2699.0,3120.0
20220720,293,0.0,1088.0,1398.0,1644.0,2856.0,2355.0,1620.0,1625.0,2168.0,2529.0,2882.0
20220725,298,0.0,1015.0,1340.0,1475.0,2813.0,2305.0,1692.0,1550.0,2144.0,2470.0,2849.0
20220804,308,0.0,1167.0,1475.0,1536.0,2674.0,2258.0,1704.0,1549.0,2146.0,2443.0,2765.0
20220809,313,0.0,1050.0,1461.0,1646.0,2811.0,2282.0,1605.0,1645.0,2194.0,2510.0,2796.0
20220811,315,0.0,1205.0,1435.0,1632.0,2892.0,2498.0,1724.0,1676.0,2291.0,2575.0,2896.0
20220816,320,0.0,1090.0,1298.0,1557.0,2738.0,2047.0,1407.0,1465.0,2102.0,2425.0,2749.0
20220903,338,0.0,983.0,1264.0,1394.0,2611.0,2082.0,1505.0,1495.0,2174.0,2356.0,2512.0
20220930,365,0.0,565.0,705.0,811.0,1989.0,1458.0,1017.0,996.0,1560.0,1729.0,1582.0
