year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,544.0,734.0,664.0,1212.0,1071.0,816.0,887.0,962.0,1079.0,1164.0
20211010,10,0.0,446.0,525.0,489.0,1265.0,1187.0,850.0,751.0,984.0,1003.0,980.0
20211013,13,0.0,584.0,675.0,698.0,1274.0,1039.0,722.0,820.0,1136.0,1275.0,1184.0
20211028,28,0.0,637.0,704.0,817.0,933.0,896.0,667.0,785.0,830.0,868.0,1059.0
20211030,30,0.0,608.0,678.0,611.0,1107.0,1100.0,834.0,870.0,1009.0,1039.0,1009.0
20220106,98,0.0,329.0,368.0,302.0,482.0,465.0,399.0,408.0,445.0,471.0,462.0
20220212,135,0.0,463.0,455.0,422.0,872.0,771.0,594.0,618.0,764.0,698.0,800.0
20220307,158,0.0,476.0,479.0,464.0,967.0,920.0,845.0,650.0,877.0,897.0,766.0
20220309,160,0.0,453.0,448.0,469.0,876.0,1075.0,863.0,731.0,704.0,694.0,668.0
20220312,163,0.0,534.0,575.0,554.0,830.0,1005.0,785.0,584.0,727.0,732.0,818.0
20220314,165,0.0,558.0,545.0,578.0,1103.0,1174.0,890.0,747.0,802.0,1010.0,786.0
20220322,173,0.0,632.0,638.0,610.0,915.0,1064.0,838.0,729.0,854.0,885.0,893.0
20220324,175,0.0,568.0,660.0,645.0,1188.0,1155.0,918.0,856.0,977.0,1067.0,908.0
20220329,180,0.0,564.0,609.0,625.0,1175.0,1363.0,1060.0,884.0,1003.0,1204.0,900.0
20220416,198,0.0,601.0,672.0,705.0,1174.0,1214.0,1025.0,953.0,1021.0,1219.0,1084.0
20220418,200,0.0,458.0,470.0,587.0,1147.0,1335.0,1040.0,856.0,978.0,1079.0,852.0
20220426,208,0.0,489.0,582.0,549.0,1135.0,1109.0,898.0,772.0,1115.0,1029.0,957.0
20220503,215,0.0,548.0,670.0,692.0,1663.0,1406.0,1078.0,938.0,1395.0,1379.0,1367.0
20220508,220,0.0,581.0,702.0,696.0,1601.0,1365.0,1018.0,1078.0,1461.0,1459.0,1354.0
20220516,228,0.0,663.0,750.0,703.0,1761.0,1387.0,1035.0,1037.0,1460.0,1653.0,1447.0
20220518,230,0.0,462.0,615.0,630.0,1607.0,1459.0,1125.0,1074.0,1535.0,1574.0,1234.0
20220605,248,0.0,528.0,586.0,556.0,1624.0,1288.0,1007.0,955.0,1313.0,1644.0,1291.0
20220622,265,0.0,515.0,624.0,575.0,1428.0,1355.0,1130.0,885.0,1465.0,1323.0,1262.0
20220627,270,0.0,525.0,643.0,602.0,1664.0,1489.0,1052.0,883.0,1372.0,1582.0,1197.0
20220702,275,0.0,588.0,603.0,670.0,1953.0,1568.0,1190.0,993.0,1658.0,1697.0,1322.0
20220712,285,0.0,576.0,578.0,621.0,1875.0,1594.0,1119.0,1162.0,1391.0,1577.0,1267.0
20220720,293,0.0,539.0,639.0,626.0,1410.0,1246.0,925.0,891.0,1218.0,1303.0,1202.0
20220725,298,0.0,407.0,472.0,460.0,1352.0,1134.0,866.0,864.0,1283.0,1255.0,1027.0
20220804,308,0.0,490.0,568.0,595.0,1342.0,1125.0,801.0,879.0,1163.0,1311.0,1100.0
20220809,313,0.0,489.0,578.0,566.0,1484.0,1214.0,874.0,901.0,1035.0,1232.0,1114.0
20220903,338,0.0,460.0,501.0,554.0,1387.0,1002.0,809.0,889.0,1160.0,1179.0,970.0
20220925,360,0.0,702.0,758.0,756.0,1555.0,1248.0,1148.0,1020.0,1336.0,1435.0,1292.0
20220930,365,0.0,427.0,528.0,467.0,1186.0,1187.0,936.0,995.0,1199.0,1441.0,958.0
