year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.008821,262.0,288.0,248.0,475.0,369.0,279.0,347.0,479.0,471.0,437.0
20211010,10,0.008821,149.0,114.0,116.0,338.0,399.0,280.0,194.0,249.0,349.0,290.0
20211013,13,0.008821,231.0,187.0,146.0,476.0,427.0,343.0,300.0,422.0,447.0,345.0
20211023,23,0.008821,184.0,204.0,165.0,453.0,396.0,255.0,308.0,353.0,407.0,315.0
20211028,28,0.008821,186.0,169.0,128.0,218.0,166.0,114.0,182.0,226.0,191.0,227.0
20211030,30,0.008821,174.0,216.0,170.0,337.0,361.0,241.0,236.0,286.0,317.0,275.0
20211122,53,0.008821,66.0,89.0,55.0,190.0,241.0,192.0,133.0,151.0,154.0,175.0
20211202,63,0.008821,40.0,12.0,-54.0,14.0,12.0,24.0,-15.0,-30.0,-28.0,26.0
20220106,98,0.008821,81.0,74.0,17.0,96.0,101.0,108.0,44.0,73.0,78.0,59.0
20220212,135,0.008821,249.0,166.0,160.0,247.0,282.0,251.0,196.0,219.0,239.0,216.0
20220307,158,0.008821,205.0,174.0,137.0,287.0,341.0,317.0,257.0,285.0,271.0,192.0
20220309,160,0.008821,243.0,219.0,181.0,285.0,458.0,393.0,305.0,300.0,271.0,212.0
20220312,163,0.008821,230.0,163.0,127.0,297.0,481.0,394.0,267.0,288.0,289.0,175.0
20220314,165,0.008821,295.0,229.0,215.0,409.0,423.0,453.0,342.0,392.0,380.0,233.0
20220319,170,0.008821,194.0,206.0,212.0,457.0,676.0,610.0,346.0,400.0,377.0,294.0
20220322,173,0.008821,209.0,156.0,154.0,356.0,528.0,457.0,304.0,335.0,327.0,208.0
20220324,175,0.008821,267.0,266.0,254.0,434.0,538.0,484.0,390.0,437.0,418.0,340.0
20220329,180,0.008821,379.0,394.0,375.0,568.0,630.0,545.0,456.0,494.0,527.0,450.0
20220416,198,0.008821,270.0,267.0,273.0,568.0,594.0,540.0,403.0,490.0,525.0,381.0
20220418,200,0.008821,165.0,208.0,226.0,504.0,698.0,615.0,357.0,408.0,413.0,325.0
20220426,208,0.008821,271.0,301.0,296.0,540.0,656.0,545.0,430.0,545.0,526.0,452.0
20220503,215,0.008821,281.0,281.0,296.0,1150.0,931.0,749.0,670.0,991.0,1091.0,532.0
20220508,220,0.008821,259.0,276.0,302.0,968.0,928.0,678.0,588.0,940.0,1007.0,564.0
20220511,223,0.008821,200.0,242.0,249.0,554.0,469.0,349.0,334.0,478.0,558.0,369.0
20220518,230,0.008821,357.0,368.0,393.0,1106.0,1062.0,778.0,549.0,761.0,1008.0,623.0
20220605,248,0.008821,531.0,580.0,598.0,1405.0,1107.0,842.0,790.0,1298.0,1329.0,984.0
20220610,253,0.008821,403.0,445.0,445.0,1256.0,1084.0,853.0,600.0,1102.0,1235.0,779.0
20220622,265,0.008821,354.0,388.0,420.0,1329.0,1102.0,821.0,648.0,1118.0,1224.0,653.0
20220627,270,0.008821,345.0,386.0,435.0,1153.0,1107.0,784.0,661.0,1028.0,1104.0,606.0
20220712,285,0.008821,373.0,398.0,410.0,1300.0,1028.0,763.0,644.0,1113.0,1193.0,661.0
20220720,293,0.008821,461.0,489.0,461.0,1033.0,973.0,753.0,582.0,985.0,1057.0,708.0
20220725,298,0.008821,414.0,428.0,439.0,1197.0,932.0,717.0,600.0,974.0,1106.0,704.0
20220804,308,0.008821,376.0,379.0,364.0,990.0,782.0,608.0,489.0,761.0,910.0,525.0
20220809,313,0.008821,333.0,375.0,356.0,852.0,849.0,624.0,493.0,724.0,894.0,574.0
20220811,315,0.008821,552.0,605.0,578.0,1380.0,1110.0,802.0,704.0,1103.0,1238.0,896.0
20220903,338,0.008821,195.0,211.0,203.0,555.0,500.0,402.0,279.0,449.0,525.0,387.0
20220930,365,0.008821,219.0,203.0,224.0,409.0,369.0,348.0,326.0,366.0,397.0,269.0
