year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.055312,472.0,628.0,487.0,2183.0,1191.0,707.0,801.0,1659.0,1964.0,2121.0
20211010,10,0.055312,323.0,472.0,300.0,2245.0,1213.0,698.0,733.0,1706.0,2073.0,2035.0
20211013,13,0.055312,380.0,470.0,368.0,1725.0,919.0,559.0,652.0,1328.0,1491.0,1642.0
20211023,23,0.055312,487.0,533.0,415.0,1793.0,1121.0,641.0,695.0,1289.0,1505.0,1521.0
20211028,28,0.055312,378.0,443.0,293.0,1722.0,922.0,525.0,650.0,1412.0,1490.0,1358.0
20211030,30,0.055312,384.0,490.0,330.0,1419.0,872.0,472.0,607.0,1192.0,1268.0,1309.0
20211122,53,0.055312,259.0,387.0,264.0,1276.0,879.0,510.0,598.0,1026.0,1088.0,1189.0
20211202,63,0.055312,541.0,632.0,512.0,1523.0,1251.0,782.0,914.0,1176.0,1380.0,1212.0
20220106,98,0.055312,403.0,486.0,296.0,675.0,457.0,347.0,424.0,629.0,623.0,619.0
20220212,135,0.055312,540.0,505.0,438.0,1682.0,1262.0,833.0,805.0,1293.0,1464.0,1433.0
20220227,150,0.055312,630.0,595.0,545.0,1097.0,830.0,588.0,716.0,938.0,1016.0,1044.0
20220307,158,0.055312,582.0,617.0,675.0,1604.0,1656.0,1284.0,877.0,1271.0,1350.0,1469.0
20220309,160,0.055312,565.0,669.0,709.0,1715.0,1794.0,1346.0,929.0,1304.0,1460.0,1594.0
20220312,163,0.055312,615.0,667.0,780.0,1772.0,1967.0,1537.0,1002.0,1305.0,1440.0,1583.0
20220314,165,0.055312,620.0,672.0,821.0,1847.0,2106.0,1524.0,988.0,1420.0,1504.0,1682.0
20220319,170,0.055312,597.0,718.0,844.0,1842.0,2159.0,1680.0,1094.0,1415.0,1569.0,1697.0
20220322,173,0.055312,598.0,687.0,817.0,1817.0,2068.0,1607.0,1030.0,1378.0,1537.0,1690.0
20220324,175,0.055312,628.0,723.0,845.0,1957.0,2221.0,1653.0,1047.0,1444.0,1589.0,1749.0
20220327,178,0.055312,602.0,717.0,822.0,1796.0,1994.0,1580.0,1026.0,1345.0,1488.0,1676.0
20220416,198,0.055312,606.0,733.0,920.0,2043.0,2006.0,1508.0,1097.0,1613.0,1741.0,1985.0
20220418,200,0.055312,658.0,788.0,1004.0,2252.0,2289.0,1776.0,1172.0,1645.0,1924.0,2018.0
20220423,205,0.055312,590.0,774.0,899.0,2231.0,2277.0,1654.0,1077.0,1683.0,1895.0,2073.0
20220426,208,0.055312,619.0,825.0,939.0,2279.0,2134.0,1575.0,1095.0,1782.0,1938.0,2056.0
20220503,215,0.055312,610.0,795.0,900.0,2526.0,2256.0,1580.0,1162.0,2065.0,2186.0,2368.0
20220508,220,0.055312,555.0,757.0,819.0,2736.0,2189.0,1578.0,1146.0,2066.0,2450.0,2432.0
20220511,223,0.055312,638.0,849.0,979.0,3023.0,2379.0,1600.0,1281.0,2200.0,2535.0,2698.0
20220516,228,0.055312,704.0,932.0,973.0,2826.0,2057.0,1461.0,1256.0,2162.0,2568.0,2533.0
20220518,230,0.055312,524.0,735.0,801.0,2763.0,2023.0,1348.0,1106.0,2176.0,2548.0,2467.0
20220610,253,0.055312,523.0,736.0,786.0,2819.0,1951.0,1264.0,1014.0,2079.0,2528.0,2391.0
20220622,265,0.055312,508.0,745.0,759.0,3014.0,2143.0,1391.0,1099.0,2323.0,2679.0,2686.0
20220627,270,0.055312,510.0,750.0,750.0,2979.0,2145.0,1354.0,1147.0,2297.0,2594.0,2759.0
20220712,285,0.055312,485.0,759.0,689.0,3214.0,2157.0,1327.0,1134.0,2402.0,2874.0,3153.0
20220720,293,0.055312,565.0,802.0,769.0,2918.0,1954.0,1238.0,1124.0,2242.0,2645.0,3048.0
20220725,298,0.055312,477.0,695.0,709.0,2895.0,1860.0,1208.0,1044.0,2198.0,2595.0,2890.0
20220804,308,0.055312,523.0,759.0,671.0,3029.0,1822.0,1100.0,1023.0,2361.0,2768.0,3128.0
20220809,313,0.055312,527.0,755.0,722.0,2993.0,1861.0,1144.0,1107.0,2246.0,2712.0,3083.0
20220816,320,0.055312,547.0,806.0,648.0,3341.0,1763.0,1013.0,1103.0,2515.0,2996.0,3496.0
20220930,365,0.055312,395.0,511.0,388.0,2698.0,1340.0,677.0,821.0,2041.0,2341.0,2561.0
