year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.143639,347.0,447.0,401.0,1636.0,919.0,530.0,616.0,1438.0,1451.0,1262.0
20211010,10,0.143639,279.0,364.0,327.0,1870.0,990.0,544.0,629.0,1415.0,1786.0,1319.0
20211013,13,0.143639,207.0,271.0,247.0,1293.0,718.0,394.0,515.0,1117.0,1256.0,1073.0
20211023,23,0.143639,386.0,398.0,349.0,1764.0,958.0,522.0,673.0,1261.0,1596.0,1202.0
20211028,28,0.143639,320.0,391.0,270.0,1380.0,824.0,457.0,648.0,1174.0,1203.0,1088.0
20211030,30,0.143639,438.0,537.0,364.0,1432.0,842.0,473.0,673.0,1082.0,1229.0,1226.0
20211122,53,0.143639,236.0,310.0,302.0,1193.0,865.0,543.0,687.0,1035.0,1094.0,1130.0
20220106,98,0.143639,86.0,147.0,140.0,784.0,616.0,485.0,362.0,567.0,607.0,553.0
20220212,135,0.143639,374.0,413.0,371.0,984.0,979.0,688.0,536.0,720.0,849.0,926.0
20220227,150,0.143639,812.0,822.0,785.0,1314.0,1159.0,818.0,875.0,1138.0,1245.0,1251.0
20220307,158,0.143639,553.0,587.0,577.0,1049.0,1102.0,861.0,715.0,867.0,888.0,927.0
20220309,160,0.143639,590.0,662.0,714.0,1060.0,1168.0,882.0,849.0,1027.0,995.0,1085.0
20220312,163,0.143639,544.0,644.0,702.0,841.0,1104.0,889.0,660.0,905.0,800.0,921.0
20220314,165,0.143639,685.0,638.0,714.0,1097.0,1184.0,931.0,837.0,975.0,998.0,963.0
20220319,170,0.143639,552.0,598.0,661.0,1130.0,1236.0,1030.0,894.0,1045.0,1002.0,950.0
20220322,173,0.143639,697.0,724.0,783.0,949.0,1239.0,958.0,785.0,894.0,1022.0,1062.0
20220324,175,0.143639,700.0,763.0,827.0,1284.0,1423.0,1138.0,958.0,1187.0,1214.0,1077.0
20220329,180,0.143639,666.0,758.0,800.0,1334.0,1347.0,1071.0,995.0,1260.0,1262.0,1162.0
20220416,198,0.143639,635.0,703.0,727.0,1335.0,1240.0,999.0,929.0,1217.0,1282.0,1105.0
20220418,200,0.143639,521.0,667.0,659.0,1237.0,1202.0,926.0,875.0,1129.0,1144.0,1007.0
20220423,205,0.143639,611.0,718.0,715.0,1671.0,1424.0,1020.0,998.0,1512.0,1549.0,1121.0
20220426,208,0.143639,597.0,801.0,756.0,1794.0,1345.0,986.0,1138.0,1606.0,1716.0,1312.0
20220503,215,0.143639,479.0,709.0,534.0,1613.0,1312.0,957.0,865.0,1413.0,1559.0,1571.0
20220508,220,0.143639,395.0,550.0,449.0,1915.0,1346.0,903.0,931.0,1721.0,1882.0,1554.0
20220511,223,0.143639,474.0,612.0,565.0,2067.0,1453.0,952.0,981.0,1689.0,1920.0,1654.0
20220516,228,0.143639,559.0,682.0,667.0,2070.0,1335.0,948.0,963.0,1715.0,1948.0,1698.0
20220518,230,0.143639,434.0,566.0,474.0,1949.0,1344.0,905.0,878.0,1573.0,1854.0,1554.0
20220605,248,0.143639,698.0,810.0,729.0,2132.0,1368.0,958.0,1050.0,1828.0,1982.0,1807.0
20220610,253,0.143639,625.0,711.0,720.0,2043.0,1385.0,923.0,943.0,1681.0,1987.0,1712.0
20220622,265,0.143639,419.0,656.0,574.0,1957.0,1355.0,920.0,856.0,1644.0,1830.0,1619.0
20220627,270,0.143639,457.0,569.0,552.0,1870.0,1365.0,905.0,829.0,1502.0,1725.0,1475.0
20220712,285,0.143639,484.0,607.0,574.0,2003.0,1365.0,905.0,835.0,1652.0,1894.0,1674.0
20220720,293,0.143639,617.0,650.0,669.0,1802.0,1300.0,856.0,944.0,1520.0,1774.0,1543.0
20220725,298,0.143639,455.0,574.0,567.0,1750.0,1177.0,786.0,784.0,1439.0,1683.0,1438.0
20220804,308,0.143639,453.0,559.0,530.0,1834.0,1239.0,815.0,804.0,1534.0,1753.0,1424.0
20220809,313,0.143639,384.0,476.0,515.0,1649.0,1233.0,790.0,813.0,1340.0,1569.0,1431.0
20220811,315,0.143639,560.0,675.0,645.0,2069.0,1467.0,1018.0,936.0,1648.0,1868.0,1702.0
20220816,320,0.143639,394.0,554.0,551.0,2161.0,1332.0,806.0,962.0,1859.0,2002.0,1763.0
20220903,338,0.143639,303.0,411.0,388.0,1513.0,855.0,545.0,666.0,1329.0,1430.0,1021.0
20220925,360,0.143639,415.0,438.0,411.0,1743.0,923.0,789.0,701.0,1325.0,1539.0,1187.0
20220930,365,0.143639,318.0,347.0,371.0,1737.0,1037.0,582.0,699.0,1414.0,1571.0,1105.0
