year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,1029.0,1010.0,912.0,1015.0,1283.0,1134.0,970.0,946.0,1011.0,1039.0
20211010,10,0.0,772.0,755.0,715.0,837.0,1068.0,939.0,779.0,760.0,773.0,718.0
20211013,13,0.0,828.0,713.0,703.0,914.0,1186.0,1311.0,718.0,779.0,823.0,827.0
20211028,28,0.0,807.0,865.0,816.0,1184.0,1551.0,1735.0,1011.0,1106.0,1114.0,925.0
20211030,30,0.0,790.0,733.0,694.0,802.0,951.0,818.0,755.0,785.0,738.0,774.0
20211122,53,0.0,986.0,911.0,848.0,812.0,1124.0,1017.0,871.0,771.0,852.0,957.0
20211202,63,0.0,1013.0,983.0,939.0,1103.0,1704.0,1579.0,891.0,920.0,971.0,1062.0
20220106,98,0.0,898.0,860.0,802.0,734.0,927.0,922.0,710.0,725.0,702.0,850.0
20220212,135,0.0,790.0,751.0,726.0,937.0,1242.0,972.0,862.0,792.0,871.0,803.0
20220227,150,0.0,904.0,782.0,684.0,843.0,1013.0,859.0,768.0,789.0,839.0,739.0
20220307,158,0.0,753.0,733.0,671.0,841.0,996.0,924.0,771.0,778.0,760.0,769.0
20220309,160,0.0,719.0,669.0,639.0,743.0,1002.0,913.0,747.0,764.0,767.0,690.0
20220312,163,0.0,845.0,745.0,680.0,812.0,1048.0,914.0,734.0,740.0,780.0,726.0
20220314,165,0.0,812.0,731.0,693.0,852.0,1079.0,927.0,716.0,795.0,760.0,702.0
20220319,170,0.0,842.0,762.0,744.0,895.0,1143.0,997.0,797.0,747.0,823.0,812.0
20220322,173,0.0,855.0,757.0,730.0,901.0,1170.0,1030.0,822.0,838.0,825.0,807.0
20220324,175,0.0,813.0,802.0,759.0,891.0,1173.0,1029.0,794.0,805.0,839.0,818.0
20220327,178,0.0,1048.0,1000.0,953.0,1075.0,1380.0,1220.0,930.0,993.0,1006.0,1032.0
20220329,180,0.0,1008.0,992.0,957.0,1118.0,1312.0,1123.0,926.0,1020.0,1055.0,1014.0
20220416,198,0.0,779.0,769.0,746.0,807.0,1046.0,952.0,732.0,784.0,802.0,781.0
20220418,200,0.0,743.0,692.0,705.0,735.0,1001.0,859.0,664.0,650.0,718.0,711.0
20220426,208,0.0,864.0,796.0,769.0,854.0,1051.0,945.0,719.0,776.0,770.0,820.0
20220503,215,0.0,832.0,860.0,851.0,990.0,1204.0,1027.0,836.0,856.0,916.0,953.0
20220506,218,0.0,707.0,646.0,568.0,590.0,820.0,712.0,445.0,519.0,511.0,763.0
20220508,220,0.0,755.0,747.0,729.0,876.0,1116.0,946.0,735.0,766.0,839.0,797.0
20220511,223,0.0,1268.0,1256.0,1144.0,1238.0,1783.0,1519.0,1038.0,1125.0,1158.0,1384.0
20220622,265,0.0,2321.0,2492.0,2568.0,2398.0,2149.0,1608.0,2440.0,2379.0,2330.0,2635.0
20220627,270,0.0,2545.0,2383.0,2671.0,2448.0,2088.0,1585.0,2310.0,2385.0,2344.0,2681.0
20220712,285,0.0,1964.0,2013.0,2147.0,1833.0,1805.0,1397.0,1741.0,1990.0,1860.0,2177.0
20220720,293,0.0,1918.0,2125.0,2189.0,1933.0,1793.0,1349.0,1904.0,1792.0,1903.0,2436.0
20220725,298,0.0,2125.0,2248.0,2268.0,2022.0,1809.0,1409.0,1797.0,1863.0,1832.0,2375.0
20220804,308,0.0,2503.0,2517.0,2591.0,2139.0,1856.0,1461.0,2096.0,1886.0,2092.0,2549.0
20220809,313,0.0,2414.0,2589.0,2532.0,2017.0,1880.0,1407.0,1915.0,2120.0,2131.0,2544.0
20220925,360,0.0,1784.0,1927.0,1837.0,1948.0,1584.0,1294.0,1658.0,1797.0,1880.0,2240.0
