year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.358224,478.0,591.0,593.0,1371.0,952.0,679.0,903.0,1271.0,1339.0,1471.0
20211010,10,0.358224,382.0,442.0,469.0,1454.0,1017.0,723.0,823.0,1336.0,1409.0,1436.0
20211013,13,0.358224,352.0,445.0,450.0,1530.0,988.0,676.0,821.0,1362.0,1475.0,1461.0
20211023,23,0.358224,435.0,465.0,417.0,1345.0,883.0,618.0,831.0,1147.0,1228.0,1282.0
20211028,28,0.358224,307.0,495.0,392.0,1399.0,877.0,622.0,817.0,1152.0,1192.0,1184.0
20211030,30,0.358224,328.0,479.0,477.0,1503.0,1013.0,645.0,937.0,1222.0,1403.0,1306.0
20211122,53,0.358224,400.0,418.0,389.0,853.0,630.0,411.0,523.0,739.0,694.0,877.0
20211202,63,0.358224,339.0,329.0,374.0,826.0,737.0,526.0,507.0,696.0,709.0,806.0
20220106,98,0.358224,312.0,251.0,216.0,577.0,517.0,425.0,329.0,488.0,477.0,625.0
20220212,135,0.358224,395.0,419.0,414.0,861.0,880.0,692.0,630.0,812.0,811.0,690.0
20220227,150,0.358224,494.0,451.0,366.0,576.0,508.0,430.0,510.0,550.0,547.0,526.0
20220307,158,0.358224,465.0,532.0,551.0,898.0,932.0,846.0,753.0,885.0,852.0,787.0
20220309,160,0.358224,403.0,468.0,569.0,963.0,994.0,830.0,740.0,816.0,917.0,799.0
20220312,163,0.358224,483.0,537.0,569.0,953.0,1031.0,849.0,784.0,926.0,964.0,800.0
20220314,165,0.358224,467.0,476.0,571.0,970.0,1078.0,895.0,860.0,894.0,947.0,799.0
20220322,173,0.358224,487.0,535.0,581.0,957.0,1062.0,897.0,789.0,898.0,1005.0,818.0
20220324,175,0.358224,501.0,563.0,667.0,1098.0,1101.0,939.0,844.0,1016.0,1050.0,923.0
20220327,178,0.358224,661.0,710.0,797.0,1132.0,1085.0,981.0,943.0,1040.0,1042.0,1037.0
20220329,180,0.358224,645.0,770.0,894.0,1192.0,1321.0,1103.0,1136.0,1119.0,1168.0,1165.0
20220411,193,0.358224,765.0,844.0,1087.0,1271.0,1423.0,1179.0,1136.0,1297.0,1388.0,1325.0
20220416,198,0.358224,617.0,675.0,908.0,1190.0,1158.0,1059.0,1049.0,1138.0,1083.0,1110.0
20220418,200,0.358224,483.0,574.0,941.0,1160.0,1227.0,1082.0,944.0,1113.0,1119.0,1232.0
20220423,205,0.358224,527.0,688.0,1013.0,1399.0,1304.0,1094.0,1040.0,1252.0,1292.0,1320.0
20220426,208,0.358224,613.0,789.0,999.0,1209.0,1151.0,1080.0,997.0,1199.0,1206.0,1287.0
20220503,215,0.358224,625.0,783.0,1028.0,1542.0,1359.0,1127.0,1149.0,1527.0,1505.0,1471.0
20220508,220,0.358224,578.0,720.0,986.0,1573.0,1382.0,1078.0,1142.0,1462.0,1634.0,1666.0
20220511,223,0.358224,669.0,880.0,1128.0,1861.0,1476.0,1115.0,1196.0,1660.0,1768.0,1927.0
20220516,228,0.358224,765.0,922.0,1091.0,1932.0,1381.0,1096.0,1198.0,1653.0,1867.0,1945.0
20220518,230,0.358224,568.0,766.0,1051.0,1929.0,1485.0,1155.0,1144.0,1635.0,1976.0,1917.0
20220622,265,0.358224,565.0,740.0,1072.0,2004.0,1477.0,1099.0,1104.0,1796.0,2028.0,1957.0
20220627,270,0.358224,507.0,789.0,1157.0,1902.0,1491.0,1147.0,1245.0,1817.0,2051.0,2005.0
20220702,275,0.358224,637.0,760.0,1092.0,2088.0,1561.0,1118.0,1166.0,1722.0,1901.0,2036.0
20220712,285,0.358224,513.0,726.0,1071.0,1896.0,1465.0,1135.0,1188.0,1802.0,1808.0,1999.0
20220720,293,0.358224,713.0,858.0,1143.0,1781.0,1413.0,1063.0,1196.0,1692.0,1779.0,1907.0
20220725,298,0.358224,596.0,784.0,1059.0,1727.0,1284.0,1022.0,1014.0,1511.0,1621.0,1908.0
20220804,308,0.358224,650.0,828.0,1025.0,1776.0,1274.0,998.0,1160.0,1551.0,1788.0,1893.0
20220809,313,0.358224,607.0,753.0,1010.0,1664.0,1252.0,998.0,999.0,1591.0,1702.0,1901.0
20220925,360,0.358224,508.0,614.0,671.0,1287.0,995.0,810.0,851.0,1171.0,1270.0,1278.0
20220930,365,0.358224,428.0,569.0,705.0,1535.0,1034.0,757.0,988.0,1566.0,1676.0,1542.0
