year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,711.0,792.0,950.0,1385.0,1499.0,1227.0,1111.0,1262.0,1309.0,1393.0
20221030,30,0.0,772.0,873.0,920.0,1385.0,1451.0,1296.0,1153.0,1317.0,1320.0,1406.0
20221102,33,0.0,685.0,751.0,786.0,1348.0,1398.0,1251.0,1094.0,1280.0,1317.0,1143.0
20221114,45,0.0,402.0,375.0,345.0,789.0,965.0,779.0,580.0,697.0,820.0,464.0
20221127,58,0.0,159.0,152.0,163.0,589.0,895.0,671.0,460.0,458.0,567.0,354.0
20230116,108,0.0,161.0,161.0,171.0,412.0,739.0,626.0,345.0,350.0,401.0,283.0
20230421,203,0.0,665.0,830.0,1101.0,1392.0,1548.0,1408.0,1130.0,1364.0,1367.0,1679.0
20230503,215,0.0,581.0,879.0,1158.0,1707.0,1773.0,1601.0,1272.0,1664.0,1686.0,1930.0
20230508,220,0.0,570.0,818.0,1138.0,1786.0,1827.0,1521.0,1219.0,1643.0,1731.0,2098.0
20230513,225,0.0,621.0,867.0,1146.0,1857.0,1841.0,1585.0,1269.0,1707.0,1825.0,2146.0
20230526,238,0.0,694.0,984.0,1228.0,2044.0,1811.0,1545.0,1243.0,1868.0,2020.0,2316.0
20230528,240,0.0,666.0,916.0,1186.0,2095.0,1940.0,1592.0,1285.0,1869.0,2054.0,2232.0
20230605,248,0.0,725.0,969.0,1253.0,2100.0,1844.0,1526.0,1318.0,1946.0,2048.0,2422.0
20230707,280,0.0,655.0,871.0,1213.0,2071.0,1981.0,1641.0,1220.0,1806.0,1954.0,2204.0
20230712,285,0.0,683.0,638.0,657.0,746.0,653.0,484.0,622.0,715.0,774.0,824.0
20230816,320,0.0,558.0,847.0,1146.0,1844.0,1697.0,1402.0,1164.0,1663.0,1798.0,2201.0
20230819,323,0.0,612.0,819.0,1076.0,1866.0,1661.0,1387.0,1182.0,1639.0,1770.0,2005.0
20230824,328,0.0,631.0,821.0,1169.0,1722.0,1585.0,1292.0,1150.0,1529.0,1752.0,2165.0
20230905,340,0.0,602.0,837.0,1286.0,1747.0,1785.0,1573.0,1091.0,1556.0,1711.0,2059.0
20230908,343,0.0,629.0,888.0,1115.0,1599.0,1473.0,1320.0,1063.0,1422.0,1589.0,1967.0
20230910,345,0.0,646.0,881.0,1264.0,1715.0,1645.0,1502.0,1114.0,1504.0,1688.0,2092.0
20230915,350,0.0,622.0,797.0,1226.0,1750.0,1756.0,1410.0,1234.0,1635.0,1737.0,1991.0
20230925,360,0.0,695.0,933.0,1249.0,1781.0,1789.0,1520.0,1292.0,1646.0,1737.0,1932.0
