year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.046851,311.0,529.0,395.0,2022.0,1168.0,640.0,764.0,1688.0,1787.0,1966.0
20211010,10,0.046851,264.0,464.0,322.0,2283.0,1228.0,653.0,730.0,1717.0,1986.0,2248.0
20211013,13,0.046851,410.0,558.0,448.0,2127.0,1221.0,680.0,842.0,1711.0,1975.0,2100.0
20211023,23,0.046851,379.0,554.0,491.0,2358.0,1103.0,577.0,958.0,1664.0,2006.0,2085.0
20211028,28,0.046851,292.0,479.0,419.0,2087.0,1170.0,639.0,816.0,1511.0,1725.0,1798.0
20211030,30,0.046851,358.0,550.0,496.0,2183.0,1298.0,721.0,890.0,1525.0,1779.0,2045.0
20211202,63,0.046851,170.0,359.0,348.0,2001.0,1368.0,809.0,750.0,1549.0,1701.0,2181.0
20220106,98,0.046851,221.0,403.0,363.0,1684.0,1125.0,755.0,713.0,1312.0,1487.0,1998.0
20220212,135,0.046851,453.0,634.0,544.0,1966.0,1467.0,919.0,869.0,1589.0,1799.0,2248.0
20220307,158,0.046851,471.0,676.0,710.0,2247.0,1902.0,1315.0,1093.0,1841.0,1987.0,2313.0
20220309,160,0.046851,465.0,693.0,765.0,2237.0,1978.0,1361.0,1149.0,1850.0,2012.0,2348.0
20220312,163,0.046851,550.0,724.0,811.0,2272.0,2146.0,1493.0,1177.0,1868.0,2061.0,2374.0
20220314,165,0.046851,567.0,753.0,873.0,2447.0,2283.0,1557.0,1225.0,2007.0,2159.0,2447.0
20220322,173,0.046851,566.0,775.0,895.0,2492.0,2300.0,1579.0,1321.0,1975.0,2229.0,2542.0
20220324,175,0.046851,587.0,818.0,959.0,2513.0,2336.0,1549.0,1287.0,2034.0,2267.0,2493.0
20220327,178,0.046851,602.0,862.0,975.0,2606.0,2294.0,1558.0,1298.0,2097.0,2292.0,2695.0
20220329,180,0.046851,754.0,965.0,1092.0,2591.0,2326.0,1661.0,1464.0,2176.0,2370.0,2581.0
20220416,198,0.046851,525.0,791.0,885.0,2816.0,2194.0,1442.0,1323.0,2335.0,2460.0,2838.0
20220418,200,0.046851,464.0,693.0,849.0,2709.0,2096.0,1396.0,1306.0,2296.0,2541.0,2766.0
20220423,205,0.046851,529.0,843.0,879.0,3362.0,2378.0,1437.0,1398.0,2625.0,3088.0,3149.0
20220426,208,0.046851,464.0,764.0,811.0,3317.0,2107.0,1316.0,1293.0,2667.0,2984.0,3164.0
20220503,215,0.046851,492.0,807.0,837.0,3120.0,2148.0,1334.0,1228.0,2445.0,2735.0,3295.0
20220508,220,0.046851,476.0,768.0,817.0,3139.0,2021.0,1242.0,1212.0,2434.0,2829.0,3268.0
20220511,223,0.046851,555.0,817.0,906.0,2966.0,1965.0,1168.0,1247.0,2391.0,2733.0,3096.0
20220516,228,0.046851,752.0,1001.0,1102.0,2967.0,2157.0,1422.0,1403.0,2364.0,2684.0,2864.0
20220518,230,0.046851,574.0,887.0,1011.0,3188.0,2321.0,1489.0,1384.0,2543.0,2787.0,3018.0
20220605,248,0.046851,686.0,965.0,1126.0,3312.0,2465.0,1566.0,1425.0,2504.0,3030.0,3144.0
20220610,253,0.046851,583.0,861.0,1082.0,3151.0,2416.0,1537.0,1347.0,2404.0,2843.0,2961.0
20220622,265,0.046851,679.0,913.0,1356.0,2813.0,2750.0,1819.0,1525.0,2181.0,2450.0,2768.0
20220627,270,0.046851,702.0,960.0,1450.0,2946.0,2649.0,1768.0,1543.0,2292.0,2542.0,2851.0
20220702,275,0.046851,812.0,1108.0,1606.0,2913.0,3018.0,1992.0,1694.0,2381.0,2624.0,2952.0
20220712,285,0.046851,678.0,929.0,1365.0,2633.0,2724.0,1868.0,1462.0,2164.0,2325.0,2634.0
20220720,293,0.046851,787.0,1017.0,1352.0,2760.0,2558.0,1671.0,1498.0,2174.0,2541.0,2761.0
20220725,298,0.046851,678.0,908.0,1240.0,2755.0,2534.0,1675.0,1396.0,2171.0,2501.0,2630.0
20220804,308,0.046851,655.0,875.0,1158.0,2430.0,2380.0,1568.0,1332.0,1972.0,2180.0,2579.0
20220809,313,0.046851,679.0,881.0,1223.0,2593.0,2440.0,1614.0,1354.0,2039.0,2307.0,2678.0
20220811,315,0.046851,775.0,1038.0,1337.0,2785.0,2780.0,1824.0,1513.0,2261.0,2509.0,2776.0
20220816,320,0.046851,654.0,930.0,1174.0,2850.0,2502.0,1679.0,1406.0,2186.0,2516.0,2883.0
20220903,338,0.046851,466.0,730.0,682.0,3063.0,2032.0,1242.0,1138.0,2552.0,2858.0,3208.0
20220930,365,0.046851,367.0,575.0,424.0,2474.0,1692.0,936.0,985.0,2049.0,2228.0,2295.0
