year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,499.0,532.0,485.0,727.0,900.0,691.0,501.0,683.0,645.0,641.0
20211010,10,0.0,376.0,411.0,364.0,659.0,866.0,642.0,432.0,636.0,626.0,537.0
20211013,13,0.0,371.0,377.0,356.0,614.0,783.0,556.0,427.0,505.0,530.0,518.0
20211023,23,0.0,479.0,432.0,398.0,662.0,910.0,592.0,509.0,582.0,629.0,587.0
20211028,28,0.0,451.0,396.0,346.0,624.0,876.0,598.0,426.0,558.0,575.0,463.0
20211030,30,0.0,448.0,396.0,354.0,581.0,790.0,534.0,416.0,491.0,525.0,455.0
20211122,53,0.0,123.0,123.0,116.0,474.0,563.0,399.0,327.0,380.0,472.0,281.0
20211202,63,0.0,249.0,177.0,116.0,159.0,259.0,157.0,151.0,173.0,182.0,298.0
20220212,135,0.0,524.0,495.0,496.0,708.0,1105.0,941.0,567.0,687.0,635.0,602.0
20220227,150,0.0,673.0,628.0,582.0,674.0,1057.0,902.0,607.0,626.0,588.0,646.0
20220307,158,0.0,464.0,487.0,477.0,663.0,1076.0,881.0,561.0,585.0,628.0,541.0
20220309,160,0.0,499.0,539.0,513.0,711.0,1121.0,941.0,553.0,585.0,613.0,597.0
20220312,163,0.0,530.0,518.0,511.0,625.0,1075.0,858.0,538.0,572.0,603.0,596.0
20220314,165,0.0,562.0,575.0,600.0,703.0,1225.0,1080.0,628.0,666.0,696.0,660.0
20220319,170,0.0,571.0,595.0,616.0,837.0,1185.0,998.0,652.0,681.0,797.0,719.0
20220322,173,0.0,622.0,646.0,647.0,769.0,1177.0,961.0,686.0,700.0,753.0,748.0
20220324,175,0.0,658.0,693.0,715.0,862.0,1315.0,1128.0,722.0,801.0,811.0,819.0
20220327,178,0.0,705.0,760.0,731.0,785.0,1149.0,977.0,707.0,767.0,778.0,820.0
20220329,180,0.0,595.0,619.0,558.0,692.0,834.0,658.0,608.0,618.0,646.0,674.0
20220416,198,0.0,676.0,715.0,736.0,916.0,1213.0,1051.0,748.0,829.0,915.0,881.0
20220418,200,0.0,552.0,641.0,671.0,847.0,1077.0,921.0,710.0,714.0,784.0,825.0
20220426,208,0.0,668.0,724.0,761.0,989.0,1187.0,1003.0,816.0,916.0,957.0,958.0
20220503,215,0.0,698.0,802.0,837.0,1326.0,1314.0,1027.0,895.0,1221.0,1264.0,1173.0
20220511,223,0.0,973.0,1019.0,1042.0,1380.0,1425.0,1084.0,997.0,1245.0,1382.0,1347.0
20220605,248,0.0,951.0,1028.0,1027.0,1637.0,1408.0,1183.0,1035.0,1429.0,1454.0,1502.0
20220610,253,0.0,782.0,883.0,950.0,1445.0,1387.0,1098.0,956.0,1282.0,1434.0,1272.0
20220622,265,0.0,692.0,773.0,853.0,1376.0,1417.0,1126.0,868.0,1154.0,1269.0,1179.0
20220627,270,0.0,715.0,836.0,903.0,1323.0,1350.0,1090.0,903.0,1228.0,1259.0,1255.0
20220712,285,0.0,692.0,782.0,885.0,1271.0,1361.0,1068.0,832.0,1179.0,1232.0,1193.0
20220720,293,0.0,820.0,925.0,948.0,1320.0,1250.0,991.0,874.0,1190.0,1309.0,1257.0
20220725,298,0.0,713.0,821.0,839.0,1232.0,1242.0,1025.0,838.0,1131.0,1221.0,1161.0
20220804,308,0.0,765.0,846.0,868.0,1178.0,1158.0,966.0,776.0,1067.0,1098.0,1163.0
20220809,313,0.0,806.0,873.0,907.0,1235.0,1262.0,962.0,880.0,1053.0,1141.0,1138.0
20220811,315,0.0,763.0,846.0,850.0,1364.0,1338.0,1004.0,860.0,1209.0,1283.0,1217.0
20220925,360,0.0,506.0,572.0,567.0,1033.0,900.0,696.0,669.0,909.0,980.0,882.0
20220930,365,0.0,447.0,417.0,447.0,771.0,953.0,715.0,553.0,714.0,744.0,589.0
