year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.019398,486.0,522.0,532.0,1020.0,863.0,771.0,689.0,923.0,913.0,770.0
20211010,10,0.019398,471.0,449.0,471.0,873.0,927.0,739.0,640.0,734.0,846.0,702.0
20211013,13,0.019398,334.0,345.0,364.0,722.0,672.0,587.0,467.0,643.0,736.0,639.0
20211023,23,0.019398,592.0,565.0,533.0,886.0,868.0,703.0,613.0,684.0,763.0,794.0
20211028,28,0.019398,471.0,501.0,447.0,797.0,702.0,634.0,553.0,693.0,701.0,759.0
20211030,30,0.019398,508.0,518.0,504.0,753.0,763.0,649.0,512.0,645.0,645.0,701.0
20211202,63,0.019398,436.0,429.0,371.0,549.0,628.0,527.0,451.0,517.0,592.0,558.0
20220106,98,0.019398,275.0,223.0,205.0,402.0,389.0,363.0,316.0,335.0,338.0,344.0
20220212,135,0.019398,322.0,355.0,291.0,521.0,582.0,533.0,332.0,557.0,545.0,480.0
20220227,150,0.019398,570.0,530.0,488.0,573.0,544.0,456.0,534.0,534.0,534.0,529.0
20220307,158,0.019398,417.0,446.0,413.0,637.0,749.0,673.0,518.0,607.0,678.0,551.0
20220309,160,0.019398,468.0,465.0,484.0,799.0,891.0,769.0,545.0,605.0,789.0,652.0
20220312,163,0.019398,518.0,434.0,391.0,663.0,850.0,755.0,516.0,612.0,756.0,551.0
20220314,165,0.019398,472.0,491.0,547.0,857.0,911.0,816.0,700.0,820.0,737.0,642.0
20220319,170,0.019398,475.0,532.0,564.0,930.0,1007.0,950.0,660.0,819.0,778.0,770.0
20220322,173,0.019398,536.0,472.0,464.0,783.0,931.0,760.0,549.0,615.0,720.0,606.0
20220324,175,0.019398,503.0,587.0,591.0,954.0,1074.0,902.0,699.0,804.0,808.0,763.0
20220327,178,0.019398,502.0,556.0,560.0,779.0,940.0,858.0,626.0,819.0,841.0,754.0
20220329,180,0.019398,609.0,667.0,673.0,992.0,1111.0,979.0,810.0,949.0,911.0,914.0
20220416,198,0.019398,527.0,560.0,568.0,911.0,947.0,833.0,606.0,763.0,915.0,815.0
20220418,200,0.019398,586.0,610.0,690.0,1066.0,1142.0,968.0,763.0,925.0,1053.0,984.0
20220423,205,0.019398,626.0,742.0,768.0,1210.0,1266.0,1189.0,993.0,1216.0,1244.0,1165.0
20220426,208,0.019398,571.0,587.0,650.0,1091.0,1070.0,1007.0,813.0,997.0,982.0,946.0
20220503,215,0.019398,717.0,756.0,864.0,1504.0,1379.0,1135.0,1017.0,1341.0,1474.0,1326.0
20220508,220,0.019398,550.0,625.0,764.0,1192.0,1264.0,1055.0,889.0,1256.0,1175.0,1132.0
20220511,223,0.019398,643.0,714.0,795.0,1348.0,1381.0,1133.0,960.0,1269.0,1250.0,1143.0
20220516,228,0.019398,722.0,817.0,854.0,1559.0,1367.0,1162.0,1054.0,1319.0,1500.0,1315.0
20220518,230,0.019398,589.0,742.0,970.0,1609.0,1417.0,1198.0,1101.0,1381.0,1577.0,1491.0
20220610,253,0.019398,690.0,764.0,930.0,1488.0,1397.0,1092.0,1025.0,1405.0,1511.0,1408.0
20220622,265,0.019398,653.0,769.0,903.0,1652.0,1505.0,1190.0,1032.0,1395.0,1572.0,1351.0
20220627,270,0.019398,682.0,792.0,869.0,1530.0,1467.0,1210.0,1106.0,1285.0,1492.0,1300.0
20220712,285,0.019398,752.0,856.0,995.0,1679.0,1507.0,1210.0,1176.0,1565.0,1592.0,1473.0
20220720,293,0.019398,661.0,743.0,783.0,1446.0,1245.0,990.0,921.0,1218.0,1323.0,1251.0
20220725,298,0.019398,657.0,741.0,752.0,1320.0,1205.0,991.0,902.0,1144.0,1217.0,1161.0
20220804,308,0.019398,550.0,669.0,713.0,1264.0,1148.0,991.0,889.0,1125.0,1212.0,1063.0
20220930,365,0.019398,469.0,502.0,450.0,983.0,898.0,736.0,788.0,940.0,983.0,868.0
