year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.601579,693.0,770.0,809.0,1499.0,1091.0,740.0,994.0,1398.0,1473.0,1537.0
20221030,30,0.601579,773.0,829.0,841.0,1501.0,1122.0,819.0,975.0,1281.0,1451.0,1608.0
20221102,33,0.601579,667.0,799.0,785.0,1398.0,1004.0,758.0,997.0,1331.0,1349.0,1427.0
20221114,45,0.601579,719.0,771.0,688.0,1207.0,863.0,667.0,907.0,1100.0,1208.0,1151.0
20221127,58,0.601579,803.0,798.0,734.0,928.0,672.0,458.0,713.0,912.0,884.0,1003.0
20230116,108,0.601579,780.0,762.0,685.0,818.0,788.0,604.0,748.0,929.0,845.0,869.0
20230421,203,0.601579,409.0,567.0,540.0,1756.0,1402.0,1007.0,868.0,1463.0,1570.0,1721.0
20230503,215,0.601579,327.0,577.0,467.0,2263.0,1569.0,1068.0,1016.0,1917.0,2091.0,2193.0
20230508,220,0.601579,297.0,522.0,371.0,2447.0,1590.0,996.0,920.0,2030.0,2381.0,2408.0
20230513,225,0.601579,309.0,503.0,367.0,2671.0,1618.0,1009.0,875.0,2212.0,2620.0,2504.0
20230526,238,0.601579,362.0,552.0,442.0,2691.0,1457.0,885.0,871.0,2127.0,2616.0,2455.0
20230528,240,0.601579,316.0,539.0,390.0,2791.0,1612.0,970.0,900.0,2198.0,2563.0,2491.0
20230605,248,0.601579,343.0,493.0,384.0,2724.0,1485.0,861.0,879.0,2121.0,2578.0,2494.0
20230707,280,0.601579,212.0,389.0,269.0,2857.0,1472.0,847.0,643.0,2181.0,2696.0,2551.0
20230816,320,0.601579,190.0,322.0,230.0,2730.0,1290.0,683.0,583.0,2049.0,2520.0,2475.0
20230819,323,0.601579,258.0,379.0,298.0,2462.0,1156.0,673.0,696.0,1852.0,2334.0,2226.0
20230824,328,0.601579,206.0,345.0,236.0,2258.0,1186.0,686.0,639.0,1636.0,2033.0,2088.0
20230905,340,0.601579,197.0,310.0,262.0,2334.0,1253.0,670.0,488.0,1626.0,2163.0,1914.0
20230908,343,0.601579,261.0,366.0,314.0,2066.0,1069.0,646.0,677.0,1630.0,1997.0,1727.0
20230910,345,0.601579,238.0,356.0,299.0,2248.0,1245.0,733.0,649.0,1594.0,2056.0,1848.0
20230915,350,0.601579,225.0,331.0,262.0,2116.0,1161.0,655.0,585.0,1587.0,1962.0,1851.0
20230925,360,0.601579,337.0,419.0,416.0,2108.0,1132.0,697.0,746.0,1705.0,1913.0,1659.0
