year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.002526,1166.0,1340.0,1283.0,1648.0,1505.0,1054.0,1387.0,1591.0,1683.0,1739.0
20221030,30,0.002526,1133.0,1337.0,1209.0,1540.0,1492.0,1135.0,1337.0,1483.0,1598.0,1621.0
20221102,33,0.002526,1087.0,1237.0,1279.0,1639.0,1368.0,1099.0,1320.0,1513.0,1526.0,1757.0
20221114,45,0.002526,994.0,1035.0,1010.0,1346.0,1259.0,950.0,1153.0,1325.0,1335.0,1322.0
20230508,220,0.002526,1673.0,2137.0,2349.0,2930.0,2307.0,1665.0,2159.0,2700.0,2607.0,3130.0
20230513,225,0.002526,1754.0,2188.0,2422.0,2891.0,2385.0,1746.0,2096.0,2579.0,2923.0,3226.0
20230526,238,0.002526,1804.0,2224.0,2330.0,3004.0,2300.0,1725.0,2047.0,2780.0,2914.0,3312.0
20230528,240,0.002526,1682.0,2118.0,2235.0,2895.0,2407.0,1799.0,2197.0,2782.0,2809.0,3169.0
20230605,248,0.002526,1778.0,2232.0,2364.0,2941.0,2398.0,1730.0,2305.0,2822.0,2960.0,3368.0
20230707,280,0.002526,1837.0,2355.0,2377.0,2989.0,2484.0,1760.0,2416.0,2811.0,2889.0,3421.0
20230819,323,0.002526,1888.0,2356.0,2384.0,2785.0,2170.0,1493.0,1992.0,2550.0,2767.0,3443.0
20230824,328,0.002526,1898.0,2350.0,2506.0,2905.0,2272.0,1559.0,2090.0,2560.0,2859.0,3551.0
20230905,340,0.002526,1801.0,2338.0,2362.0,2708.0,2086.0,1451.0,1898.0,2416.0,2458.0,3355.0
20230908,343,0.002526,1732.0,2306.0,2393.0,2698.0,2038.0,1535.0,2047.0,2481.0,2484.0,3321.0
20230910,345,0.002526,1665.0,2078.0,2253.0,2599.0,2063.0,1454.0,1832.0,2312.0,2362.0,3052.0
20230915,350,0.002526,1702.0,2199.0,2269.0,2733.0,2183.0,1534.0,1920.0,2363.0,2414.0,3168.0
20230925,360,0.002526,1628.0,2037.0,2138.0,2618.0,2043.0,1532.0,2016.0,2392.0,2456.0,3002.0
