year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,744.0,835.0,1165.0,1108.0,1208.0,1076.0,1120.0,1109.0,1193.0,1372.0
20221030,30,0.0,809.0,893.0,1094.0,1239.0,1277.0,1132.0,1214.0,1336.0,1279.0,1382.0
20221102,33,0.0,359.0,363.0,454.0,564.0,630.0,530.0,570.0,616.0,574.0,563.0
20221114,45,0.0,413.0,382.0,318.0,437.0,615.0,560.0,500.0,544.0,517.0,410.0
20221127,58,0.0,194.0,153.0,128.0,284.0,412.0,377.0,246.0,301.0,261.0,218.0
20230103,95,0.0,127.0,42.0,-61.0,16.0,180.0,157.0,80.0,43.0,12.0,109.0
20230116,108,0.0,166.0,109.0,51.0,249.0,349.0,285.0,174.0,146.0,206.0,98.0
20230406,188,0.0,782.0,907.0,1239.0,1217.0,1346.0,1323.0,1119.0,1214.0,1213.0,1383.0
20230421,203,0.0,837.0,967.0,1182.0,1214.0,1256.0,1226.0,1113.0,1182.0,1187.0,1343.0
20230503,215,0.0,912.0,1066.0,1232.0,1415.0,1485.0,1385.0,1161.0,1334.0,1378.0,1468.0
20230508,220,0.0,873.0,1012.0,1212.0,1340.0,1505.0,1378.0,1142.0,1222.0,1285.0,1424.0
20230513,225,0.0,918.0,1063.0,1291.0,1366.0,1454.0,1396.0,1154.0,1246.0,1319.0,1429.0
20230526,238,0.0,975.0,1120.0,1358.0,1492.0,1462.0,1302.0,1220.0,1374.0,1477.0,1650.0
20230528,240,0.0,919.0,1031.0,1222.0,1418.0,1539.0,1433.0,1138.0,1307.0,1365.0,1464.0
20230605,248,0.0,929.0,1104.0,1277.0,1420.0,1478.0,1338.0,1158.0,1293.0,1399.0,1529.0
20230607,250,0.0,986.0,1144.0,1327.0,1331.0,1533.0,1390.0,1164.0,1298.0,1376.0,1470.0
20230707,280,0.0,896.0,1023.0,1239.0,1227.0,1461.0,1399.0,1121.0,1226.0,1206.0,1321.0
20230715,288,0.0,1024.0,1141.0,1322.0,1402.0,1448.0,1289.0,1208.0,1342.0,1408.0,1559.0
20230816,320,0.0,930.0,1044.0,1226.0,1280.0,1417.0,1275.0,1168.0,1253.0,1264.0,1322.0
20230819,323,0.0,886.0,1033.0,1230.0,1311.0,1259.0,1165.0,1082.0,1219.0,1252.0,1409.0
20230821,325,0.0,1085.0,1202.0,1400.0,1481.0,1569.0,1440.0,1302.0,1394.0,1413.0,1556.0
20230824,328,0.0,939.0,1056.0,1291.0,1286.0,1359.0,1217.0,1139.0,1230.0,1298.0,1453.0
20230905,340,0.0,835.0,1039.0,1167.0,1291.0,1456.0,1304.0,1165.0,1214.0,1248.0,1367.0
20230908,343,0.0,803.0,941.0,1242.0,1242.0,1259.0,1247.0,1060.0,1166.0,1227.0,1436.0
20230910,345,0.0,812.0,946.0,1239.0,1245.0,1310.0,1238.0,1097.0,1237.0,1256.0,1405.0
20230915,350,0.0,824.0,959.0,1216.0,1212.0,1393.0,1314.0,1056.0,1122.0,1208.0,1381.0
