year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.673746,444.0,606.0,538.0,2306.0,1430.0,792.0,988.0,1824.0,2048.0,2303.0
20221030,30,0.673746,390.0,548.0,504.0,2238.0,1404.0,758.0,902.0,1792.0,1953.0,2278.0
20221102,33,0.673746,253.0,346.0,268.0,2062.0,1187.0,675.0,749.0,1524.0,1794.0,1918.0
20221114,45,0.673746,242.0,392.0,291.0,1683.0,1143.0,677.0,757.0,1299.0,1505.0,1578.0
20221127,58,0.673746,113.0,182.0,177.0,1245.0,1045.0,637.0,566.0,864.0,1023.0,1075.0
20230116,108,0.673746,133.0,167.0,234.0,933.0,1095.0,766.0,464.0,692.0,738.0,809.0
20230503,215,0.673746,389.0,830.0,532.0,2536.0,1535.0,1025.0,1222.0,2203.0,2368.0,2669.0
20230508,220,0.673746,309.0,676.0,405.0,2916.0,1519.0,897.0,1078.0,2495.0,2757.0,3039.0
20230513,225,0.673746,297.0,645.0,409.0,3359.0,1574.0,961.0,1003.0,2683.0,3231.0,3377.0
20230526,238,0.673746,385.0,577.0,430.0,3097.0,1440.0,851.0,878.0,2499.0,2987.0,3224.0
20230528,240,0.673746,374.0,574.0,416.0,3524.0,1590.0,898.0,844.0,2482.0,3218.0,3368.0
20230605,248,0.673746,430.0,672.0,543.0,3030.0,1471.0,869.0,975.0,2404.0,2961.0,3154.0
20230707,280,0.673746,335.0,552.0,438.0,2850.0,1570.0,959.0,816.0,2162.0,2617.0,2852.0
20230816,320,0.673746,309.0,520.0,399.0,2911.0,1522.0,822.0,796.0,2264.0,2754.0,3016.0
20230819,323,0.673746,353.0,532.0,408.0,2443.0,1261.0,735.0,700.0,1832.0,2332.0,2574.0
20230824,328,0.673746,353.0,487.0,418.0,2701.0,1386.0,744.0,736.0,2000.0,2601.0,2812.0
20230905,340,0.673746,174.0,359.0,235.0,2577.0,1391.0,774.0,664.0,1939.0,2359.0,2668.0
20230908,343,0.673746,272.0,435.0,377.0,2563.0,1309.0,798.0,715.0,1834.0,2320.0,2607.0
20230910,345,0.673746,254.0,432.0,349.0,2581.0,1339.0,718.0,700.0,1950.0,2421.0,2625.0
20230915,350,0.673746,198.0,333.0,251.0,2527.0,1275.0,691.0,604.0,1868.0,2288.0,2503.0
20230925,360,0.673746,274.0,434.0,337.0,2602.0,1325.0,668.0,652.0,1919.0,2324.0,2556.0
