year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,753.0,730.0,654.0,1017.0,950.0,765.0,894.0,1022.0,992.0,946.0
20221030,30,0.0,730.0,755.0,755.0,987.0,911.0,719.0,794.0,900.0,935.0,1028.0
20221102,33,0.0,348.0,355.0,330.0,774.0,724.0,605.0,515.0,680.0,727.0,499.0
20221114,45,0.0,374.0,359.0,302.0,639.0,703.0,556.0,491.0,574.0,566.0,401.0
20221127,58,0.0,182.0,168.0,130.0,521.0,667.0,522.0,386.0,402.0,464.0,257.0
20230116,108,0.0,218.0,112.0,142.0,403.0,558.0,432.0,289.0,283.0,400.0,238.0
20230406,188,0.0,648.0,703.0,751.0,941.0,1037.0,883.0,763.0,793.0,941.0,988.0
20230421,203,0.0,714.0,765.0,795.0,988.0,1039.0,939.0,833.0,959.0,945.0,1019.0
20230503,215,0.0,919.0,1045.0,1167.0,1216.0,1383.0,1276.0,1009.0,1200.0,1139.0,1453.0
20230508,220,0.0,812.0,1032.0,1126.0,1264.0,1358.0,1225.0,1014.0,1115.0,1200.0,1404.0
20230513,225,0.0,870.0,996.0,1145.0,1404.0,1471.0,1289.0,1202.0,1356.0,1426.0,1485.0
20230526,238,0.0,706.0,815.0,907.0,1305.0,1363.0,1171.0,936.0,1219.0,1215.0,1331.0
20230605,248,0.0,717.0,818.0,950.0,1438.0,1479.0,1220.0,1069.0,1193.0,1370.0,1364.0
20230607,250,0.0,916.0,1067.0,1259.0,1648.0,1757.0,1509.0,1256.0,1481.0,1525.0,1550.0
20230707,280,0.0,959.0,1060.0,1323.0,1666.0,1670.0,1370.0,1332.0,1530.0,1560.0,1589.0
20230715,288,0.0,741.0,777.0,937.0,1335.0,1363.0,1139.0,976.0,1243.0,1220.0,1347.0
20230816,320,0.0,772.0,904.0,1015.0,1475.0,1432.0,1169.0,1151.0,1303.0,1416.0,1375.0
20230819,323,0.0,641.0,683.0,758.0,1199.0,1163.0,974.0,869.0,1126.0,1165.0,1120.0
20230821,325,0.0,589.0,618.0,670.0,655.0,661.0,529.0,552.0,637.0,593.0,840.0
20230824,328,0.0,568.0,655.0,730.0,1126.0,1133.0,935.0,796.0,996.0,1054.0,1076.0
20230905,340,0.0,803.0,934.0,1027.0,1192.0,1270.0,1091.0,896.0,1027.0,1044.0,1330.0
20230908,343,0.0,619.0,680.0,737.0,1075.0,1034.0,864.0,829.0,912.0,1024.0,1159.0
20230910,345,0.0,824.0,956.0,1120.0,1168.0,1255.0,1022.0,939.0,1095.0,1265.0,1449.0
20230915,350,0.0,807.0,974.0,946.0,1136.0,1134.0,977.0,870.0,1026.0,1038.0,1243.0
