year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,513.0,568.0,533.0,1182.0,855.0,564.0,797.0,1035.0,1182.0,1251.0
20221030,30,0.0,479.0,576.0,521.0,1160.0,948.0,626.0,723.0,1089.0,1067.0,1209.0
20221102,33,0.0,445.0,551.0,585.0,1291.0,967.0,732.0,791.0,1117.0,1173.0,1340.0
20221114,45,0.0,538.0,690.0,694.0,1447.0,1019.0,723.0,950.0,1264.0,1191.0,1526.0
20221127,58,0.0,528.0,593.0,646.0,1441.0,1136.0,792.0,1082.0,1341.0,1328.0,1644.0
20230116,108,0.0,558.0,598.0,796.0,1184.0,1220.0,889.0,998.0,1105.0,1074.0,1320.0
20230421,203,0.0,264.0,339.0,276.0,574.0,633.0,500.0,458.0,519.0,546.0,349.0
20230503,215,0.0,135.0,244.0,183.0,596.0,569.0,421.0,392.0,480.0,539.0,380.0
20230508,220,0.0,104.0,209.0,162.0,496.0,433.0,355.0,293.0,414.0,438.0,303.0
20230513,225,0.0,149.0,236.0,186.0,510.0,480.0,372.0,285.0,412.0,434.0,334.0
20230526,238,0.0,260.0,311.0,273.0,715.0,575.0,408.0,434.0,667.0,728.0,472.0
20230528,240,0.0,184.0,249.0,209.0,652.0,509.0,399.0,384.0,612.0,635.0,434.0
20230605,248,0.0,255.0,297.0,245.0,540.0,498.0,375.0,434.0,518.0,620.0,399.0
20230707,280,0.0,124.0,181.0,147.0,656.0,489.0,362.0,322.0,532.0,602.0,357.0
20230715,288,0.0,450.0,471.0,429.0,859.0,700.0,500.0,574.0,758.0,814.0,668.0
20230717,290,0.0,517.0,837.0,974.0,1967.0,1322.0,1464.0,1129.0,1481.0,1716.0,730.0
20230819,323,0.0,210.0,305.0,244.0,746.0,512.0,359.0,424.0,647.0,733.0,474.0
20230824,328,0.0,183.0,257.0,201.0,713.0,538.0,357.0,428.0,671.0,688.0,477.0
20230905,340,0.0,170.0,319.0,209.0,659.0,445.0,298.0,477.0,597.0,627.0,502.0
20230908,343,0.0,282.0,456.0,319.0,847.0,504.0,343.0,596.0,807.0,823.0,609.0
20230910,345,0.0,220.0,434.0,286.0,808.0,568.0,406.0,619.0,715.0,823.0,631.0
20230915,350,0.0,220.0,346.0,270.0,748.0,460.0,341.0,467.0,627.0,714.0,660.0
20230925,360,0.0,315.0,404.0,355.0,1030.0,641.0,484.0,583.0,862.0,955.0,753.0
