year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.026478,651.0,821.0,1076.0,1388.0,1354.0,1208.0,953.0,1295.0,1397.0,1844.0
20211010,10,0.026478,667.0,922.0,1220.0,1659.0,1626.0,1398.0,1034.0,1545.0,1744.0,1874.0
20211013,13,0.026478,643.0,826.0,1221.0,1449.0,1515.0,1243.0,1053.0,1234.0,1369.0,1886.0
20211028,28,0.026478,639.0,811.0,1217.0,1380.0,1442.0,1392.0,1014.0,1140.0,1308.0,1873.0
20211030,30,0.026478,639.0,935.0,1507.0,1380.0,1536.0,1337.0,984.0,1168.0,1383.0,1916.0
20211122,53,0.026478,220.0,254.0,305.0,437.0,597.0,511.0,365.0,420.0,434.0,452.0
20211202,63,0.026478,62.0,0.0,12.0,190.0,435.0,363.0,139.0,192.0,158.0,70.0
20220106,98,0.026478,54.0,11.0,20.0,160.0,303.0,266.0,121.0,138.0,151.0,60.0
20220121,113,0.026478,301.0,207.0,189.0,706.0,594.0,527.0,689.0,673.0,626.0,409.0
20220212,135,0.026478,545.0,668.0,1189.0,1100.0,1236.0,1062.0,935.0,985.0,899.0,1414.0
20220307,158,0.026478,585.0,746.0,1039.0,992.0,1249.0,1233.0,902.0,985.0,1009.0,1464.0
20220309,160,0.026478,727.0,926.0,1297.0,1241.0,1514.0,1493.0,1152.0,1148.0,1218.0,1577.0
20220312,163,0.026478,587.0,739.0,1060.0,1062.0,1429.0,1314.0,973.0,1038.0,1166.0,1342.0
20220314,165,0.026478,740.0,1048.0,1234.0,1306.0,1664.0,1455.0,1172.0,1225.0,1338.0,1619.0
20220322,173,0.026478,600.0,787.0,1102.0,1245.0,1606.0,1473.0,1113.0,1180.0,1274.0,1452.0
20220324,175,0.026478,753.0,1027.0,1378.0,1436.0,1773.0,1695.0,1404.0,1467.0,1363.0,1645.0
20220327,178,0.026478,668.0,813.0,1036.0,1389.0,1633.0,1522.0,1071.0,1355.0,1445.0,1333.0
20220411,193,0.026478,728.0,886.0,941.0,1397.0,1478.0,1175.0,1110.0,1225.0,1346.0,1346.0
20220416,198,0.026478,631.0,777.0,931.0,1585.0,1682.0,1574.0,1163.0,1486.0,1515.0,1392.0
20220418,200,0.026478,725.0,928.0,1090.0,1582.0,1715.0,1506.0,1149.0,1366.0,1474.0,1466.0
20220426,208,0.026478,630.0,832.0,940.0,1570.0,1737.0,1523.0,1139.0,1539.0,1439.0,1452.0
20220503,215,0.026478,833.0,1075.0,1224.0,1811.0,1950.0,1694.0,1417.0,1692.0,1703.0,1701.0
20220508,220,0.026478,885.0,1037.0,1245.0,1802.0,2009.0,1636.0,1373.0,1671.0,1846.0,1827.0
20220516,228,0.026478,840.0,1060.0,1133.0,2097.0,1937.0,1618.0,1400.0,1929.0,2001.0,1928.0
20220518,230,0.026478,916.0,1123.0,1319.0,2005.0,2123.0,1793.0,1410.0,1735.0,1912.0,1900.0
20220605,248,0.026478,761.0,967.0,1053.0,1887.0,1823.0,1517.0,1193.0,1681.0,1769.0,2032.0
20220622,265,0.026478,870.0,1112.0,1233.0,2165.0,2107.0,1733.0,1364.0,1842.0,2025.0,2183.0
20220627,270,0.026478,947.0,1209.0,1351.0,2172.0,2158.0,1700.0,1393.0,1977.0,2139.0,2149.0
20220702,275,0.026478,981.0,1313.0,1358.0,2174.0,2238.0,1925.0,1399.0,2052.0,2039.0,2356.0
20220712,285,0.026478,908.0,1222.0,1269.0,2309.0,2252.0,1730.0,1396.0,1963.0,2312.0,2192.0
20220720,293,0.026478,804.0,995.0,1082.0,1844.0,1897.0,1568.0,1258.0,1694.0,1850.0,1944.0
20220725,298,0.026478,748.0,938.0,1018.0,1921.0,1918.0,1632.0,1156.0,1706.0,1797.0,1896.0
20220804,308,0.026478,726.0,889.0,1024.0,1718.0,1715.0,1445.0,1153.0,1536.0,1620.0,1895.0
20220809,313,0.026478,729.0,924.0,1044.0,1866.0,1892.0,1462.0,1254.0,1771.0,1961.0,1938.0
20220903,338,0.026478,619.0,782.0,884.0,2003.0,1729.0,1509.0,1120.0,1546.0,1758.0,1848.0
20220930,365,0.026478,724.0,833.0,1089.0,1722.0,1637.0,1312.0,1155.0,1587.0,1609.0,1764.0
