year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.355015,333.0,500.0,404.0,2030.0,1444.0,942.0,901.0,1582.0,1914.0,1952.0
20211010,10,0.355015,245.0,365.0,326.0,2164.0,1554.0,1020.0,793.0,1739.0,2038.0,1870.0
20211013,13,0.355015,246.0,377.0,362.0,1768.0,1375.0,1025.0,771.0,1553.0,1719.0,1709.0
20211023,23,0.355015,283.0,447.0,351.0,1914.0,1322.0,896.0,882.0,1499.0,1771.0,1751.0
20211028,28,0.355015,345.0,486.0,424.0,1731.0,1140.0,838.0,912.0,1472.0,1660.0,1550.0
20211030,30,0.355015,316.0,465.0,425.0,1464.0,1189.0,764.0,828.0,1220.0,1409.0,1490.0
20211122,53,0.355015,778.0,911.0,872.0,1278.0,1242.0,919.0,979.0,1163.0,1214.0,1545.0
20220227,150,0.355015,591.0,685.0,687.0,1376.0,1499.0,1204.0,1189.0,1219.0,1240.0,1179.0
20220307,158,0.355015,425.0,556.0,596.0,1282.0,1453.0,1271.0,954.0,1126.0,1152.0,1240.0
20220309,160,0.355015,367.0,454.0,584.0,1339.0,1737.0,1343.0,921.0,1101.0,1194.0,1164.0
20220312,163,0.355015,456.0,505.0,575.0,1244.0,1592.0,1355.0,860.0,1177.0,1137.0,1291.0
20220314,165,0.355015,441.0,542.0,642.0,1384.0,1687.0,1421.0,1097.0,1192.0,1255.0,1277.0
20220319,170,0.355015,484.0,556.0,734.0,1528.0,1950.0,1564.0,1125.0,1329.0,1393.0,1400.0
20220322,173,0.355015,446.0,570.0,673.0,1471.0,1759.0,1479.0,983.0,1178.0,1317.0,1333.0
20220324,175,0.355015,478.0,603.0,746.0,1529.0,1843.0,1427.0,1105.0,1350.0,1388.0,1403.0
20220327,178,0.355015,621.0,728.0,863.0,1692.0,1818.0,1524.0,1204.0,1465.0,1492.0,1515.0
20220329,180,0.355015,480.0,564.0,625.0,917.0,1048.0,688.0,788.0,880.0,910.0,1092.0
20220411,193,0.355015,586.0,773.0,891.0,1835.0,2046.0,1671.0,1254.0,1531.0,1656.0,1748.0
20220416,198,0.355015,457.0,653.0,769.0,1856.0,1838.0,1555.0,1189.0,1544.0,1620.0,1745.0
20220418,200,0.355015,335.0,581.0,699.0,1728.0,1881.0,1415.0,1047.0,1497.0,1567.0,1699.0
20220426,208,0.355015,388.0,701.0,729.0,1997.0,1977.0,1598.0,1145.0,1742.0,1818.0,1999.0
20220503,215,0.355015,465.0,740.0,713.0,2366.0,2047.0,1491.0,1222.0,2047.0,2197.0,2223.0
20220506,218,0.355015,451.0,769.0,697.0,2625.0,2006.0,1467.0,1269.0,2157.0,2410.0,2630.0
20220508,220,0.355015,332.0,629.0,589.0,2355.0,2002.0,1366.0,1080.0,1940.0,2205.0,2353.0
20220511,223,0.355015,394.0,723.0,605.0,2716.0,2108.0,1459.0,1144.0,2263.0,2527.0,2713.0
20220516,228,0.355015,558.0,769.0,719.0,2546.0,1878.0,1363.0,1175.0,2101.0,2359.0,2593.0
20220605,248,0.355015,588.0,832.0,798.0,2841.0,1919.0,1347.0,1225.0,2296.0,2678.0,2882.0
20220622,265,0.355015,394.0,573.0,553.0,2533.0,2118.0,1543.0,952.0,2056.0,2395.0,2551.0
20220627,270,0.355015,304.0,539.0,572.0,2524.0,2193.0,1640.0,1115.0,2006.0,2475.0,2589.0
20220712,285,0.355015,345.0,581.0,550.0,2594.0,1983.0,1458.0,1029.0,1940.0,2272.0,2535.0
20220720,293,0.355015,437.0,646.0,614.0,2248.0,1837.0,1245.0,921.0,1810.0,2090.0,2296.0
20220725,298,0.355015,369.0,591.0,590.0,2272.0,1787.0,1254.0,992.0,1811.0,2044.0,2304.0
20220804,308,0.355015,400.0,601.0,608.0,2177.0,1771.0,1239.0,912.0,1695.0,1954.0,2166.0
20220809,313,0.355015,410.0,627.0,615.0,2276.0,1893.0,1391.0,1052.0,1760.0,2132.0,2244.0
20220811,315,0.355015,540.0,759.0,784.0,2441.0,1925.0,1356.0,1115.0,1899.0,2125.0,2323.0
20220816,320,0.355015,458.0,693.0,727.0,2396.0,1895.0,1251.0,1114.0,1868.0,2280.0,2478.0
20220903,338,0.355015,170.0,269.0,232.0,1091.0,737.0,469.0,423.0,892.0,988.0,1215.0
20220930,365,0.355015,319.0,456.0,386.0,2081.0,1361.0,907.0,829.0,1749.0,1976.0,2134.0
