year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,1265.0,1315.0,1341.0,1434.0,1352.0,997.0,1376.0,1424.0,1436.0,1556.0
20221030,30,0.0,1660.0,1736.0,1875.0,1722.0,1550.0,1263.0,1632.0,1784.0,1677.0,1968.0
20221102,33,0.0,509.0,548.0,565.0,869.0,863.0,687.0,787.0,863.0,871.0,675.0
20221114,45,0.0,707.0,674.0,642.0,900.0,908.0,660.0,900.0,911.0,842.0,724.0
20221127,58,0.0,254.0,215.0,171.0,311.0,541.0,362.0,399.0,348.0,320.0,336.0
20230103,95,0.0,-44.0,-92.0,-131.0,-16.0,50.0,26.0,-53.0,-121.0,-114.0,-76.0
20230113,105,0.0,-188.0,-119.0,-76.0,15.0,68.0,30.0,4.0,-4.0,32.0,16.0
20230116,108,0.0,240.0,177.0,131.0,371.0,574.0,369.0,246.0,347.0,321.0,279.0
20230421,203,0.0,1849.0,2017.0,2088.0,1735.0,1546.0,1277.0,1727.0,1778.0,1741.0,2210.0
20230503,215,0.0,1901.0,2038.0,2159.0,1907.0,1820.0,1519.0,1865.0,1843.0,1925.0,2236.0
20230513,225,0.0,1799.0,1908.0,2043.0,1885.0,1859.0,1612.0,1810.0,1955.0,1934.0,2229.0
20230526,238,0.0,1983.0,2180.0,2264.0,1972.0,1808.0,1404.0,1803.0,1880.0,1900.0,2485.0
20230528,240,0.0,1638.0,1875.0,2046.0,1917.0,1821.0,1558.0,1843.0,1883.0,1810.0,2260.0
20230605,248,0.0,2036.0,2138.0,2311.0,2103.0,1904.0,1435.0,1937.0,2041.0,2079.0,2418.0
20230607,250,0.0,1887.0,1984.0,2058.0,2392.0,2211.0,1744.0,2133.0,2341.0,2364.0,2413.0
20230715,288,0.0,2273.0,2289.0,2369.0,2082.0,1747.0,1390.0,1836.0,1947.0,2024.0,2454.0
20230816,320,0.0,1966.0,2309.0,2426.0,2089.0,1901.0,1405.0,2207.0,2063.0,1930.0,2403.0
20230819,323,0.0,2146.0,2272.0,2290.0,1954.0,1745.0,1375.0,1887.0,1844.0,1929.0,2470.0
20230824,328,0.0,2111.0,2267.0,2330.0,1983.0,1757.0,1299.0,1968.0,1984.0,1907.0,2442.0
20230905,340,0.0,2007.0,2166.0,2421.0,1848.0,1810.0,1476.0,1914.0,1928.0,2062.0,2441.0
20230908,343,0.0,1987.0,2157.0,2315.0,1859.0,1741.0,1401.0,1886.0,1885.0,1850.0,2258.0
20230910,345,0.0,1982.0,2141.0,2309.0,1737.0,1695.0,1379.0,1752.0,1681.0,1832.0,2430.0
20230915,350,0.0,2092.0,2269.0,2388.0,1913.0,1830.0,1431.0,1720.0,1786.0,1979.0,2457.0
20230925,360,0.0,1986.0,2255.0,2385.0,1800.0,1786.0,1432.0,1767.0,1899.0,1930.0,2440.0
