year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,1245.0,1223.0,1274.0,1080.0,972.0,739.0,1184.0,1215.0,1132.0,1556.0
20221030,30,0.0,1404.0,1575.0,1535.0,1336.0,1013.0,757.0,1228.0,1386.0,1355.0,1765.0
20221102,33,0.0,514.0,550.0,487.0,713.0,585.0,479.0,645.0,706.0,666.0,640.0
20221114,45,0.0,590.0,537.0,471.0,760.0,657.0,473.0,744.0,801.0,703.0,554.0
20221127,58,0.0,263.0,255.0,207.0,370.0,463.0,324.0,335.0,394.0,349.0,258.0
20230103,95,0.0,119.0,-12.0,-134.0,-30.0,34.0,37.0,-77.0,-27.0,-64.0,-36.0
20230113,105,0.0,-113.0,-59.0,-62.0,25.0,46.0,46.0,36.0,48.0,36.0,22.0
20230116,108,0.0,195.0,141.0,93.0,347.0,420.0,276.0,332.0,327.0,338.0,165.0
20230421,203,0.0,1683.0,1706.0,1838.0,1470.0,1134.0,966.0,1385.0,1353.0,1473.0,2027.0
20230503,215,0.0,1815.0,2062.0,1990.0,2010.0,1641.0,1305.0,1700.0,1619.0,1770.0,2272.0
20230508,220,0.0,1829.0,1976.0,1973.0,1778.0,1524.0,1293.0,1427.0,1748.0,1700.0,2390.0
20230513,225,0.0,1880.0,2110.0,1959.0,1915.0,1618.0,1307.0,1532.0,1627.0,1720.0,2482.0
20230526,238,0.0,1740.0,1941.0,1933.0,2034.0,1671.0,1379.0,1792.0,2046.0,2178.0,2506.0
20230528,240,0.0,1689.0,1891.0,2062.0,2138.0,1761.0,1401.0,1652.0,1799.0,1861.0,2655.0
20230605,248,0.0,1583.0,1839.0,1818.0,2142.0,1798.0,1353.0,1786.0,1989.0,2213.0,2592.0
20230607,250,0.0,1883.0,1969.0,2004.0,2542.0,2251.0,1609.0,2125.0,2375.0,2329.0,2684.0
20230715,288,0.0,1843.0,1995.0,1931.0,1833.0,1708.0,1373.0,1907.0,2048.0,1922.0,2419.0
20230816,320,0.0,1755.0,2079.0,1894.0,1951.0,1524.0,1121.0,1708.0,2028.0,1976.0,2347.0
20230819,323,0.0,1424.0,1644.0,1605.0,1709.0,1365.0,1110.0,1601.0,1709.0,1630.0,2018.0
20230821,325,0.0,1431.0,1554.0,1608.0,1859.0,1514.0,1220.0,1712.0,1714.0,1771.0,1805.0
20230824,328,0.0,1751.0,1813.0,1760.0,1724.0,1315.0,996.0,1455.0,1625.0,1501.0,2188.0
20230908,343,0.0,1591.0,1741.0,1624.0,1435.0,1220.0,959.0,1423.0,1620.0,1458.0,2071.0
20230910,345,0.0,1854.0,1983.0,2062.0,1550.0,1299.0,1047.0,1640.0,1789.0,1678.0,2364.0
20230915,350,0.0,1949.0,2001.0,2052.0,1593.0,1310.0,1027.0,1407.0,1594.0,1482.0,2183.0
20230925,360,0.0,1967.0,2117.0,1846.0,1661.0,1323.0,1030.0,1435.0,1555.0,1504.0,2230.0
