year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.184768,548.0,607.0,623.0,1202.0,1117.0,798.0,846.0,1019.0,1136.0,1059.0
20221030,30,0.184768,509.0,561.0,553.0,1380.0,1159.0,806.0,934.0,1118.0,1237.0,958.0
20221102,33,0.184768,424.0,475.0,515.0,1077.0,841.0,658.0,705.0,891.0,949.0,1128.0
20221114,45,0.184768,458.0,542.0,504.0,812.0,936.0,704.0,701.0,798.0,790.0,854.0
20221127,58,0.184768,305.0,304.0,311.0,788.0,835.0,615.0,590.0,681.0,669.0,590.0
20230103,95,0.184768,105.0,-44.0,-73.0,-13.0,53.0,25.0,-30.0,-46.0,-25.0,-1.0
20230116,108,0.184768,158.0,107.0,60.0,251.0,443.0,329.0,148.0,218.0,244.0,223.0
20230406,188,0.184768,520.0,480.0,522.0,882.0,1187.0,1080.0,638.0,707.0,761.0,715.0
20230421,203,0.184768,662.0,671.0,679.0,924.0,1139.0,1079.0,719.0,790.0,833.0,834.0
20230503,215,0.184768,487.0,589.0,514.0,1264.0,1480.0,1316.0,923.0,1146.0,1174.0,1002.0
20230508,220,0.184768,492.0,543.0,528.0,1313.0,1414.0,1196.0,785.0,1158.0,1202.0,1165.0
20230513,225,0.184768,427.0,527.0,469.0,1617.0,1506.0,1215.0,865.0,1403.0,1557.0,1279.0
20230526,238,0.184768,520.0,648.0,577.0,1761.0,1310.0,1010.0,832.0,1422.0,1662.0,1489.0
20230528,240,0.184768,569.0,668.0,637.0,1686.0,1561.0,1243.0,914.0,1378.0,1599.0,1456.0
20230605,248,0.184768,528.0,614.0,515.0,1531.0,1351.0,1004.0,851.0,1314.0,1395.0,1254.0
20230607,250,0.184768,842.0,886.0,858.0,1834.0,1726.0,1342.0,1170.0,1611.0,1705.0,1690.0
20230707,280,0.184768,418.0,515.0,452.0,1630.0,1576.0,1141.0,781.0,1284.0,1446.0,1120.0
20230715,288,0.184768,519.0,653.0,539.0,1542.0,1349.0,999.0,825.0,1250.0,1401.0,1149.0
20230717,290,0.184768,552.0,638.0,611.0,1671.0,1573.0,1299.0,911.0,1396.0,1552.0,1221.0
20230816,320,0.184768,367.0,407.0,412.0,1339.0,1363.0,1089.0,635.0,1108.0,1209.0,967.0
20230819,323,0.184768,366.0,427.0,378.0,1240.0,1106.0,912.0,688.0,998.0,1109.0,930.0
20230821,325,0.184768,439.0,523.0,480.0,1558.0,1451.0,1152.0,857.0,1204.0,1361.0,1049.0
20230824,328,0.184768,313.0,369.0,341.0,1059.0,1169.0,866.0,545.0,873.0,995.0,927.0
20230905,340,0.184768,292.0,356.0,317.0,1203.0,1136.0,1076.0,621.0,991.0,1072.0,820.0
20230908,343,0.184768,301.0,385.0,323.0,1098.0,992.0,841.0,591.0,901.0,996.0,814.0
20230910,345,0.184768,321.0,405.0,377.0,1169.0,1256.0,1103.0,587.0,1013.0,1085.0,919.0
20230915,350,0.184768,279.0,375.0,295.0,1240.0,1100.0,937.0,567.0,1105.0,1135.0,852.0
20230925,360,0.184768,463.0,552.0,397.0,1312.0,1121.0,1004.0,657.0,1173.0,1220.0,1090.0
