year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.0,680.0,831.0,757.0,1813.0,943.0,682.0,768.0,1363.0,1695.0,2472.0
20211010,10,0.0,544.0,761.0,665.0,1574.0,1061.0,643.0,756.0,1534.0,1651.0,2627.0
20211013,13,0.0,712.0,786.0,719.0,1655.0,1014.0,652.0,792.0,1544.0,1635.0,2732.0
20211023,23,0.0,611.0,755.0,673.0,1893.0,1086.0,644.0,861.0,1348.0,1695.0,2840.0
20211028,28,0.0,573.0,910.0,784.0,1979.0,1075.0,718.0,1056.0,1722.0,1847.0,3142.0
20211030,30,0.0,637.0,954.0,859.0,1964.0,1173.0,704.0,984.0,1630.0,1898.0,3249.0
20211122,53,0.0,394.0,433.0,480.0,860.0,891.0,814.0,627.0,696.0,816.0,770.0
20211202,63,0.0,84.0,192.0,91.0,1094.0,963.0,659.0,460.0,707.0,899.0,797.0
20220106,98,0.0,19.0,173.0,78.0,695.0,670.0,577.0,363.0,470.0,566.0,428.0
20220128,120,0.0,326.0,298.0,248.0,675.0,673.0,483.0,490.0,568.0,614.0,459.0
20220212,135,0.0,569.0,635.0,705.0,1024.0,989.0,744.0,621.0,812.0,884.0,1329.0
20220307,158,0.0,810.0,915.0,1019.0,1075.0,1106.0,1009.0,814.0,962.0,1016.0,1564.0
20220309,160,0.0,756.0,884.0,965.0,1061.0,1147.0,1054.0,821.0,904.0,939.0,1529.0
20220312,163,0.0,927.0,981.0,1131.0,1092.0,1214.0,1093.0,857.0,938.0,1043.0,1601.0
20220314,165,0.0,918.0,956.0,1132.0,1095.0,1213.0,1061.0,870.0,998.0,1008.0,1645.0
20220319,170,0.0,922.0,998.0,1112.0,1088.0,1148.0,973.0,883.0,905.0,991.0,1479.0
20220322,173,0.0,937.0,1043.0,1188.0,1057.0,1222.0,1029.0,884.0,923.0,1030.0,1600.0
20220324,175,0.0,860.0,990.0,1116.0,1183.0,1214.0,1051.0,912.0,920.0,1008.0,1537.0
20220329,180,0.0,893.0,969.0,1065.0,1210.0,1293.0,1192.0,971.0,1126.0,1198.0,1443.0
20220416,198,0.0,980.0,1167.0,1168.0,1347.0,1297.0,1136.0,1137.0,1271.0,1310.0,1683.0
20220418,200,0.0,863.0,1011.0,1085.0,1220.0,1202.0,1093.0,1026.0,1083.0,1195.0,1484.0
20220423,205,0.0,858.0,1039.0,1104.0,1397.0,1273.0,1054.0,1182.0,1455.0,1400.0,1643.0
20220426,208,0.0,890.0,1058.0,1015.0,1432.0,1156.0,958.0,1102.0,1267.0,1488.0,1555.0
20220503,215,0.0,750.0,936.0,926.0,1468.0,1217.0,946.0,953.0,1376.0,1489.0,1499.0
20220508,220,0.0,762.0,944.0,960.0,1492.0,1298.0,1005.0,1107.0,1564.0,1519.0,1711.0
20220511,223,0.0,1094.0,1251.0,1283.0,2081.0,1734.0,1280.0,1368.0,1672.0,1915.0,2057.0
20220516,228,0.0,995.0,1121.0,1119.0,1934.0,1385.0,1114.0,1155.0,1553.0,1883.0,1903.0
20220518,230,0.0,806.0,942.0,981.0,1819.0,1396.0,1131.0,1045.0,1369.0,1700.0,1656.0
20220605,248,0.0,999.0,1110.0,1091.0,2154.0,1405.0,1172.0,1185.0,1648.0,2093.0,1989.0
20220610,253,0.0,842.0,959.0,969.0,1821.0,1404.0,1071.0,1099.0,1462.0,1803.0,1784.0
20220622,265,0.0,764.0,910.0,983.0,1768.0,1392.0,1045.0,1078.0,1669.0,1782.0,1798.0
20220627,270,0.0,734.0,844.0,916.0,1890.0,1478.0,1113.0,1066.0,1587.0,1849.0,1694.0
20220702,275,0.0,824.0,950.0,1002.0,2128.0,1530.0,1119.0,1000.0,1650.0,2023.0,1885.0
20220712,285,0.0,781.0,934.0,973.0,1686.0,1338.0,1025.0,995.0,1534.0,1737.0,1785.0
20220720,293,0.0,885.0,995.0,1013.0,1806.0,1373.0,1013.0,1100.0,1450.0,1770.0,1795.0
20220725,298,0.0,765.0,924.0,932.0,1583.0,1205.0,970.0,945.0,1336.0,1611.0,1715.0
20220804,308,0.0,799.0,946.0,997.0,1524.0,1199.0,922.0,1070.0,1493.0,1446.0,1821.0
20220809,313,0.0,778.0,868.0,894.0,1746.0,1258.0,906.0,998.0,1194.0,1552.0,1695.0
20220811,315,0.0,760.0,892.0,894.0,1694.0,1315.0,1013.0,938.0,1354.0,1535.0,1876.0
20220903,338,0.0,862.0,920.0,915.0,1519.0,1071.0,923.0,879.0,1411.0,1332.0,1936.0
20220930,365,0.0,621.0,763.0,748.0,1481.0,1048.0,764.0,812.0,1366.0,1441.0,1967.0
