year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.004795,890.0,1039.0,1048.0,1754.0,1058.0,845.0,1132.0,1543.0,1700.0,1792.0
20211010,10,0.004795,823.0,1005.0,1045.0,1770.0,1158.0,840.0,1225.0,1694.0,1833.0,2055.0
20211013,13,0.004795,909.0,1018.0,1049.0,1638.0,1075.0,810.0,1212.0,1654.0,1513.0,1814.0
20211028,28,0.004795,666.0,787.0,799.0,1223.0,809.0,588.0,964.0,1255.0,1212.0,1294.0
20211030,30,0.004795,725.0,880.0,925.0,1507.0,975.0,742.0,1181.0,1648.0,1538.0,1898.0
20220307,158,0.004795,816.0,892.0,952.0,1372.0,1016.0,869.0,1056.0,1299.0,1360.0,1522.0
20220309,160,0.004795,813.0,875.0,1008.0,1669.0,1196.0,901.0,1153.0,1605.0,1513.0,1747.0
20220312,163,0.004795,912.0,956.0,1066.0,1316.0,1152.0,905.0,1115.0,1417.0,1370.0,1666.0
20220314,165,0.004795,840.0,977.0,1068.0,1884.0,1401.0,1036.0,1289.0,1832.0,1592.0,1793.0
20220322,173,0.004795,918.0,1064.0,1270.0,1497.0,1265.0,985.0,1184.0,1598.0,1500.0,1919.0
20220324,175,0.004795,918.0,1066.0,1274.0,1717.0,1480.0,1137.0,1275.0,1612.0,1697.0,1922.0
20220416,198,0.004795,944.0,1179.0,1178.0,1821.0,1367.0,1153.0,1357.0,1662.0,1756.0,1927.0
20220418,200,0.004795,910.0,1120.0,1247.0,1881.0,1449.0,1229.0,1519.0,1955.0,1974.0,1910.0
20220426,208,0.004795,935.0,1161.0,1182.0,1798.0,1373.0,1162.0,1201.0,1711.0,1895.0,2071.0
20220503,215,0.004795,1027.0,1241.0,1341.0,1933.0,1618.0,1283.0,1482.0,1895.0,2050.0,2050.0
20220508,220,0.004795,1056.0,1305.0,1443.0,2310.0,1702.0,1375.0,1626.0,2057.0,2231.0,2241.0
20220511,223,0.004795,1086.0,1312.0,1455.0,2145.0,1604.0,1247.0,1514.0,1987.0,2017.0,2319.0
20220518,230,0.004795,1132.0,1327.0,1443.0,2406.0,1724.0,1365.0,1682.0,2195.0,2307.0,2218.0
20220610,253,0.004795,1184.0,1369.0,1485.0,2588.0,1751.0,1439.0,1515.0,2376.0,2425.0,2486.0
20220622,265,0.004795,1164.0,1392.0,1522.0,2371.0,1922.0,1513.0,1568.0,2180.0,2433.0,2417.0
20220627,270,0.004795,1199.0,1405.0,1523.0,2423.0,1963.0,1456.0,1645.0,2095.0,2297.0,2422.0
20220712,285,0.004795,1192.0,1406.0,1518.0,2407.0,1925.0,1473.0,1779.0,2246.0,2189.0,2427.0
20220720,293,0.004795,1088.0,1341.0,1360.0,2067.0,1667.0,1254.0,1488.0,1907.0,1926.0,2194.0
20220725,298,0.004795,1045.0,1215.0,1260.0,1988.0,1552.0,1230.0,1332.0,1775.0,1814.0,2117.0
20220809,313,0.004795,1003.0,1265.0,1317.0,1972.0,1546.0,1237.0,1449.0,1871.0,1820.0,2040.0
20220903,338,0.004795,1027.0,1225.0,1212.0,1908.0,1267.0,990.0,1399.0,1930.0,1996.0,2090.0
20220925,360,0.004795,895.0,1000.0,1002.0,1648.0,1227.0,1041.0,1199.0,1565.0,1633.0,1611.0
20220930,365,0.004795,785.0,1051.0,1050.0,1720.0,1295.0,924.0,1283.0,1575.0,1849.0,1810.0
