year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.871079,215.0,295.0,199.0,1170.0,624.0,366.0,437.0,902.0,1079.0,834.0
20211010,10,0.871079,111.0,179.0,112.0,1153.0,712.0,374.0,333.0,856.0,1053.0,965.0
20211013,13,0.871079,147.0,122.0,87.0,1149.0,597.0,305.0,324.0,763.0,940.0,716.0
20211028,28,0.871079,188.0,195.0,107.0,932.0,497.0,262.0,343.0,692.0,794.0,473.0
20211030,30,0.871079,200.0,207.0,144.0,959.0,612.0,322.0,393.0,678.0,808.0,526.0
20211202,63,0.871079,193.0,182.0,109.0,629.0,572.0,341.0,329.0,468.0,553.0,480.0
20220106,98,0.871079,135.0,144.0,57.0,363.0,331.0,235.0,181.0,268.0,301.0,229.0
20220212,135,0.871079,283.0,227.0,176.0,583.0,584.0,440.0,373.0,508.0,556.0,355.0
20220307,158,0.871079,236.0,194.0,170.0,645.0,688.0,510.0,327.0,568.0,569.0,375.0
20220309,160,0.871079,277.0,280.0,239.0,714.0,821.0,576.0,433.0,575.0,644.0,517.0
20220312,163,0.871079,237.0,201.0,206.0,815.0,862.0,587.0,396.0,525.0,626.0,396.0
20220314,165,0.871079,313.0,318.0,282.0,749.0,780.0,607.0,460.0,626.0,663.0,564.0
20220319,170,0.871079,294.0,333.0,341.0,1089.0,1068.0,769.0,575.0,856.0,907.0,832.0
20220322,173,0.871079,249.0,230.0,215.0,857.0,959.0,680.0,463.0,597.0,753.0,484.0
20220324,175,0.871079,304.0,338.0,317.0,939.0,927.0,721.0,534.0,797.0,863.0,753.0
20220416,198,0.871079,263.0,313.0,249.0,1005.0,851.0,601.0,567.0,903.0,886.0,906.0
20220418,200,0.871079,245.0,405.0,327.0,1157.0,964.0,696.0,590.0,946.0,1077.0,1220.0
20220426,208,0.871079,306.0,454.0,334.0,1298.0,862.0,569.0,582.0,1047.0,1158.0,1179.0
20220503,215,0.871079,326.0,575.0,378.0,1637.0,1089.0,698.0,648.0,1276.0,1418.0,1767.0
20220508,220,0.871079,261.0,460.0,301.0,1913.0,1079.0,660.0,670.0,1332.0,1609.0,1868.0
20220516,228,0.871079,393.0,533.0,463.0,2088.0,1155.0,730.0,809.0,1663.0,1931.0,1970.0
20220518,230,0.871079,232.0,370.0,232.0,2130.0,1244.0,776.0,709.0,1599.0,2012.0,2057.0
20220605,248,0.871079,292.0,402.0,294.0,2166.0,1167.0,687.0,695.0,1643.0,1969.0,1961.0
20220622,265,0.871079,196.0,313.0,229.0,2107.0,1270.0,752.0,630.0,1534.0,1824.0,1946.0
20220627,270,0.871079,239.0,331.0,271.0,2075.0,1306.0,776.0,651.0,1654.0,2044.0,2135.0
20220712,285,0.871079,207.0,329.0,232.0,2198.0,1226.0,695.0,606.0,1555.0,2142.0,2141.0
20220720,293,0.871079,310.0,409.0,314.0,1898.0,1124.0,623.0,638.0,1454.0,1894.0,1788.0
20220725,298,0.871079,202.0,321.0,245.0,1945.0,1026.0,583.0,582.0,1482.0,1793.0,1716.0
20220804,308,0.871079,210.0,314.0,246.0,1720.0,913.0,522.0,590.0,1326.0,1486.0,1604.0
20220809,313,0.871079,227.0,348.0,268.0,1740.0,1073.0,650.0,619.0,1405.0,1650.0,1825.0
20220903,338,0.871079,183.0,253.0,162.0,1567.0,777.0,510.0,538.0,1185.0,1357.0,1524.0
20220930,365,0.871079,258.0,213.0,190.0,1349.0,755.0,459.0,490.0,1224.0,1416.0,1195.0
