year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.011151,572.0,807.0,709.0,1884.0,1149.0,657.0,1028.0,1588.0,1737.0,1913.0
20221030,30,0.011151,585.0,804.0,695.0,1853.0,1134.0,669.0,946.0,1574.0,1776.0,1939.0
20221102,33,0.011151,396.0,565.0,501.0,1752.0,961.0,570.0,790.0,1348.0,1560.0,1767.0
20221114,45,0.011151,472.0,636.0,630.0,1554.0,1024.0,628.0,917.0,1376.0,1397.0,1698.0
20221127,58,0.011151,367.0,552.0,456.0,1431.0,1019.0,667.0,825.0,1174.0,1372.0,1604.0
20230116,108,0.011151,207.0,275.0,286.0,926.0,953.0,685.0,415.0,695.0,768.0,975.0
20230406,188,0.011151,559.0,680.0,707.0,1312.0,1480.0,1122.0,838.0,1054.0,1144.0,1350.0
20230421,203,0.011151,582.0,772.0,731.0,1470.0,1308.0,983.0,864.0,1211.0,1304.0,1468.0
20230503,215,0.011151,494.0,789.0,664.0,2164.0,1528.0,1048.0,1004.0,1849.0,2014.0,2032.0
20230508,220,0.011151,482.0,647.0,541.0,1913.0,1354.0,886.0,856.0,1669.0,1853.0,1936.0
20230513,225,0.011151,360.0,586.0,527.0,2259.0,1332.0,823.0,816.0,1907.0,2144.0,2233.0
20230526,238,0.011151,501.0,743.0,597.0,2570.0,1306.0,756.0,794.0,2146.0,2350.0,2338.0
20230528,240,0.011151,424.0,613.0,521.0,2769.0,1377.0,787.0,723.0,2009.0,2618.0,2512.0
20230605,248,0.011151,517.0,717.0,621.0,2598.0,1324.0,756.0,784.0,1983.0,2537.0,2426.0
20230707,280,0.011151,344.0,507.0,452.0,2699.0,1301.0,725.0,602.0,1903.0,2420.0,2625.0
20230712,285,0.011151,509.0,676.0,620.0,2875.0,1441.0,825.0,839.0,2305.0,2800.0,2744.0
20230715,288,0.011151,484.0,631.0,559.0,2624.0,1243.0,691.0,693.0,1897.0,2481.0,2211.0
20230717,290,0.011151,461.0,634.0,545.0,3075.0,1446.0,784.0,707.0,2352.0,2785.0,2532.0
20230816,320,0.011151,151.0,257.0,200.0,1613.0,752.0,436.0,427.0,1165.0,1491.0,1379.0
20230819,323,0.011151,339.0,472.0,412.0,2108.0,1000.0,582.0,612.0,1567.0,1995.0,1797.0
20230821,325,0.011151,375.0,511.0,408.0,2558.0,1256.0,713.0,730.0,1885.0,2306.0,2154.0
20230824,328,0.011151,331.0,393.0,383.0,1993.0,1026.0,567.0,563.0,1430.0,1859.0,1647.0
20230905,340,0.011151,258.0,370.0,281.0,2168.0,1040.0,567.0,543.0,1560.0,1960.0,1702.0
20230908,343,0.011151,328.0,401.0,342.0,2139.0,956.0,518.0,586.0,1482.0,1880.0,1575.0
20230910,345,0.011151,280.0,421.0,306.0,2142.0,1053.0,565.0,585.0,1638.0,1881.0,1716.0
20230915,350,0.011151,279.0,366.0,325.0,2036.0,1005.0,551.0,548.0,1589.0,1851.0,1662.0
20230925,360,0.011151,350.0,482.0,347.0,2242.0,1090.0,593.0,646.0,1619.0,1984.0,1735.0
