year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.114614,364.0,415.0,368.0,613.0,464.0,308.0,475.0,564.0,587.0,616.0
20221030,30,0.114614,382.0,397.0,357.0,570.0,417.0,276.0,408.0,520.0,525.0,566.0
20221114,45,0.114614,246.0,264.0,222.0,281.0,207.0,121.0,304.0,323.0,291.0,341.0
20221127,58,0.114614,260.0,247.0,133.0,314.0,247.0,208.0,215.0,230.0,258.0,318.0
20230421,203,0.114614,247.0,262.0,244.0,523.0,631.0,566.0,374.0,490.0,424.0,345.0
20230503,215,0.114614,206.0,274.0,267.0,989.0,949.0,674.0,581.0,847.0,920.0,682.0
20230508,220,0.114614,291.0,338.0,308.0,1085.0,936.0,728.0,604.0,966.0,1023.0,729.0
20230513,225,0.114614,292.0,325.0,326.0,1255.0,1020.0,716.0,594.0,1065.0,1138.0,914.0
20230526,238,0.114614,239.0,243.0,290.0,1428.0,1250.0,994.0,476.0,1260.0,1333.0,955.0
20230528,240,0.114614,332.0,392.0,399.0,1417.0,1081.0,795.0,613.0,1232.0,1310.0,1088.0
20230605,248,0.114614,283.0,278.0,278.0,1462.0,1275.0,965.0,672.0,1282.0,1492.0,1076.0
20230607,250,0.114614,550.0,579.0,609.0,1796.0,1410.0,1034.0,853.0,1489.0,1701.0,1374.0
20230707,280,0.114614,429.0,436.0,471.0,1514.0,1285.0,899.0,815.0,1354.0,1472.0,1134.0
20230715,288,0.114614,292.0,291.0,278.0,1363.0,1077.0,665.0,594.0,981.0,1260.0,977.0
20230816,320,0.114614,185.0,258.0,253.0,1048.0,842.0,590.0,509.0,871.0,920.0,736.0
20230819,323,0.114614,200.0,254.0,220.0,946.0,707.0,492.0,422.0,747.0,873.0,667.0
20230821,325,0.114614,305.0,367.0,409.0,1298.0,1114.0,760.0,724.0,1043.0,1213.0,867.0
20230824,328,0.114614,160.0,159.0,143.0,786.0,691.0,403.0,304.0,566.0,750.0,454.0
20230905,340,0.114614,172.0,178.0,202.0,896.0,802.0,578.0,385.0,735.0,802.0,486.0
20230908,343,0.114614,151.0,171.0,159.0,682.0,578.0,471.0,202.0,453.0,665.0,383.0
20230910,345,0.114614,201.0,197.0,244.0,789.0,770.0,506.0,471.0,697.0,789.0,500.0
20230915,350,0.114614,180.0,184.0,159.0,778.0,712.0,520.0,408.0,652.0,716.0,459.0
20230925,360,0.114614,241.0,273.0,261.0,846.0,713.0,541.0,491.0,716.0,764.0,601.0
