year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.602216,308.0,444.0,300.0,2753.0,1129.0,537.0,763.0,2059.0,2707.0,2501.0
20211010,10,0.602216,196.0,296.0,178.0,2805.0,1152.0,504.0,710.0,2133.0,2527.0,2133.0
20211013,13,0.602216,210.0,226.0,164.0,1638.0,673.0,357.0,479.0,1291.0,1374.0,1409.0
20211023,23,0.602216,305.0,410.0,364.0,2569.0,1098.0,546.0,850.0,1707.0,2181.0,1774.0
20211028,28,0.602216,237.0,386.0,283.0,1691.0,873.0,463.0,742.0,1215.0,1405.0,1455.0
20211030,30,0.602216,286.0,449.0,332.0,2267.0,1123.0,557.0,1043.0,1723.0,2143.0,1426.0
20211122,53,0.602216,164.0,152.0,130.0,1130.0,932.0,610.0,422.0,872.0,993.0,1065.0
20220106,98,0.602216,73.0,132.0,54.0,716.0,559.0,449.0,216.0,565.0,560.0,669.0
20220212,135,0.602216,372.0,326.0,325.0,1269.0,998.0,666.0,568.0,986.0,1113.0,822.0
20220307,158,0.602216,501.0,519.0,597.0,1413.0,1271.0,1011.0,767.0,1118.0,1204.0,1284.0
20220309,160,0.602216,484.0,508.0,596.0,1503.0,1427.0,1094.0,793.0,1150.0,1320.0,1345.0
20220312,163,0.602216,455.0,522.0,568.0,1429.0,1372.0,1028.0,766.0,1114.0,1234.0,1327.0
20220314,165,0.602216,545.0,547.0,675.0,1492.0,1492.0,1121.0,755.0,1160.0,1277.0,1349.0
20220319,170,0.602216,450.0,526.0,627.0,1535.0,1496.0,1122.0,827.0,1169.0,1409.0,1428.0
20220322,173,0.602216,473.0,552.0,608.0,1464.0,1396.0,1034.0,788.0,1176.0,1328.0,1412.0
20220324,175,0.602216,518.0,592.0,678.0,1621.0,1507.0,1139.0,844.0,1213.0,1460.0,1465.0
20220327,178,0.602216,458.0,544.0,585.0,1610.0,1324.0,971.0,784.0,1133.0,1331.0,1466.0
20220416,198,0.602216,342.0,533.0,488.0,2047.0,1252.0,867.0,901.0,1645.0,1790.0,1737.0
20220418,200,0.602216,359.0,544.0,481.0,1983.0,1365.0,919.0,912.0,1588.0,1717.0,1643.0
20220423,205,0.602216,378.0,591.0,502.0,2209.0,1473.0,953.0,970.0,1819.0,2021.0,1889.0
20220426,208,0.602216,368.0,603.0,433.0,2365.0,1294.0,784.0,937.0,1936.0,2230.0,2023.0
20220503,215,0.602216,357.0,706.0,418.0,3100.0,1525.0,849.0,1058.0,2568.0,2824.0,2578.0
20220511,223,0.602216,275.0,621.0,278.0,3841.0,1529.0,722.0,901.0,2858.0,3525.0,3762.0
20220516,228,0.602216,363.0,634.0,406.0,3448.0,1428.0,791.0,876.0,2586.0,3296.0,3416.0
20220518,230,0.602216,175.0,465.0,211.0,3685.0,1504.0,736.0,808.0,2836.0,3394.0,3478.0
20220610,253,0.602216,187.0,375.0,177.0,3467.0,1432.0,670.0,647.0,2563.0,3265.0,3723.0
20220622,265,0.602216,206.0,405.0,209.0,3720.0,1583.0,744.0,707.0,2861.0,3414.0,3481.0
20220627,270,0.602216,164.0,403.0,204.0,3566.0,1597.0,724.0,715.0,2664.0,3224.0,3431.0
20220712,285,0.602216,173.0,384.0,186.0,3585.0,1520.0,700.0,672.0,2668.0,3324.0,3534.0
20220720,293,0.602216,278.0,488.0,308.0,3033.0,1383.0,640.0,720.0,2337.0,2851.0,3276.0
20220725,298,0.602216,242.0,436.0,250.0,3148.0,1279.0,600.0,646.0,2230.0,2857.0,3191.0
20220804,308,0.602216,210.0,417.0,228.0,3062.0,1301.0,585.0,714.0,2201.0,2904.0,2921.0
20220809,313,0.602216,255.0,378.0,234.0,3146.0,1356.0,618.0,781.0,2250.0,3086.0,2935.0
20220816,320,0.602216,221.0,394.0,230.0,3164.0,1376.0,603.0,791.0,2449.0,2984.0,3090.0
20220930,365,0.602216,215.0,257.0,169.0,2988.0,1229.0,532.0,761.0,2227.0,2473.0,2503.0
