year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,938.0,995.0,992.0,1154.0,1180.0,951.0,1103.0,1141.0,1170.0,1110.0
20221030,30,0.0,959.0,1055.0,1027.0,1149.0,1217.0,1009.0,1094.0,1159.0,1115.0,1131.0
20221102,33,0.0,974.0,1013.0,1032.0,1028.0,1097.0,977.0,938.0,1009.0,1004.0,1172.0
20221114,45,0.0,1031.0,1029.0,1020.0,1054.0,1135.0,953.0,984.0,1025.0,1038.0,1113.0
20221127,58,0.0,1000.0,963.0,873.0,878.0,967.0,841.0,808.0,882.0,858.0,1047.0
20230116,108,0.0,754.0,760.0,903.0,951.0,1187.0,971.0,890.0,895.0,929.0,955.0
20230406,188,0.0,1085.0,1172.0,1155.0,1225.0,1419.0,1229.0,1189.0,1279.0,1186.0,1110.0
20230421,203,0.0,1109.0,1232.0,1253.0,1274.0,1418.0,1295.0,1259.0,1253.0,1260.0,1190.0
20230503,215,0.0,1060.0,1172.0,1207.0,1285.0,1507.0,1327.0,1219.0,1229.0,1270.0,1178.0
20230508,220,0.0,1078.0,1154.0,1189.0,1226.0,1490.0,1310.0,1197.0,1220.0,1199.0,1171.0
20230513,225,0.0,1086.0,1254.0,1303.0,1359.0,1558.0,1350.0,1290.0,1324.0,1297.0,1275.0
20230528,240,0.0,1107.0,1263.0,1297.0,1367.0,1610.0,1451.0,1288.0,1359.0,1373.0,1346.0
20230607,250,0.0,1250.0,1452.0,1511.0,1550.0,1845.0,1615.0,1476.0,1513.0,1548.0,1536.0
20230715,288,0.0,1334.0,1461.0,1536.0,1559.0,1772.0,1514.0,1505.0,1509.0,1521.0,1489.0
20230717,290,0.0,1280.0,1410.0,1457.0,1462.0,1698.0,1455.0,1420.0,1432.0,1402.0,1424.0
20230816,320,0.0,1058.0,1229.0,1247.0,1187.0,1427.0,1196.0,1236.0,1266.0,1194.0,1209.0
20230819,323,0.0,1148.0,1288.0,1316.0,1329.0,1513.0,1323.0,1286.0,1317.0,1296.0,1290.0
20230824,328,0.0,1127.0,1313.0,1339.0,1276.0,1483.0,1250.0,1279.0,1290.0,1275.0,1241.0
20230905,340,0.0,978.0,1176.0,1106.0,1135.0,1347.0,1142.0,1152.0,1149.0,1164.0,1025.0
20230908,343,0.0,1110.0,1210.0,1209.0,1171.0,1352.0,1206.0,1185.0,1208.0,1173.0,1109.0
20230910,345,0.0,1006.0,1140.0,1064.0,1127.0,1336.0,1106.0,1145.0,1155.0,1140.0,1083.0
20230915,350,0.0,981.0,1070.0,1065.0,1116.0,1280.0,1088.0,1075.0,1111.0,1062.0,1048.0
20230925,360,0.0,954.0,1069.0,1021.0,1106.0,1273.0,1100.0,1059.0,1084.0,1063.0,1072.0
