year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.753757,324.0,563.0,462.0,1860.0,1086.0,728.0,841.0,1476.0,1702.0,1889.0
20211010,10,0.753757,277.0,487.0,397.0,1645.0,1047.0,678.0,757.0,1383.0,1492.0,1719.0
20211013,13,0.753757,392.0,568.0,530.0,1695.0,1139.0,735.0,935.0,1513.0,1631.0,1879.0
20211028,28,0.753757,361.0,500.0,610.0,1581.0,1173.0,848.0,908.0,1226.0,1337.0,1481.0
20211030,30,0.753757,390.0,499.0,629.0,1399.0,1163.0,848.0,888.0,1160.0,1231.0,1376.0
20211122,53,0.753757,446.0,429.0,453.0,713.0,779.0,680.0,518.0,617.0,669.0,721.0
20211202,63,0.753757,484.0,511.0,550.0,993.0,1005.0,783.0,690.0,830.0,903.0,838.0
20220106,98,0.753757,429.0,457.0,491.0,834.0,828.0,730.0,564.0,718.0,732.0,735.0
20220212,135,0.753757,517.0,580.0,615.0,1076.0,1073.0,910.0,785.0,952.0,1006.0,1024.0
20220307,158,0.753757,537.0,611.0,666.0,1088.0,1134.0,982.0,855.0,966.0,1044.0,1007.0
20220309,160,0.753757,531.0,682.0,852.0,1278.0,1272.0,1030.0,944.0,1099.0,1178.0,1166.0
20220312,163,0.753757,543.0,613.0,694.0,1152.0,1289.0,1089.0,879.0,1045.0,1096.0,1113.0
20220314,165,0.753757,538.0,600.0,671.0,1153.0,1231.0,1047.0,854.0,1033.0,1069.0,1135.0
20220319,170,0.753757,553.0,645.0,735.0,1308.0,1403.0,1191.0,962.0,1132.0,1222.0,1249.0
20220322,173,0.753757,555.0,652.0,714.0,1203.0,1288.0,1063.0,904.0,1072.0,1129.0,1191.0
20220324,175,0.753757,485.0,570.0,651.0,1192.0,1270.0,1049.0,842.0,1055.0,1109.0,1137.0
20220416,198,0.753757,496.0,613.0,662.0,1460.0,1264.0,1054.0,987.0,1287.0,1360.0,1413.0
20220418,200,0.753757,440.0,609.0,633.0,1810.0,1533.0,1442.0,976.0,1325.0,1750.0,1407.0
20220426,208,0.753757,432.0,638.0,584.0,1625.0,1207.0,948.0,1007.0,1414.0,1512.0,1571.0
20220503,215,0.753757,389.0,758.0,524.0,2098.0,1363.0,926.0,1050.0,1847.0,2019.0,2151.0
20220508,220,0.753757,339.0,661.0,436.0,2465.0,1400.0,929.0,1001.0,2138.0,2368.0,2630.0
20220511,223,0.753757,275.0,517.0,454.0,1797.0,951.0,565.0,741.0,1662.0,1780.0,1923.0
20220518,230,0.753757,292.0,544.0,391.0,2692.0,1403.0,876.0,917.0,2139.0,2479.0,2816.0
20220605,248,0.753757,366.0,620.0,445.0,2549.0,1368.0,933.0,931.0,2102.0,2491.0,2917.0
20220622,265,0.753757,330.0,521.0,426.0,2543.0,1521.0,973.0,835.0,2128.0,2399.0,2862.0
20220627,270,0.753757,258.0,493.0,460.0,2448.0,1480.0,946.0,890.0,1958.0,2375.0,2742.0
20220702,275,0.753757,376.0,565.0,559.0,2646.0,1627.0,1010.0,995.0,2221.0,2514.0,2955.0
20220712,285,0.753757,315.0,515.0,463.0,2688.0,1532.0,954.0,907.0,2059.0,2357.0,2911.0
20220720,293,0.753757,412.0,616.0,531.0,2435.0,1463.0,929.0,892.0,1868.0,2269.0,2700.0
20220725,298,0.753757,346.0,548.0,475.0,2190.0,1374.0,912.0,816.0,1772.0,2074.0,2569.0
20220804,308,0.753757,339.0,502.0,452.0,2196.0,1317.0,864.0,771.0,1759.0,1996.0,2405.0
20220809,313,0.753757,364.0,547.0,494.0,2161.0,1425.0,939.0,789.0,1803.0,2086.0,2521.0
20220903,338,0.753757,284.0,484.0,393.0,2111.0,1233.0,836.0,755.0,1803.0,2131.0,2405.0
20220930,365,0.753757,283.0,494.0,352.0,2279.0,1189.0,679.0,787.0,1821.0,2134.0,2339.0
