year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211010,10,0.0,1101.0,1273.0,1430.0,1481.0,1438.0,1361.0,1418.0,1484.0,1445.0,1684.0
20211028,28,0.0,1125.0,1302.0,1365.0,1349.0,1244.0,1171.0,1299.0,1351.0,1298.0,1555.0
20211030,30,0.0,1181.0,1313.0,1455.0,1518.0,1456.0,1398.0,1362.0,1465.0,1548.0,1669.0
20220121,113,0.0,1127.0,1087.0,1097.0,1346.0,743.0,668.0,1317.0,1329.0,1371.0,1193.0
20220212,135,0.0,1139.0,1277.0,1371.0,1237.0,1117.0,1006.0,1112.0,1138.0,1216.0,1522.0
20220307,158,0.0,999.0,1151.0,1259.0,1253.0,1204.0,1170.0,1223.0,1251.0,1257.0,1446.0
20220309,160,0.0,940.0,1158.0,1277.0,1325.0,1291.0,1288.0,1247.0,1270.0,1268.0,1523.0
20220312,163,0.0,1062.0,1209.0,1334.0,1385.0,1395.0,1305.0,1283.0,1274.0,1336.0,1587.0
20220314,165,0.0,1022.0,1171.0,1314.0,1281.0,1342.0,1287.0,1275.0,1274.0,1263.0,1508.0
20220322,173,0.0,1069.0,1284.0,1362.0,1408.0,1374.0,1289.0,1269.0,1345.0,1324.0,1608.0
20220324,175,0.0,1023.0,1201.0,1312.0,1372.0,1401.0,1346.0,1342.0,1386.0,1320.0,1568.0
20220416,198,0.0,1033.0,1209.0,1341.0,1427.0,1318.0,1336.0,1300.0,1393.0,1396.0,1697.0
20220418,200,0.0,954.0,1109.0,1221.0,1305.0,1230.0,1255.0,1151.0,1207.0,1241.0,1636.0
20220426,208,0.0,1018.0,1246.0,1358.0,1360.0,1367.0,1366.0,1241.0,1394.0,1340.0,1881.0
20220503,215,0.0,1003.0,1241.0,1332.0,1525.0,1506.0,1371.0,1357.0,1464.0,1462.0,1687.0
20220508,220,0.0,986.0,1186.0,1296.0,1343.0,1298.0,1277.0,1268.0,1349.0,1335.0,1655.0
20220518,230,0.0,1102.0,1349.0,1456.0,1411.0,1358.0,1301.0,1323.0,1368.0,1406.0,1868.0
20220602,245,0.0,1311.0,1457.0,1572.0,1505.0,1540.0,1445.0,1459.0,1499.0,1468.0,1955.0
20220605,248,0.0,1234.0,1463.0,1539.0,1591.0,1565.0,1462.0,1472.0,1587.0,1547.0,1880.0
20220610,253,0.0,1181.0,1412.0,1541.0,1497.0,1481.0,1425.0,1411.0,1553.0,1519.0,1901.0
20220622,265,0.0,1054.0,1282.0,1426.0,1370.0,1458.0,1354.0,1311.0,1362.0,1332.0,1719.0
20220627,270,0.0,1135.0,1346.0,1505.0,1413.0,1351.0,1325.0,1424.0,1418.0,1385.0,1885.0
20220712,285,0.0,1131.0,1336.0,1466.0,1393.0,1493.0,1399.0,1404.0,1470.0,1404.0,1767.0
20220720,293,0.0,1247.0,1488.0,1663.0,1487.0,1447.0,1410.0,1487.0,1574.0,1534.0,2003.0
20220725,298,0.0,1193.0,1447.0,1574.0,1557.0,1498.0,1438.0,1440.0,1501.0,1484.0,1848.0
20220804,308,0.0,1264.0,1540.0,1647.0,1665.0,1505.0,1504.0,1536.0,1575.0,1615.0,2035.0
20220809,313,0.0,1292.0,1546.0,1683.0,1497.0,1489.0,1455.0,1547.0,1581.0,1570.0,2055.0
