year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.010802,503.0,672.0,685.0,1447.0,1148.0,691.0,937.0,1369.0,1269.0,1718.0
20221030,30,0.010802,517.0,739.0,805.0,1597.0,1282.0,839.0,966.0,1531.0,1487.0,1796.0
20221102,33,0.010802,467.0,600.0,696.0,1401.0,1087.0,754.0,775.0,1263.0,1316.0,1660.0
20221114,45,0.010802,611.0,703.0,771.0,1490.0,1234.0,847.0,872.0,1244.0,1199.0,1606.0
20221127,58,0.010802,457.0,488.0,595.0,1260.0,977.0,661.0,671.0,961.0,988.0,1141.0
20230116,108,0.010802,416.0,389.0,465.0,1052.0,1038.0,784.0,602.0,812.0,922.0,897.0
20230406,188,0.010802,348.0,441.0,392.0,900.0,993.0,759.0,529.0,661.0,742.0,694.0
20230421,203,0.010802,290.0,358.0,311.0,801.0,765.0,565.0,461.0,586.0,720.0,549.0
20230503,215,0.010802,140.0,250.0,198.0,1050.0,891.0,630.0,515.0,833.0,1011.0,698.0
20230508,220,0.010802,158.0,231.0,150.0,1031.0,831.0,560.0,500.0,922.0,972.0,632.0
20230513,225,0.010802,163.0,274.0,203.0,1591.0,997.0,626.0,558.0,1246.0,1294.0,821.0
20230526,238,0.010802,260.0,375.0,271.0,1568.0,948.0,573.0,619.0,1432.0,1472.0,1043.0
20230528,240,0.010802,215.0,291.0,193.0,1525.0,969.0,636.0,552.0,1451.0,1604.0,1126.0
20230605,248,0.010802,265.0,322.0,225.0,1417.0,897.0,525.0,567.0,1123.0,1272.0,915.0
20230607,250,0.010802,311.0,384.0,283.0,1815.0,1120.0,667.0,636.0,1523.0,1892.0,1162.0
20230707,280,0.010802,136.0,215.0,145.0,1599.0,924.0,549.0,425.0,1326.0,1608.0,1079.0
20230715,288,0.010802,400.0,480.0,390.0,1792.0,1035.0,653.0,684.0,1371.0,1701.0,1266.0
20230816,320,0.010802,67.0,170.0,89.0,1728.0,879.0,480.0,414.0,1324.0,1427.0,1109.0
20230819,323,0.010802,174.0,271.0,182.0,1561.0,830.0,486.0,495.0,1123.0,1251.0,1009.0
20230824,328,0.010802,160.0,250.0,173.0,1564.0,853.0,458.0,476.0,1087.0,1426.0,975.0
20230905,340,0.010802,109.0,236.0,137.0,1532.0,759.0,398.0,349.0,1267.0,1495.0,1245.0
20230908,343,0.010802,219.0,361.0,230.0,1450.0,755.0,417.0,465.0,1000.0,1317.0,1185.0
20230910,345,0.010802,200.0,359.0,205.0,1611.0,925.0,478.0,517.0,1206.0,1569.0,1249.0
20230915,350,0.010802,161.0,317.0,175.0,1654.0,871.0,445.0,445.0,1100.0,1296.0,1332.0
20230925,360,0.010802,354.0,455.0,328.0,1794.0,988.0,552.0,624.0,1265.0,1514.0,1547.0
