year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.328699,398.0,474.0,405.0,1933.0,1161.0,742.0,704.0,1469.0,1707.0,1808.0
20211010,10,0.328699,319.0,505.0,358.0,1708.0,1267.0,789.0,702.0,1389.0,1629.0,1596.0
20211013,13,0.328699,418.0,542.0,460.0,1950.0,1290.0,742.0,804.0,1441.0,1768.0,1738.0
20211023,23,0.328699,496.0,562.0,471.0,1860.0,1347.0,841.0,816.0,1515.0,1567.0,1647.0
20211028,28,0.328699,386.0,487.0,385.0,1491.0,1145.0,783.0,767.0,1297.0,1330.0,1438.0
20211030,30,0.328699,441.0,604.0,477.0,1648.0,1326.0,862.0,827.0,1271.0,1387.0,1400.0
20211122,53,0.328699,817.0,772.0,691.0,1037.0,1095.0,1026.0,763.0,907.0,936.0,1048.0
20211202,63,0.328699,683.0,672.0,559.0,1157.0,1229.0,925.0,693.0,927.0,1020.0,1173.0
20220106,98,0.328699,598.0,554.0,472.0,904.0,854.0,707.0,540.0,716.0,746.0,925.0
20220212,135,0.328699,475.0,528.0,502.0,1183.0,1157.0,825.0,742.0,878.0,1118.0,1166.0
20220307,158,0.328699,480.0,588.0,571.0,1470.0,1322.0,1117.0,825.0,1102.0,1313.0,1426.0
20220309,160,0.328699,520.0,633.0,613.0,1418.0,1482.0,1183.0,782.0,1075.0,1157.0,1403.0
20220312,163,0.328699,469.0,635.0,624.0,1410.0,1525.0,1246.0,907.0,1174.0,1386.0,1478.0
20220314,165,0.328699,561.0,651.0,664.0,1607.0,1515.0,1259.0,837.0,1370.0,1506.0,1550.0
20220319,170,0.328699,614.0,775.0,771.0,1798.0,1870.0,1503.0,971.0,1368.0,1769.0,1840.0
20220322,173,0.328699,517.0,636.0,665.0,1616.0,1643.0,1234.0,953.0,1297.0,1584.0,1602.0
20220324,175,0.328699,611.0,732.0,726.0,1527.0,1503.0,1298.0,985.0,1433.0,1515.0,1604.0
20220329,180,0.328699,696.0,834.0,825.0,1733.0,1647.0,1355.0,1029.0,1549.0,1635.0,1824.0
20220416,198,0.328699,453.0,622.0,569.0,1861.0,1383.0,1090.0,935.0,1508.0,1582.0,1813.0
20220418,200,0.328699,487.0,714.0,657.0,1951.0,1551.0,1174.0,979.0,1511.0,1668.0,1995.0
20220423,205,0.328699,581.0,796.0,675.0,2202.0,1668.0,1189.0,1048.0,2008.0,2159.0,2372.0
20220426,208,0.328699,449.0,829.0,579.0,2171.0,1470.0,1082.0,1050.0,1938.0,2036.0,2406.0
20220503,215,0.328699,499.0,818.0,519.0,2900.0,1691.0,1089.0,1115.0,2437.0,2711.0,2919.0
20220508,220,0.328699,468.0,697.0,501.0,2821.0,1599.0,1026.0,1012.0,2423.0,2811.0,2880.0
20220511,223,0.328699,461.0,717.0,616.0,3267.0,1695.0,1080.0,1004.0,2603.0,2974.0,3330.0
20220516,228,0.328699,678.0,862.0,725.0,2823.0,1563.0,1069.0,1090.0,2278.0,2650.0,2834.0
20220518,230,0.328699,448.0,677.0,520.0,3155.0,1638.0,1014.0,946.0,2389.0,2946.0,3156.0
20220605,248,0.328699,666.0,947.0,746.0,3195.0,1672.0,1132.0,1119.0,2436.0,2977.0,3226.0
20220610,253,0.328699,550.0,792.0,750.0,3253.0,1789.0,1183.0,1137.0,2426.0,3017.0,3230.0
20220622,265,0.328699,550.0,774.0,877.0,2810.0,1813.0,1180.0,1097.0,2117.0,2515.0,2835.0
20220627,270,0.328699,527.0,792.0,864.0,2770.0,1835.0,1208.0,1087.0,2103.0,2515.0,2678.0
20220702,275,0.328699,572.0,827.0,899.0,2877.0,1962.0,1327.0,1159.0,2144.0,2604.0,2936.0
20220712,285,0.328699,551.0,777.0,865.0,2774.0,1948.0,1309.0,1204.0,2217.0,2608.0,2849.0
20220720,293,0.328699,594.0,793.0,875.0,2635.0,1700.0,1124.0,1097.0,2068.0,2475.0,2739.0
20220725,298,0.328699,513.0,746.0,844.0,2464.0,1608.0,1090.0,1049.0,1962.0,2309.0,2648.0
20220804,308,0.328699,526.0,753.0,819.0,2391.0,1519.0,1022.0,1025.0,1856.0,2201.0,2447.0
20220809,313,0.328699,548.0,729.0,809.0,2481.0,1643.0,1079.0,1062.0,1945.0,2258.0,2583.0
20220811,315,0.328699,682.0,908.0,932.0,2742.0,1923.0,1308.0,1158.0,2145.0,2531.0,2659.0
20220816,320,0.328699,645.0,826.0,874.0,2437.0,1748.0,1174.0,1179.0,1963.0,2231.0,2645.0
20220903,338,0.328699,343.0,599.0,482.0,2650.0,1433.0,937.0,879.0,2015.0,2442.0,2633.0
20220930,365,0.328699,385.0,456.0,404.0,2350.0,1316.0,839.0,891.0,1895.0,2218.0,2301.0
