year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20211008,8,0.139809,1080.0,1104.0,930.0,1581.0,1040.0,750.0,963.0,1434.0,1478.0,1309.0
20211010,10,0.139809,856.0,864.0,767.0,1786.0,1183.0,804.0,928.0,1422.0,1645.0,1349.0
20211013,13,0.139809,864.0,801.0,740.0,1350.0,1012.0,696.0,842.0,1221.0,1279.0,1061.0
20211023,23,0.139809,1021.0,948.0,850.0,1580.0,1193.0,842.0,1128.0,1418.0,1546.0,1281.0
20211028,28,0.139809,873.0,919.0,809.0,1359.0,933.0,638.0,1004.0,1172.0,1228.0,1002.0
20211030,30,0.139809,770.0,813.0,801.0,1293.0,1116.0,743.0,953.0,1114.0,1174.0,1040.0
20211122,53,0.139809,428.0,356.0,369.0,854.0,928.0,602.0,576.0,698.0,740.0,691.0
20220106,98,0.139809,218.0,246.0,225.0,553.0,604.0,496.0,432.0,476.0,524.0,453.0
20220212,135,0.139809,732.0,728.0,664.0,907.0,972.0,774.0,776.0,821.0,890.0,846.0
20220227,150,0.139809,1062.0,946.0,847.0,925.0,891.0,678.0,846.0,909.0,908.0,940.0
20220307,158,0.139809,953.0,938.0,877.0,1118.0,1161.0,984.0,959.0,1045.0,1064.0,1003.0
20220309,160,0.139809,853.0,832.0,786.0,1156.0,1252.0,994.0,921.0,1038.0,1073.0,1005.0
20220312,163,0.139809,960.0,959.0,898.0,1162.0,1294.0,1050.0,1012.0,1050.0,1106.0,1088.0
20220314,165,0.139809,1013.0,945.0,914.0,1260.0,1301.0,1104.0,1032.0,1173.0,1210.0,1138.0
20220319,170,0.139809,1085.0,1089.0,1070.0,1396.0,1508.0,1234.0,1133.0,1300.0,1376.0,1384.0
20220322,173,0.139809,1079.0,1034.0,982.0,1292.0,1371.0,1114.0,1035.0,1169.0,1203.0,1217.0
20220324,175,0.139809,1012.0,1019.0,971.0,1375.0,1389.0,1147.0,1098.0,1282.0,1344.0,1221.0
20220327,178,0.139809,1226.0,1242.0,1177.0,1455.0,1409.0,1159.0,1182.0,1307.0,1424.0,1427.0
20220329,180,0.139809,1120.0,1108.0,1112.0,1556.0,1550.0,1239.0,1220.0,1404.0,1480.0,1372.0
20220411,193,0.139809,1103.0,1093.0,1042.0,1495.0,1571.0,1227.0,1251.0,1364.0,1440.0,1395.0
20220416,198,0.139809,1267.0,1193.0,1135.0,1470.0,1279.0,1047.0,1116.0,1321.0,1409.0,1348.0
20220418,200,0.139809,1082.0,1016.0,970.0,1472.0,1309.0,1007.0,1102.0,1369.0,1433.0,1218.0
20220423,205,0.139809,1223.0,1203.0,1119.0,1710.0,1376.0,1047.0,1190.0,1552.0,1594.0,1565.0
20220426,208,0.139809,1185.0,1200.0,1139.0,1684.0,1309.0,1045.0,1159.0,1604.0,1618.0,1469.0
20220503,215,0.139809,1082.0,1106.0,1011.0,2027.0,1362.0,989.0,1035.0,1753.0,1932.0,1850.0
20220506,218,0.139809,963.0,844.0,688.0,1041.0,587.0,432.0,630.0,945.0,990.0,954.0
20220508,220,0.139809,1069.0,1089.0,976.0,2205.0,1409.0,956.0,985.0,1934.0,2050.0,1902.0
20220511,223,0.139809,1409.0,1431.0,1281.0,2163.0,1445.0,1005.0,1197.0,1832.0,2080.0,1947.0
20220516,228,0.139809,1290.0,1301.0,1201.0,2193.0,1407.0,1059.0,1172.0,1861.0,2093.0,1923.0
20220518,230,0.139809,1207.0,1204.0,1097.0,2271.0,1537.0,1096.0,1118.0,1992.0,2294.0,2015.0
20220605,248,0.139809,1403.0,1416.0,1284.0,2350.0,1524.0,1125.0,1260.0,2008.0,2246.0,2069.0
20220610,253,0.139809,1437.0,1412.0,1288.0,2286.0,1565.0,1099.0,1131.0,1923.0,2252.0,1896.0
20220622,265,0.139809,1260.0,1252.0,1125.0,2099.0,1532.0,1103.0,1083.0,1888.0,2070.0,1967.0
20220627,270,0.139809,1238.0,1264.0,1156.0,2100.0,1571.0,1119.0,1135.0,1783.0,2087.0,2057.0
20220702,275,0.139809,1442.0,1392.0,1247.0,2371.0,1707.0,1202.0,1210.0,2015.0,2279.0,2071.0
20220712,285,0.139809,1304.0,1294.0,1164.0,2142.0,1549.0,1116.0,1155.0,1831.0,2027.0,1922.0
20220720,293,0.139809,1316.0,1316.0,1226.0,2001.0,1494.0,1077.0,1162.0,1726.0,1958.0,1829.0
20220725,298,0.139809,1247.0,1253.0,1151.0,1977.0,1361.0,996.0,1121.0,1702.0,1923.0,1729.0
20220804,308,0.139809,1275.0,1284.0,1145.0,2055.0,1327.0,944.0,1098.0,1637.0,1931.0,1742.0
20220809,313,0.139809,1334.0,1291.0,1161.0,1957.0,1387.0,982.0,1076.0,1673.0,1919.0,1713.0
20220811,315,0.139809,1211.0,1231.0,1116.0,2174.0,1492.0,1055.0,1150.0,1838.0,2049.0,1976.0
20220903,338,0.139809,1338.0,1299.0,1136.0,2045.0,1281.0,921.0,1081.0,1711.0,1950.0,1689.0
20220930,365,0.139809,1070.0,1069.0,929.0,1954.0,1218.0,821.0,1061.0,1667.0,1818.0,1581.0
