year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,595.0,648.0,622.0,866.0,942.0,729.0,810.0,893.0,876.0,773.0
20221030,30,0.0,600.0,723.0,596.0,1075.0,1072.0,863.0,952.0,1041.0,1066.0,743.0
20221102,33,0.0,657.0,716.0,677.0,714.0,691.0,626.0,566.0,669.0,690.0,908.0
20221114,45,0.0,898.0,980.0,913.0,863.0,856.0,700.0,814.0,853.0,889.0,1072.0
20230116,108,0.0,591.0,590.0,572.0,684.0,710.0,556.0,542.0,526.0,597.0,745.0
20230406,188,0.0,290.0,323.0,350.0,749.0,944.0,786.0,616.0,634.0,714.0,514.0
20230421,203,0.0,359.0,418.0,454.0,875.0,1019.0,908.0,790.0,839.0,855.0,551.0
20230503,215,0.0,345.0,409.0,535.0,1018.0,1299.0,1183.0,865.0,933.0,1000.0,681.0
20230508,220,0.0,380.0,420.0,545.0,1008.0,1261.0,1177.0,808.0,940.0,942.0,652.0
20230513,225,0.0,391.0,494.0,624.0,1034.0,1340.0,1179.0,920.0,1042.0,1017.0,818.0
20230526,238,0.0,460.0,520.0,619.0,1153.0,1272.0,1084.0,889.0,1042.0,1163.0,862.0
20230528,240,0.0,461.0,529.0,647.0,1195.0,1395.0,1250.0,996.0,1159.0,1170.0,903.0
20230605,248,0.0,462.0,522.0,648.0,1124.0,1315.0,1084.0,888.0,950.0,1100.0,868.0
20230607,250,0.0,651.0,762.0,898.0,1343.0,1564.0,1379.0,1066.0,1185.0,1203.0,1132.0
20230715,288,0.0,479.0,565.0,700.0,1115.0,1329.0,1133.0,973.0,1113.0,1114.0,913.0
20230816,320,0.0,368.0,449.0,563.0,1054.0,1294.0,1126.0,895.0,951.0,981.0,715.0
20230819,323,0.0,400.0,477.0,576.0,903.0,1091.0,920.0,773.0,926.0,881.0,791.0
20230824,328,0.0,331.0,356.0,454.0,796.0,1041.0,881.0,741.0,883.0,804.0,619.0
20230905,340,0.0,239.0,315.0,350.0,988.0,1129.0,959.0,761.0,908.0,885.0,464.0
20230908,343,0.0,260.0,335.0,392.0,739.0,900.0,777.0,663.0,773.0,724.0,507.0
20230910,345,0.0,239.0,300.0,373.0,992.0,1158.0,954.0,823.0,955.0,981.0,523.0
20230915,350,0.0,293.0,266.0,381.0,891.0,1050.0,957.0,767.0,847.0,891.0,539.0
