year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.031966,940.0,980.0,940.0,2114.0,1634.0,962.0,1328.0,1789.0,1999.0,1735.0
20221030,30,0.031966,860.0,958.0,942.0,1922.0,1669.0,1050.0,1226.0,1604.0,1681.0,1765.0
20221102,33,0.031966,650.0,932.0,895.0,2273.0,1578.0,1015.0,1335.0,1970.0,2062.0,2684.0
20221114,45,0.031966,772.0,1106.0,1243.0,2086.0,1616.0,1038.0,1512.0,1793.0,1984.0,2623.0
20221127,58,0.031966,724.0,927.0,1105.0,2074.0,1510.0,978.0,1423.0,1807.0,1948.0,2495.0
20230116,108,0.031966,606.0,593.0,616.0,1315.0,1265.0,890.0,873.0,1051.0,1193.0,1322.0
20230406,188,0.031966,845.0,898.0,871.0,1216.0,1624.0,1229.0,903.0,1012.0,1094.0,1194.0
20230421,203,0.031966,784.0,839.0,806.0,1233.0,1511.0,1245.0,951.0,1096.0,1195.0,1292.0
20230508,220,0.031966,622.0,776.0,765.0,1867.0,1627.0,1172.0,1021.0,1614.0,1768.0,1808.0
20230513,225,0.031966,655.0,780.0,741.0,2128.0,1658.0,1131.0,994.0,1695.0,1914.0,1855.0
20230526,238,0.031966,702.0,824.0,827.0,1905.0,1658.0,1150.0,980.0,1629.0,1727.0,1809.0
20230528,240,0.031966,703.0,818.0,808.0,2032.0,1709.0,1201.0,960.0,1648.0,1762.0,1884.0
20230605,248,0.031966,723.0,896.0,846.0,1965.0,1671.0,1129.0,1010.0,1655.0,1911.0,1819.0
20230612,255,0.031966,644.0,636.0,541.0,994.0,800.0,550.0,644.0,911.0,939.0,1007.0
20230707,280,0.031966,752.0,874.0,857.0,2015.0,1792.0,1282.0,1045.0,1657.0,1841.0,1911.0
20230715,288,0.031966,753.0,867.0,860.0,1971.0,1693.0,1155.0,1021.0,1698.0,1915.0,1778.0
20230816,320,0.031966,576.0,706.0,722.0,1716.0,1586.0,1056.0,867.0,1460.0,1640.0,1717.0
20230819,323,0.031966,645.0,719.0,703.0,1695.0,1412.0,984.0,862.0,1354.0,1443.0,1476.0
20230821,325,0.031966,824.0,984.0,899.0,2148.0,1777.0,1167.0,1057.0,1833.0,1930.0,1923.0
20230824,328,0.031966,604.0,751.0,699.0,1597.0,1463.0,962.0,826.0,1307.0,1509.0,1398.0
20230905,340,0.031966,602.0,674.0,708.0,1707.0,1438.0,952.0,809.0,1402.0,1465.0,1559.0
20230908,343,0.031966,630.0,740.0,654.0,1726.0,1322.0,889.0,790.0,1298.0,1529.0,1268.0
20230910,345,0.031966,652.0,726.0,695.0,1793.0,1439.0,931.0,867.0,1442.0,1514.0,1507.0
20230915,350,0.031966,616.0,710.0,698.0,1693.0,1433.0,904.0,811.0,1500.0,1611.0,1511.0
