year,doy,label,BLU,GRN,RED,NIR,SW1,SW2,RE1,RE2,RE3,BNR
20221028,28,0.0,924.0,950.0,902.0,1130.0,1146.0,940.0,921.0,1024.0,1080.0,1080.0
20221030,30,0.0,873.0,889.0,876.0,1032.0,1034.0,911.0,858.0,1009.0,972.0,975.0
20221102,33,0.0,876.0,890.0,881.0,1232.0,1206.0,1173.0,955.0,1099.0,1142.0,1151.0
20221114,45,0.0,709.0,673.0,636.0,797.0,851.0,716.0,691.0,716.0,735.0,738.0
20221127,58,0.0,536.0,515.0,505.0,608.0,785.0,645.0,550.0,501.0,574.0,604.0
20230116,108,0.0,566.0,459.0,496.0,596.0,785.0,688.0,547.0,595.0,621.0,607.0
20230421,203,0.0,866.0,948.0,923.0,1104.0,1285.0,1175.0,916.0,1020.0,1126.0,1178.0
20230503,215,0.0,794.0,879.0,887.0,1446.0,1422.0,1250.0,1026.0,1298.0,1255.0,1348.0
20230508,220,0.0,720.0,783.0,851.0,1423.0,1349.0,1182.0,936.0,1272.0,1274.0,1284.0
20230513,225,0.0,794.0,865.0,863.0,1504.0,1441.0,1245.0,891.0,1250.0,1402.0,1344.0
20230526,238,0.0,819.0,959.0,925.0,1659.0,1442.0,1209.0,977.0,1500.0,1667.0,1550.0
20230528,240,0.0,797.0,896.0,890.0,1500.0,1489.0,1316.0,999.0,1375.0,1470.0,1525.0
20230605,248,0.0,853.0,953.0,954.0,1601.0,1459.0,1245.0,1087.0,1506.0,1630.0,1579.0
20230707,280,0.0,764.0,879.0,836.0,1604.0,1552.0,1248.0,1017.0,1370.0,1563.0,1465.0
20230816,320,0.0,772.0,828.0,815.0,1336.0,1386.0,1140.0,872.0,1286.0,1402.0,1220.0
20230819,323,0.0,818.0,868.0,876.0,1304.0,1271.0,1063.0,857.0,1151.0,1381.0,1260.0
20230824,328,0.0,817.0,867.0,856.0,1316.0,1319.0,1084.0,937.0,1127.0,1276.0,1228.0
20230905,340,0.0,717.0,813.0,783.0,1257.0,1238.0,1037.0,829.0,1086.0,1137.0,1090.0
20230908,343,0.0,809.0,912.0,861.0,1208.0,1172.0,1083.0,938.0,1103.0,1107.0,1168.0
20230910,345,0.0,787.0,822.0,837.0,1294.0,1245.0,1022.0,851.0,1143.0,1252.0,1133.0
20230915,350,0.0,725.0,760.0,781.0,1069.0,1207.0,1066.0,769.0,949.0,996.0,1014.0
20230925,360,0.0,746.0,790.0,792.0,1162.0,1141.0,1030.0,826.0,1094.0,1157.0,976.0
